Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
01,15829.126,0.68892,0.20496,12516.703,0.73649,0.20685,9909.4424,0.79213,0.23992,7835.48,0.84578,0.25858,6217.2461,0.88718,0.25347,4905.291,0.90358,0.27819,3881.2737,0.93906,0.30088,3070.9827,1.00479,0.27898,2430.7778,1.04903,0.2667,1923.1537,1.07739,0.30306,1522.4358,1.19071,0.30047,1203.8446,1.21702,0.2981,952.86591,1.25942,0.25139,754.27557,1.31079,0.28804,596.71857,1.38502,0.30868,471.96338,1.33999,0.30279,373.20856,1.45669,0.30497,295.47278,1.39342,0.33801,233.87738,1.4864,0.32326,185.05922,1.45591,0.32478,146.35823,1.65089,0.29106,115.77804,1.68108,0.32388,91.6721,1.56666,0.28248,72.51701,1.68467,0.27719,57.36816,1.73904,0.27356,45.3629,1.81585,0.24588,35.93134,1.9185,0.32272,28.40909,1.79613,0.3598,22.48202,2.09493,0.36429,17.79613,1.91994,0.33685,14.06813,1.82224,0.34554,11.1448,1.95753,0.36454,8.81772,2.24729,0.40106,6.97545,1.89749,0.48178,5.5173,2.08121,0.57568,4.36941,2.10668,0.80921,3.45686,2.13782,0.95928,2.73547,2.34093,1.05116,2.16054,2.26214,1.27973,1.70952,2.29783,1.42141,1.35352,2.10975,1.73893,1.07079,2.49527,2.19108,0.84734,2.57621,2.32078,0.67072,2.67301,2.95771,0.53067,2.95112,4.20191,0.41976,3.0842,5.05348,0.33183,3.58833,6.08185,0.26261,3.76089,6.47876,0.20791,4.3551,7.58374,0.16452,5.28879,8.73887,0.13007,7.50777,13.94194,0.10309,9.45112,14.92204,0.08153,10.35379,17.19551,0.06443,13.32071,20.10166,0.05102,16.99696,21.14513,0.04042,20.44044,21.20747,0.03192,22.56958,26.30089,0.02528,28.94959,24.34809,0.01999,33.21482,19.98159,29,70
01,15829.126,0.48108,0.0083,12516.703,0.54709,0.02063,9909.4424,0.52235,0.02974,7835.48,0.54198,0.03108,6217.2461,0.53679,0.04139,4905.291,0.54475,0.05107,3881.2737,0.52046,0.05787,3070.9827,0.56443,0.05661,2430.7778,0.61026,0.0652,1923.1537,0.55517,0.07265,1522.4358,0.63712,0.0678,1203.8446,0.59353,0.06197,952.86591,0.68286,0.08825,754.27557,0.61066,0.08867,596.71857,0.66761,0.08344,471.96338,0.64462,0.11534,373.20856,0.69693,0.11144,295.47278,0.69413,0.12732,233.87738,0.68545,0.10438,185.05922,0.69063,0.13949,146.35823,0.7301,0.11842,115.77804,0.76126,0.13603,91.6721,0.77671,0.15682,72.51701,0.77204,0.15687,57.36816,0.80659,0.15002,45.3629,0.84023,0.15846,35.93134,0.79455,0.20075,28.40909,0.88927,0.18056,22.48202,0.86195,0.18044,17.79613,0.86153,0.25704,14.06813,0.923,0.25121,11.1448,0.94819,0.30543,8.81772,0.99026,0.32533,6.97545,1.05889,0.41676,5.5173,1.12598,0.45267,4.36941,1.26211,0.5222,3.45686,1.25048,0.48778,2.73547,1.33586,0.58004,2.16054,1.49209,0.61402,1.70952,1.64462,0.59626,1.35352,1.72167,0.4683,1.07079,1.72197,0.45878,0.84734,2.01908,0.51047,0.67072,2.25699,0.39513,0.53067,2.18083,0.41598,0.41976,2.17375,0.38461,0.33183,1.99803,0.32713,0.26261,2.31942,0.29532,0.20791,2.33605,0.26326,0.16452,2.21444,0.27009,0.13007,2.35514,0.29334,0.10309,2.30857,0.25611,0.08153,2.0789,0.35878,0.06443,2.40356,0.33894,0.05102,2.36038,0.38854,0.04042,2.33513,0.41744,0.03192,2.44103,0.51821,0.02528,2.68258,0.5905,0.01999,2.57644,0.69812,24,70
01,15829.126,0.51681,0.00914,12516.703,0.55185,0.02115,9909.4424,0.49622,0.02777,7835.48,0.49845,0.03357,6217.2461,0.53641,0.04238,4905.291,0.53501,0.05501,3881.2737,0.60909,0.05663,3070.9827,0.54532,0.05384,2430.7778,0.58574,0.06012,1923.1537,0.62015,0.05868,1522.4358,0.54552,0.08056,1203.8446,0.54963,0.0816,952.86591,0.61559,0.09208,754.27557,0.63863,0.09648,596.71857,0.6556,0.07592,471.96338,0.70741,0.09652,373.20856,0.62974,0.09565,295.47278,0.70984,0.10523,233.87738,0.73036,0.11759,185.05922,0.74113,0.1372,146.35823,0.64804,0.11544,115.77804,0.77916,0.14508,91.6721,0.7645,0.14745,72.51701,0.79971,0.14673,57.36816,0.81386,0.16788,45.3629,0.79181,0.13216,35.93134,0.82495,0.16855,28.40909,0.89639,0.20798,22.48202,0.92066,0.22611,17.79613,0.92181,0.23772,14.06813,0.9,0.22084,11.1448,0.9033,0.33016,8.81772,0.99946,0.34305,6.97545,1.0848,0.35083,5.5173,1.11499,0.45984,4.36941,1.26544,0.44477,3.45686,1.249,0.58677,2.73547,1.40384,0.63612,2.16054,1.44066,0.58026,1.70952,1.6459,0.48888,1.35352,1.87056,0.56,1.07079,1.91776,0.46939,0.84734,1.95883,0.41919,0.67072,1.85655,0.32635,0.53067,1.91127,0.35275,0.41976,1.97445,0.28947,0.33183,1.81622,0.28595,0.26261,2.2073,0.2559,0.20791,2.05305,0.22316,0.16452,2.13276,0.2165,0.13007,2.10794,0.23093,0.10309,2.21931,0.25189,0.08153,2.11177,0.25114,0.06443,2.12089,0.3007,0.05102,2.4822,0.314,0.04042,2.49547,0.51374,0.03192,2.06836,0.42608,0.02528,2.36241,0.46504,0.01999,2.66014,0.5977,20,70
01,15829.126,0.49316,0.00647,12516.703,0.51446,0.01509,9909.4424,0.50094,0.02732,7835.48,0.50598,0.03349,6217.2461,0.55825,0.03601,4905.291,0.56888,0.04569,3881.2737,0.55939,0.05879,3070.9827,0.56385,0.05478,2430.7778,0.59774,0.061,1923.1537,0.57985,0.06967,1522.4358,0.56051,0.08468,1203.8446,0.63502,0.07108,952.86591,0.60274,0.08021,754.27557,0.58557,0.08102,596.71857,0.63548,0.09818,471.96338,0.65174,0.09343,373.20856,0.62215,0.08465,295.47278,0.69503,0.1291,233.87738,0.74393,0.1202,185.05922,0.72291,0.14041,146.35823,0.75644,0.13224,115.77804,0.7236,0.1181,91.6721,0.69713,0.12732,72.51701,0.81897,0.16834,57.36816,0.82238,0.15966,45.3629,0.82723,0.16118,35.93134,0.84442,0.18968,28.40909,0.87971,0.20099,22.48202,0.84631,0.22474,17.79613,0.8737,0.24097,14.06813,0.89457,0.25556,11.1448,1.02136,0.28812,8.81772,1.04085,0.30287,6.97545,0.97273,0.43647,5.5173,1.10333,0.41481,4.36941,1.17041,0.42924,3.45686,1.16852,0.54058,2.73547,1.45451,0.43023,2.16054,1.47392,0.4968,1.70952,1.60645,0.49771,1.35352,1.66689,0.32463,1.07079,1.64487,0.35918,0.84734,1.83429,0.37406,0.67072,1.9745,0.23668,0.53067,1.9578,0.25332,0.41976,1.92771,0.23891,0.33183,1.91549,0.18346,0.26261,1.94676,0.19943,0.20791,1.90213,0.22678,0.16452,1.8666,0.2003,0.13007,1.79727,0.20586,0.10309,1.98444,0.21212,0.08153,2.05946,0.27368,0.06443,1.99598,0.28243,0.05102,1.84747,0.31994,0.04042,2.00537,0.35152,0.03192,2.11965,0.43694,0.02528,2.02036,0.48612,0.01999,2.05661,0.53025,21,70
01,15829.126,0.45778,0.00211,12516.703,0.45392,0.0158,9909.4424,0.50424,0.02703,7835.48,0.47465,0.02761,6217.2461,0.49245,0.03961,4905.291,0.4978,0.05098,3881.2737,0.55134,0.05217,3070.9827,0.53046,0.05993,2430.7778,0.56021,0.05792,1923.1537,0.56713,0.07078,1522.4358,0.56146,0.07193,1203.8446,0.62889,0.07514,952.86591,0.62566,0.06913,754.27557,0.61309,0.09152,596.71857,0.63632,0.09419,471.96338,0.54801,0.10853,373.20856,0.58299,0.08873,295.47278,0.69435,0.10827,233.87738,0.61784,0.11542,185.05922,0.7395,0.12296,146.35823,0.68235,0.13986,115.77804,0.7684,0.14834,91.6721,0.73791,0.13592,72.51701,0.80045,0.14271,57.36816,0.80205,0.17854,45.3629,0.77708,0.15545,35.93134,0.85086,0.15615,28.40909,0.8985,0.22385,22.48202,0.89229,0.26263,17.79613,0.87073,0.21898,14.06813,0.92399,0.24949,11.1448,0.95401,0.3151,8.81772,1.01634,0.34992,6.97545,1.11304,0.33863,5.5173,1.18823,0.39749,4.36941,1.23431,0.42539,3.45686,1.32457,0.3363,2.73547,1.36603,0.32021,2.16054,1.3786,0.35926,1.70952,1.55665,0.30992,1.35352,1.46637,0.2825,1.07079,1.58091,0.27997,0.84734,1.61046,0.18512,0.67072,1.58644,0.18994,0.53067,1.56902,0.17201,0.41976,1.81909,0.1459,0.33183,1.69687,0.12372,0.26261,1.74418,0.12088,0.20791,1.68564,0.1435,0.16452,1.87551,0.16101,0.13007,1.69569,0.18314,0.10309,1.56278,0.15124,0.08153,1.77562,0.24379,0.06443,1.9665,0.23287,0.05102,1.7713,0.22743,0.04042,1.93269,0.31316,0.03192,1.7819,0.3383,0.02528,1.90214,0.39978,0.01999,1.99554,0.47626,20,70
01,15829.126,0.50945,0.00279,12516.703,0.49867,0.01217,9909.4424,0.50291,0.02024,7835.48,0.48474,0.02894,6217.2461,0.47202,0.03455,4905.291,0.50835,0.04288,3881.2737,0.52556,0.04347,3070.9827,0.521,0.05915,2430.7778,0.53183,0.05682,1923.1537,0.5058,0.07792,1522.4358,0.54109,0.06966,1203.8446,0.56721,0.08539,952.86591,0.57444,0.09564,754.27557,0.58247,0.07996,596.71857,0.58698,0.093,471.96338,0.63294,0.09001,373.20856,0.57875,0.10672,295.47278,0.63478,0.09681,233.87738,0.62362,0.10903,185.05922,0.6886,0.11572,146.35823,0.68546,0.11419,115.77804,0.74289,0.11049,91.6721,0.66055,0.17067,72.51701,0.76261,0.1404,57.36816,0.77822,0.15125,45.3629,0.87993,0.20623,35.93134,0.78267,0.15907,28.40909,0.83433,0.1486,22.48202,0.83606,0.22828,17.79613,0.94007,0.24602,14.06813,0.9581,0.20478,11.1448,0.96864,0.2309,8.81772,1.02183,0.30437,6.97545,1.12806,0.29669,5.5173,1.0739,0.29074,4.36941,1.16098,0.34027,3.45686,1.27383,0.31426,2.73547,1.3315,0.25114,2.16054,1.433,0.24401,1.70952,1.37214,0.2186,1.35352,1.41288,0.17775,1.07079,1.33514,0.1666,0.84734,1.39103,0.13333,0.67072,1.46405,0.12006,0.53067,1.51552,0.08897,0.41976,1.5722,0.11104,0.33183,1.60384,0.16554,0.26261,1.51804,0.20792,0.20791,1.4719,0.20284,0.16452,1.35652,0.21834,0.13007,1.39538,0.14311,0.10309,1.39348,0.02882,0.08153,1.44296,-0.04478,0.06443,1.51432,-0.07496,0.05102,1.8702,0.04692,0.04042,2.13953,0.32175,0.03192,2.1656,0.92291,0.02528,1.76251,1.41414,0.01999,1.2548,1.3394,22,70
01,15829.126,0.48182,-0.00769,12516.703,0.41834,0.00584,9909.4424,0.46722,0.01628,7835.48,0.42984,0.01822,6217.2461,0.43675,0.03633,4905.291,0.48226,0.03743,3881.2737,0.48974,0.049,3070.9827,0.48906,0.06037,2430.7778,0.50934,0.06553,1923.1537,0.49416,0.0578,1522.4358,0.49668,0.07073,1203.8446,0.56791,0.09103,952.86591,0.55335,0.08092,754.27557,0.54018,0.09911,596.71857,0.55377,0.10907,471.96338,0.61811,0.10931,373.20856,0.60494,0.09639,295.47278,0.62711,0.10133,233.87738,0.68042,0.1388,185.05922,0.66199,0.12219,146.35823,0.65324,0.12448,115.77804,0.63338,0.13966,91.6721,0.69165,0.15237,72.51701,0.71152,0.16003,57.36816,0.77604,0.17014,45.3629,0.75774,0.18422,35.93134,0.8873,0.20408,28.40909,0.83714,0.16514,22.48202,0.79615,0.1845,17.79613,0.8956,0.16776,14.06813,0.89769,0.16053,11.1448,0.98484,0.17476,8.81772,1.06066,0.11832,6.97545,1.00339,0.14843,5.5173,1.00194,0.13582,4.36941,0.98701,0.11557,3.45686,1.17351,0.09426,2.73547,1.11863,0.08014,2.16054,0.97628,0.07386,1.70952,1.10431,0.07526,1.35352,1.07037,0.05497,1.07079,1.17988,0.05975,0.84734,1.12615,0.06162,0.67072,1.15522,0.04385,0.53067,1.13819,0.06339,0.41976,1.09034,0.07219,0.33183,1.19508,0.08298,0.26261,1.07233,0.11385,0.20791,1.287,0.10538,0.16452,1.08562,0.11291,0.13007,1.11656,0.12424,0.10309,1.2424,0.09198,0.08153,1.27838,0.13958,0.06443,1.20934,0.14147,0.05102,1.23972,0.1859,0.04042,1.2281,0.23543,0.03192,1.23717,0.3384,0.02528,1.38593,0.31952,0.01999,1.38391,0.42142,29,74
01,15829.126,0.43609,-0.0013,12516.703,0.45469,0.01171,9909.4424,0.46736,0.02288,7835.48,0.43415,0.03742,6217.2461,0.50943,0.04121,4905.291,0.501,0.04979,3881.2737,0.51481,0.05672,3070.9827,0.50034,0.03813,2430.7778,0.50888,0.06363,1923.1537,0.51007,0.06288,1522.4358,0.58415,0.07162,1203.8446,0.57711,0.08896,952.86591,0.53945,0.08218,754.27557,0.58303,0.11958,596.71857,0.60575,0.10616,471.96338,0.65363,0.0951,373.20856,0.65791,0.10131,295.47278,0.68567,0.10483,233.87738,0.67772,0.11533,185.05922,0.7548,0.11908,146.35823,0.68599,0.14672,115.77804,0.62973,0.13899,91.6721,0.76949,0.13852,72.51701,0.71655,0.159,57.36816,0.78037,0.1676,45.3629,0.87587,0.16948,35.93134,0.85564,0.21519,28.40909,0.83683,0.18313,22.48202,0.93533,0.20512,17.79613,0.9228,0.23344,14.06813,0.89247,0.28215,11.1448,1.0538,0.2752,8.81772,1.17512,0.27041,6.97545,1.22503,0.28001,5.5173,1.2665,0.28212,4.36941,1.29542,0.26466,3.45686,1.26535,0.23581,2.73547,1.31786,0.23529,2.16054,1.26837,0.19003,1.70952,1.43023,0.12932,1.35352,1.33126,0.15266,1.07079,1.27869,0.12834,0.84734,1.49689,0.09747,0.67072,1.3959,0.08281,0.53067,1.47532,0.09946,0.41976,1.44946,0.0735,0.33183,1.4359,0.07475,0.26261,1.4847,0.09694,0.20791,1.47444,0.10599,0.16452,1.48786,0.10123,0.13007,1.55146,0.09816,0.10309,1.54021,0.1431,0.08153,1.57223,0.14664,0.06443,1.43253,0.20755,0.05102,1.53021,0.20984,0.04042,1.65007,0.24066,0.03192,1.64938,0.30108,0.02528,1.65458,0.37697,0.01999,1.80893,0.39282,29,76
01,15829.126,0.48263,0.00345,12516.703,0.49934,0.01446,9909.4424,0.51488,0.02747,7835.48,0.53174,0.02866,6217.2461,0.50439,0.0408,4905.291,0.47407,0.04577,3881.2737,0.53097,0.05171,3070.9827,0.50357,0.06075,2430.7778,0.57205,0.0602,1923.1537,0.56254,0.06627,1522.4358,0.58641,0.07034,1203.8446,0.59782,0.08743,952.86591,0.61471,0.08523,754.27557,0.58664,0.08386,596.71857,0.58705,0.10071,471.96338,0.56756,0.10983,373.20856,0.61729,0.10571,295.47278,0.61315,0.13533,233.87738,0.70713,0.11386,185.05922,0.67805,0.12771,146.35823,0.75927,0.12159,115.77804,0.79113,0.14221,91.6721,0.76936,0.14257,72.51701,0.75441,0.15903,57.36816,0.76291,0.14132,45.3629,0.82242,0.18317,35.93134,0.81767,0.20275,28.40909,0.90663,0.20321,22.48202,0.89627,0.21586,17.79613,0.88828,0.21923,14.06813,0.96372,0.25055,11.1448,1.08288,0.25999,8.81772,1.15836,0.25177,6.97545,1.11939,0.25795,5.5173,1.20012,0.28172,4.36941,1.22596,0.28615,3.45686,1.24841,0.26873,2.73547,1.27913,0.21821,2.16054,1.29135,0.19488,1.70952,1.26587,0.19691,1.35352,1.31787,0.17221,1.07079,1.45615,0.1244,0.84734,1.54111,0.09721,0.67072,1.58841,0.11334,0.53067,1.25418,0.09898,0.41976,1.55085,0.0788,0.33183,1.56871,0.08593,0.26261,1.48797,0.10105,0.20791,1.54421,0.08309,0.16452,1.43931,0.1224,0.13007,1.42987,0.14288,0.10309,1.53656,0.13546,0.08153,1.49047,0.17211,0.06443,1.46654,0.19538,0.05102,1.61539,0.20199,0.04042,1.60589,0.26251,0.03192,1.61589,0.31391,0.02528,1.59135,0.4129,0.01999,1.53602,0.37762,28,70
01,15829.126,0.53425,-0.00113,12516.703,0.45928,0.00894,9909.4424,0.49689,0.02489,7835.48,0.49844,0.0254,6217.2461,0.50419,0.03061,4905.291,0.55458,0.04463,3881.2737,0.50908,0.04855,3070.9827,0.50838,0.06236,2430.7778,0.50793,0.06093,1923.1537,0.6008,0.05975,1522.4358,0.50872,0.07589,1203.8446,0.63394,0.08311,952.86591,0.55975,0.07679,754.27557,0.53022,0.09209,596.71857,0.61664,0.08863,471.96338,0.60211,0.09482,373.20856,0.61914,0.10177,295.47278,0.59498,0.10062,233.87738,0.66128,0.10153,185.05922,0.65693,0.13943,146.35823,0.73232,0.12847,115.77804,0.73107,0.12764,91.6721,0.71738,0.11109,72.51701,0.75637,0.15259,57.36816,0.75301,0.14989,45.3629,0.75693,0.17865,35.93134,0.83915,0.15439,28.40909,0.77767,0.18179,22.48202,0.90416,0.17751,17.79613,0.86346,0.21528,14.06813,0.84825,0.17696,11.1448,0.93518,0.15323,8.81772,0.99014,0.19246,6.97545,1.04135,0.14453,5.5173,1.15052,0.14965,4.36941,1.10374,0.11712,3.45686,1.10004,0.12161,2.73547,1.08206,0.09231,2.16054,1.12018,0.0842,1.70952,1.06559,0.0797,1.35352,1.19856,0.08618,1.07079,1.15179,0.07268,0.84734,1.19933,0.07641,0.67072,1.19305,0.08653,0.53067,1.07857,0.10713,0.41976,1.10548,0.082,0.33183,1.19511,0.04972,0.26261,1.19126,0.04847,0.20791,1.11142,0.04927,0.16452,1.31142,0.06938,0.13007,1.35283,0.13945,0.10309,1.24574,0.21775,0.08153,1.27121,0.32747,0.06443,1.30126,0.32511,0.05102,1.07155,0.33903,0.04042,1.0756,0.17812,0.03192,1.09574,-0.02556,0.02528,1.34393,-0.16719,0.01999,1.98125,-0.16316,24,83
01,15829.126,0.49072,0.00098,12516.703,0.45771,0.0134,9909.4424,0.45348,0.02545,7835.48,0.44644,0.02453,6217.2461,0.49104,0.03761,4905.291,0.43423,0.05223,3881.2737,0.51808,0.0609,3070.9827,0.5018,0.05914,2430.7778,0.58125,0.0746,1923.1537,0.49391,0.0729,1522.4358,0.61688,0.07402,1203.8446,0.5578,0.08204,952.86591,0.55823,0.10485,754.27557,0.58342,0.08195,596.71857,0.56835,0.1029,471.96338,0.62629,0.11377,373.20856,0.63438,0.12075,295.47278,0.61693,0.13327,233.87738,0.7126,0.1303,185.05922,0.67921,0.12859,146.35823,0.66173,0.13814,115.77804,0.63319,0.16418,91.6721,0.71614,0.13529,72.51701,0.78999,0.15801,57.36816,0.81096,0.19177,45.3629,0.8507,0.14525,35.93134,0.83776,0.19112,28.40909,0.80198,0.16733,22.48202,0.87239,0.22954,17.79613,0.95007,0.23293,14.06813,0.97231,0.19279,11.1448,0.9848,0.27881,8.81772,1.13975,0.2447,6.97545,1.04533,0.28933,5.5173,1.04011,0.28258,4.36941,1.15554,0.22523,3.45686,1.20091,0.24892,2.73547,1.34857,0.18257,2.16054,1.34646,0.20238,1.70952,1.39339,0.15424,1.35352,1.44936,0.12038,1.07079,1.50039,0.10603,0.84734,1.44085,0.11289,0.67072,1.35827,0.1033,0.53067,1.32006,0.09121,0.41976,1.34752,0.08512,0.33183,1.42091,0.08022,0.26261,1.36249,0.0875,0.20791,1.45377,0.09109,0.16452,1.49448,0.10195,0.13007,1.40434,0.11202,0.10309,1.45295,0.13453,0.08153,1.46859,0.14619,0.06443,1.45212,0.1935,0.05102,1.43721,0.20497,0.04042,1.63263,0.2549,0.03192,1.50203,0.37123,0.02528,1.53082,0.3991,0.01999,1.6894,0.3805,22,83
01,15829.126,0.43285,-0.00552,12516.703,0.43627,0.00654,9909.4424,0.44724,0.01828,7835.48,0.44661,0.02587,6217.2461,0.48507,0.03814,4905.291,0.45396,0.0452,3881.2737,0.43609,0.06558,3070.9827,0.47482,0.05902,2430.7778,0.483,0.0638,1923.1537,0.51387,0.06517,1522.4358,0.5162,0.0718,1203.8446,0.52709,0.08686,952.86591,0.50239,0.08513,754.27557,0.57186,0.08745,596.71857,0.55597,0.10712,471.96338,0.59512,0.12252,373.20856,0.58881,0.08051,295.47278,0.59729,0.09867,233.87738,0.65377,0.12959,185.05922,0.63526,0.1455,146.35823,0.6095,0.13796,115.77804,0.72585,0.11859,91.6721,0.716,0.1517,72.51701,0.75331,0.16021,57.36816,0.80421,0.15466,45.3629,0.72197,0.18799,35.93134,0.88155,0.19354,28.40909,0.78346,0.22307,22.48202,0.91115,0.17701,17.79613,1.0076,0.22705,14.06813,0.90268,0.1981,11.1448,1.10711,0.14675,8.81772,1.03328,0.16836,6.97545,1.0338,0.10305,5.5173,1.10016,0.11019,4.36941,0.968,0.14998,3.45686,0.9766,0.14436,2.73547,1.03222,0.10125,2.16054,0.95496,0.02766,1.70952,1.09034,-0.03149,1.35352,1.28461,-0.01714,1.07079,1.22039,0.04498,0.84734,1.35536,0.19572,0.67072,1.19416,0.26063,0.53067,1.0859,0.33589,0.41976,0.91217,0.1826,0.33183,0.80025,-0.03784,0.26261,0.9817,-0.25145,0.20791,1.24609,-0.42038,0.16452,1.55987,-0.28702,0.13007,1.93931,0.05166,0.10309,1.99858,0.52184,0.08153,1.90941,0.97515,0.06443,1.26877,1.30442,0.05102,0.74946,0.98618,0.04042,0.31075,0.53432,0.03192,0.33588,-0.29622,0.02528,1.13555,-1.09722,0.01999,2.5468,-1.5693,22,88
01,15829.126,0.43611,-0.00719,12516.703,0.40684,0.00589,9909.4424,0.4227,0.01514,7835.48,0.45135,0.0271,6217.2461,0.46964,0.03355,4905.291,0.45579,0.0395,3881.2737,0.43214,0.04768,3070.9827,0.46357,0.05757,2430.7778,0.48381,0.05536,1923.1537,0.48588,0.05833,1522.4358,0.5079,0.07917,1203.8446,0.51898,0.08485,952.86591,0.49053,0.08935,754.27557,0.56282,0.10229,596.71857,0.5614,0.11705,471.96338,0.63665,0.08801,373.20856,0.59235,0.10172,295.47278,0.62281,0.11045,233.87738,0.62148,0.10791,185.05922,0.60696,0.13146,146.35823,0.69317,0.13368,115.77804,0.77085,0.14417,91.6721,0.69635,0.13995,72.51701,0.71825,0.18052,57.36816,0.70245,0.16623,45.3629,0.70291,0.16646,35.93134,0.82132,0.20089,28.40909,0.89905,0.196,22.48202,0.87953,0.21653,17.79613,0.89485,0.2058,14.06813,0.95099,0.13832,11.1448,0.95054,0.16431,8.81772,0.97304,0.13369,6.97545,1.00366,0.09405,5.5173,1.02286,0.14051,4.36941,1.01722,0.14915,3.45686,1.06754,0.11314,2.73547,0.99647,0.045,2.16054,1.08393,-0.00727,1.70952,1.15874,0.00069,1.35352,1.20726,0.06443,1.07079,1.26058,0.13575,0.84734,1.14724,0.2443,0.67072,0.97285,0.2107,0.53067,0.90823,0.1084,0.41976,0.9135,-0.09428,0.33183,1.0394,-0.25541,0.26261,1.30032,-0.31753,0.20791,1.55422,-0.17649,0.16452,1.73866,0.15044,0.13007,1.75805,0.58404,0.10309,1.42355,0.73624,0.08153,0.98948,1.08302,0.06443,0.57031,0.71565,0.05102,0.39716,0.18299,0.04042,0.62035,-0.40477,0.03192,1.38122,-0.85736,0.02528,2.57276,-1.02413,0.01999,3.52682,-0.22194,25,82
01,15829.126,0.41587,-0.00191,12516.703,0.4258,0.00909,9909.4424,0.43858,0.01928,7835.48,0.45458,0.03033,6217.2461,0.45586,0.04411,4905.291,0.47308,0.05751,3881.2737,0.4619,0.05844,3070.9827,0.4732,0.06813,2430.7778,0.51125,0.05841,1923.1537,0.51585,0.07339,1522.4358,0.48384,0.0788,1203.8446,0.49728,0.09827,952.86591,0.49113,0.07973,754.27557,0.54211,0.09514,596.71857,0.5876,0.09809,471.96338,0.54308,0.0964,373.20856,0.59815,0.11148,295.47278,0.60762,0.10996,233.87738,0.59729,0.1268,185.05922,0.63455,0.10324,146.35823,0.6716,0.11087,115.77804,0.69548,0.13015,91.6721,0.64219,0.12782,72.51701,0.7814,0.11321,57.36816,0.72445,0.14435,45.3629,0.73582,0.18388,35.93134,0.81974,0.17201,28.40909,0.85445,0.15958,22.48202,0.82955,0.16833,17.79613,0.93777,0.1328,14.06813,0.90814,0.13625,11.1448,0.93252,0.15278,8.81772,0.99759,0.16747,6.97545,0.98442,0.11464,5.5173,1.09414,0.10908,4.36941,1.05272,0.10126,3.45686,1.05639,0.0882,2.73547,0.97122,0.08542,2.16054,1.09128,0.06617,1.70952,0.96672,0.07143,1.35352,1.01577,0.07245,1.07079,1.12253,0.08451,0.84734,1.05919,0.05464,0.67072,1.20169,0.06567,0.53067,1.19207,0.04416,0.41976,1.09709,0.04125,0.33183,1.17777,0.06291,0.26261,1.16747,0.0968,0.20791,1.2172,0.13189,0.16452,1.25209,0.16829,0.13007,1.0408,0.1847,0.10309,1.01717,0.15736,0.08153,1.09213,0.12074,0.06443,1.1486,0.05143,0.05102,1.16641,-0.01244,0.04042,1.36513,0.00022,0.03192,1.60373,0.14007,0.02528,1.73487,0.45738,0.01999,1.81519,0.87226,29,77
