Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
7053270,15829.126,0.4815,-0.00137,12516.703,0.49713,0.0077,9909.4424,0.51585,0.01929,7835.48,0.51376,0.02091,6217.2461,0.53493,0.03706,4905.291,0.54024,0.04408,3881.2737,0.53285,0.04056,3070.9827,0.54135,0.04858,2430.7778,0.56667,0.05908,1923.1537,0.55578,0.05694,1522.4358,0.57513,0.06368,1203.8446,0.5705,0.06974,952.86591,0.60933,0.07081,754.27557,0.60781,0.07506,596.71857,0.63084,0.08106,471.96338,0.63085,0.08408,373.20856,0.64041,0.08814,295.47278,0.64362,0.09399,233.87738,0.70347,0.09831,185.05922,0.71921,0.10122,146.35823,0.72316,0.11158,115.77804,0.73606,0.11843,91.6721,0.73402,0.12277,72.51701,0.75071,0.12911,57.36816,0.75246,0.13627,45.3629,0.78933,0.14611,35.93134,0.79848,0.15654,28.40909,0.86485,0.16315,22.48202,0.87645,0.17011,17.79613,0.91884,0.17858,14.06813,0.92188,0.18789,11.1448,0.98594,0.18953,8.81772,0.99013,0.19223,6.97545,1.02473,0.17645,5.5173,1.09529,0.17759,4.36941,1.05462,0.17073,3.45686,1.08482,0.15149,2.73547,1.157,0.14683,2.16054,1.15995,0.13644,1.70952,1.18834,0.11843,1.35352,1.17653,0.11778,1.07079,1.20819,0.11151,0.84734,1.17316,0.10449,0.67072,1.20029,0.09352,0.53067,1.26466,0.11577,0.41976,1.31593,0.12288,0.33183,1.24453,0.08388,0.26261,1.27989,0.12902,0.20791,1.31096,0.1657,0.16452,1.28521,0.16473,0.13007,1.30073,0.19918,0.10309,1.35844,0.17518,0.08153,1.36876,0.25827,0.06443,1.45913,0.27711,0.05102,1.34032,0.24368,0.04042,1.44322,0.30728,0.03192,1.45425,0.39187,0.02528,1.58414,0.43861,0.01999,1.51288,0.50944,25,78
7053270,15829.126,0.48323,-0.00121,12516.703,0.49765,0.00749,9909.4424,0.51838,0.01903,7835.48,0.51538,0.02106,6217.2461,0.53326,0.03727,4905.291,0.53971,0.04467,3881.2737,0.5333,0.0403,3070.9827,0.53847,0.04806,2430.7778,0.56725,0.05931,1923.1537,0.55489,0.05683,1522.4358,0.57496,0.06348,1203.8446,0.57409,0.06953,952.86591,0.60869,0.07046,754.27557,0.60524,0.07502,596.71857,0.63167,0.08111,471.96338,0.62865,0.0849,373.20856,0.63921,0.08885,295.47278,0.64761,0.09387,233.87738,0.70127,0.09828,185.05922,0.71421,0.10152,146.35823,0.72325,0.11177,115.77804,0.73546,0.11841,91.6721,0.73165,0.12283,72.51701,0.74997,0.12924,57.36816,0.74934,0.1362,45.3629,0.78629,0.14647,35.93134,0.79871,0.15662,28.40909,0.86157,0.16322,22.48202,0.87612,0.17022,17.79613,0.92163,0.1778,14.06813,0.92534,0.18697,11.1448,0.98342,0.18846,8.81772,0.9903,0.19379,6.97545,1.0248,0.17643,5.5173,1.09042,0.17673,4.36941,1.06002,0.1716,3.45686,1.08148,0.15136,2.73547,1.15183,0.14663,2.16054,1.16144,0.13566,1.70952,1.19157,0.11658,1.35352,1.17731,0.11662,1.07079,1.20765,0.11141,0.84734,1.17374,0.10568,0.67072,1.20486,0.09278,0.53067,1.2727,0.11479,0.41976,1.31092,0.12363,0.33183,1.24399,0.0835,0.26261,1.28043,0.12879,0.20791,1.30962,0.16682,0.16452,1.28118,0.16569,0.13007,1.29525,0.20105,0.10309,1.35422,0.1809,0.08153,1.39116,0.25428,0.06443,1.45518,0.27657,0.05102,1.34554,0.2474,0.04042,1.45671,0.30755,0.03192,1.45219,0.39156,0.02528,1.57853,0.44106,0.01999,1.50464,0.5046,25,78
7053270,15829.126,0.48305,-0.00133,12516.703,0.49712,0.0078,9909.4424,0.51479,0.01902,7835.48,0.51405,0.02119,6217.2461,0.53467,0.03725,4905.291,0.53996,0.04488,3881.2737,0.53104,0.04071,3070.9827,0.53973,0.04863,2430.7778,0.56414,0.05879,1923.1537,0.55654,0.05651,1522.4358,0.57509,0.06353,1203.8446,0.57436,0.06965,952.86591,0.61155,0.071,754.27557,0.60795,0.07502,596.71857,0.63031,0.08085,471.96338,0.63064,0.08483,373.20856,0.63985,0.08845,295.47278,0.64405,0.09362,233.87738,0.70439,0.09818,185.05922,0.71587,0.10128,146.35823,0.72419,0.11224,115.77804,0.73582,0.11824,91.6721,0.73489,0.12228,72.51701,0.74858,0.12945,57.36816,0.7529,0.13656,45.3629,0.78657,0.14611,35.93134,0.79796,0.15645,28.40909,0.8608,0.1629,22.48202,0.8728,0.16998,17.79613,0.9191,0.1786,14.06813,0.92656,0.18727,11.1448,0.98573,0.18886,8.81772,0.99088,0.19428,6.97545,1.02274,0.17751,5.5173,1.09031,0.1774,4.36941,1.05979,0.17113,3.45686,1.08135,0.15125,2.73547,1.14887,0.148,2.16054,1.16408,0.13645,1.70952,1.19257,0.11845,1.35352,1.18196,0.11808,1.07079,1.20444,0.11076,0.84734,1.17244,0.10478,0.67072,1.20835,0.09306,0.53067,1.27026,0.11582,0.41976,1.31755,0.12392,0.33183,1.24023,0.08053,0.26261,1.28285,0.12844,0.20791,1.31675,0.16673,0.16452,1.28518,0.16402,0.13007,1.30162,0.19973,0.10309,1.36032,0.18131,0.08153,1.37496,0.25948,0.06443,1.4634,0.27729,0.05102,1.33624,0.25016,0.04042,1.43729,0.30266,0.03192,1.45738,0.39136,0.02528,1.57344,0.43973,0.01999,1.48879,0.51044,25,78
7053270,15829.126,0.48206,-0.00148,12516.703,0.49642,0.00799,9909.4424,0.51563,0.01889,7835.48,0.5152,0.02146,6217.2461,0.53553,0.03704,4905.291,0.5403,0.0456,3881.2737,0.53204,0.0411,3070.9827,0.5412,0.04831,2430.7778,0.56384,0.05943,1923.1537,0.55611,0.05688,1522.4358,0.57507,0.06443,1203.8446,0.57568,0.07062,952.86591,0.60993,0.07025,754.27557,0.60777,0.0752,596.71857,0.63054,0.08128,471.96338,0.63019,0.08463,373.20856,0.63869,0.08879,295.47278,0.64324,0.09375,233.87738,0.70144,0.09847,185.05922,0.71712,0.10162,146.35823,0.72461,0.11099,115.77804,0.73478,0.11835,91.6721,0.73281,0.12227,72.51701,0.75216,0.1293,57.36816,0.75124,0.1368,45.3629,0.78475,0.14624,35.93134,0.79714,0.15606,28.40909,0.86234,0.16298,22.48202,0.8729,0.16976,17.79613,0.92159,0.17911,14.06813,0.92098,0.18753,11.1448,0.97748,0.18848,8.81772,0.99445,0.19451,6.97545,1.0267,0.17741,5.5173,1.08999,0.17729,4.36941,1.05985,0.17106,3.45686,1.08096,0.15088,2.73547,1.14844,0.14812,2.16054,1.15947,0.13597,1.70952,1.19115,0.11808,1.35352,1.17944,0.1175,1.07079,1.20503,0.10955,0.84734,1.17729,0.1047,0.67072,1.20058,0.09289,0.53067,1.26666,0.11637,0.41976,1.30994,0.12235,0.33183,1.24332,0.08097,0.26261,1.28032,0.12813,0.20791,1.3126,0.16503,0.16452,1.2863,0.16538,0.13007,1.29774,0.19996,0.10309,1.35917,0.17343,0.08153,1.37898,0.25694,0.06443,1.45931,0.27502,0.05102,1.33818,0.24345,0.04042,1.43881,0.3024,0.03192,1.46142,0.39255,0.02528,1.57714,0.43811,0.01999,1.49653,0.50997,25,78
7053270,15829.126,0.48287,-0.00126,12516.703,0.49563,0.00755,9909.4424,0.51643,0.01915,7835.48,0.51369,0.02116,6217.2461,0.53321,0.03701,4905.291,0.53978,0.04473,3881.2737,0.53327,0.04051,3070.9827,0.54172,0.04806,2430.7778,0.56346,0.05945,1923.1537,0.5564,0.05635,1522.4358,0.57327,0.06389,1203.8446,0.57836,0.06995,952.86591,0.60698,0.07086,754.27557,0.60676,0.07508,596.71857,0.63266,0.08084,471.96338,0.63138,0.08401,373.20856,0.63912,0.08836,295.47278,0.64359,0.09359,233.87738,0.70326,0.09824,185.05922,0.71342,0.10102,146.35823,0.72527,0.11242,115.77804,0.73643,0.11835,91.6721,0.73103,0.12285,72.51701,0.75071,0.12912,57.36816,0.75307,0.13643,45.3629,0.78927,0.1466,35.93134,0.79995,0.15592,28.40909,0.85345,0.16302,22.48202,0.87505,0.16961,17.79613,0.91975,0.17861,14.06813,0.92438,0.18739,11.1448,0.98296,0.18856,8.81772,0.99267,0.19221,6.97545,1.02733,0.17602,5.5173,1.09236,0.17714,4.36941,1.06362,0.1712,3.45686,1.08536,0.15095,2.73547,1.14967,0.14682,2.16054,1.1559,0.13628,1.70952,1.19024,0.1174,1.35352,1.17745,0.11813,1.07079,1.20498,0.11052,0.84734,1.17466,0.10367,0.67072,1.20759,0.09209,0.53067,1.27203,0.11654,0.41976,1.31886,0.12288,0.33183,1.24004,0.08302,0.26261,1.28159,0.12984,0.20791,1.30749,0.16597,0.16452,1.28021,0.16251,0.13007,1.29584,0.20169,0.10309,1.35735,0.17406,0.08153,1.37146,0.25677,0.06443,1.45734,0.27604,0.05102,1.33817,0.24748,0.04042,1.44223,0.30061,0.03192,1.46343,0.39329,0.02528,1.59208,0.4389,0.01999,1.51585,0.511,25,78
7053270,15829.126,0.482,-0.00109,12516.703,0.49842,0.00784,9909.4424,0.51538,0.019,7835.48,0.51292,0.02099,6217.2461,0.53445,0.03723,4905.291,0.53905,0.04451,3881.2737,0.53397,0.0407,3070.9827,0.54077,0.04844,2430.7778,0.56495,0.05914,1923.1537,0.554,0.05654,1522.4358,0.57483,0.06372,1203.8446,0.57811,0.06975,952.86591,0.61188,0.07086,754.27557,0.60553,0.07491,596.71857,0.63017,0.08115,471.96338,0.62948,0.08475,373.20856,0.64199,0.08839,295.47278,0.64215,0.09375,233.87738,0.70147,0.09809,185.05922,0.7159,0.10131,146.35823,0.72349,0.11218,115.77804,0.73323,0.11845,91.6721,0.73199,0.12306,72.51701,0.74754,0.12989,57.36816,0.75362,0.13643,45.3629,0.78912,0.1463,35.93134,0.79652,0.15592,28.40909,0.85842,0.16303,22.48202,0.87723,0.17048,17.79613,0.91804,0.17883,14.06813,0.92604,0.18715,11.1448,0.97945,0.18917,8.81772,0.99416,0.19352,6.97545,1.0251,0.17879,5.5173,1.09121,0.17728,4.36941,1.0615,0.17151,3.45686,1.07958,0.15127,2.73547,1.1506,0.14684,2.16054,1.16446,0.13817,1.70952,1.18604,0.11823,1.35352,1.18058,0.11699,1.07079,1.20885,0.11168,0.84734,1.17458,0.10543,0.67072,1.20658,0.09368,0.53067,1.27172,0.11653,0.41976,1.31453,0.12203,0.33183,1.24425,0.08083,0.26261,1.28332,0.12664,0.20791,1.31646,0.16358,0.16452,1.28135,0.1628,0.13007,1.30337,0.19921,0.10309,1.36399,0.17272,0.08153,1.36864,0.25786,0.06443,1.45656,0.27384,0.05102,1.34093,0.25075,0.04042,1.44182,0.3044,0.03192,1.44525,0.3897,0.02528,1.5893,0.43645,0.01999,1.49788,0.50788,25,78
7053270,15829.126,0.48258,-0.00148,12516.703,0.49816,0.00798,9909.4424,0.51509,0.0187,7835.48,0.51339,0.02129,6217.2461,0.53317,0.03694,4905.291,0.53916,0.04464,3881.2737,0.53385,0.04085,3070.9827,0.54135,0.04845,2430.7778,0.56465,0.05921,1923.1537,0.5553,0.05676,1522.4358,0.57449,0.064,1203.8446,0.57614,0.07008,952.86591,0.60609,0.07068,754.27557,0.6071,0.07492,596.71857,0.63243,0.08134,471.96338,0.63006,0.08458,373.20856,0.64078,0.08822,295.47278,0.64918,0.09359,233.87738,0.70185,0.09799,185.05922,0.71831,0.10152,146.35823,0.72461,0.11177,115.77804,0.7349,0.11813,91.6721,0.73301,0.12296,72.51701,0.75097,0.12922,57.36816,0.75145,0.1365,45.3629,0.78906,0.14596,35.93134,0.79845,0.15613,28.40909,0.8612,0.16358,22.48202,0.87653,0.16925,17.79613,0.92108,0.1792,14.06813,0.92432,0.18779,11.1448,0.98238,0.18942,8.81772,0.99447,0.19465,6.97545,1.02427,0.17647,5.5173,1.09018,0.17776,4.36941,1.06085,0.17084,3.45686,1.08172,0.15203,2.73547,1.14914,0.14867,2.16054,1.16104,0.13502,1.70952,1.18853,0.11706,1.35352,1.17872,0.11749,1.07079,1.20774,0.11015,0.84734,1.17439,0.10418,0.67072,1.20504,0.09291,0.53067,1.27443,0.1169,0.41976,1.31029,0.12394,0.33183,1.24445,0.08288,0.26261,1.28356,0.12595,0.20791,1.31381,0.16561,0.16452,1.28699,0.1661,0.13007,1.29566,0.20205,0.10309,1.36074,0.17599,0.08153,1.38883,0.26385,0.06443,1.45595,0.27489,0.05102,1.33841,0.2416,0.04042,1.44466,0.30912,0.03192,1.45198,0.38578,0.02528,1.57974,0.43504,0.01999,1.49887,0.50254,25,78
7053270,15829.126,0.48179,-0.00144,12516.703,0.49738,0.00816,9909.4424,0.51708,0.01858,7835.48,0.513,0.02053,6217.2461,0.53424,0.0372,4905.291,0.54069,0.04498,3881.2737,0.53344,0.04102,3070.9827,0.54205,0.04823,2430.7778,0.56505,0.05944,1923.1537,0.5545,0.05647,1522.4358,0.57564,0.06393,1203.8446,0.57782,0.06955,952.86591,0.60721,0.07078,754.27557,0.60354,0.0745,596.71857,0.63236,0.08125,471.96338,0.62924,0.08433,373.20856,0.63816,0.08832,295.47278,0.64518,0.09381,233.87738,0.704,0.09808,185.05922,0.7193,0.10136,146.35823,0.72459,0.11177,115.77804,0.73279,0.11838,91.6721,0.73373,0.12305,72.51701,0.75105,0.12953,57.36816,0.74839,0.13645,45.3629,0.79146,0.14606,35.93134,0.79854,0.15559,28.40909,0.86311,0.16315,22.48202,0.87463,0.1697,17.79613,0.92061,0.17893,14.06813,0.92407,0.18727,11.1448,0.98013,0.18846,8.81772,0.99536,0.19464,6.97545,1.02439,0.17704,5.5173,1.08975,0.17659,4.36941,1.05741,0.17025,3.45686,1.08388,0.15185,2.73547,1.15459,0.14645,2.16054,1.16107,0.13487,1.70952,1.19267,0.11683,1.35352,1.18105,0.11742,1.07079,1.20983,0.11216,0.84734,1.17708,0.10544,0.67072,1.20491,0.09284,0.53067,1.26872,0.1158,0.41976,1.3139,0.12081,0.33183,1.2401,0.08356,0.26261,1.28075,0.12964,0.20791,1.31156,0.16699,0.16452,1.2831,0.16581,0.13007,1.29706,0.20324,0.10309,1.35888,0.17994,0.08153,1.38422,0.25648,0.06443,1.45487,0.27673,0.05102,1.33607,0.25287,0.04042,1.44354,0.31066,0.03192,1.45142,0.39187,0.02528,1.5855,0.434,0.01999,1.50413,0.50352,25,78
7053270,15829.126,0.48071,-0.00089,12516.703,0.49826,0.00781,9909.4424,0.51328,0.01853,7835.48,0.51693,0.02109,6217.2461,0.53329,0.03687,4905.291,0.5396,0.04443,3881.2737,0.53378,0.0408,3070.9827,0.54143,0.04869,2430.7778,0.5657,0.05926,1923.1537,0.55539,0.05685,1522.4358,0.574,0.06349,1203.8446,0.57472,0.06949,952.86591,0.61131,0.06992,754.27557,0.60488,0.07526,596.71857,0.63333,0.08072,471.96338,0.62958,0.08454,373.20856,0.64109,0.08833,295.47278,0.64835,0.09393,233.87738,0.70219,0.09801,185.05922,0.71672,0.10129,146.35823,0.72433,0.11148,115.77804,0.73426,0.11858,91.6721,0.73113,0.12299,72.51701,0.74955,0.12947,57.36816,0.75278,0.13638,45.3629,0.78765,0.14634,35.93134,0.7995,0.1562,28.40909,0.85851,0.16324,22.48202,0.87512,0.16982,17.79613,0.91867,0.17887,14.06813,0.92531,0.18754,11.1448,0.98297,0.18866,8.81772,0.99124,0.19476,6.97545,1.02602,0.17665,5.5173,1.09238,0.1768,4.36941,1.05793,0.17028,3.45686,1.08103,0.15137,2.73547,1.14765,0.14741,2.16054,1.16038,0.13601,1.70952,1.19168,0.1182,1.35352,1.18067,0.11829,1.07079,1.20682,0.11014,0.84734,1.17087,0.10321,0.67072,1.20334,0.09491,0.53067,1.26708,0.11478,0.41976,1.31446,0.12295,0.33183,1.23998,0.0815,0.26261,1.27951,0.12713,0.20791,1.31739,0.16634,0.16452,1.28421,0.16698,0.13007,1.2979,0.20041,0.10309,1.35547,0.17993,0.08153,1.37224,0.25327,0.06443,1.4523,0.27568,0.05102,1.34322,0.24868,0.04042,1.45461,0.29727,0.03192,1.45222,0.40113,0.02528,1.58714,0.43656,0.01999,1.51043,0.51248,25,78
7053270,15829.126,0.4817,-0.00095,12516.703,0.4975,0.00784,9909.4424,0.51616,0.01854,7835.48,0.51359,0.02122,6217.2461,0.5346,0.03678,4905.291,0.5411,0.04522,3881.2737,0.53018,0.0408,3070.9827,0.54166,0.04899,2430.7778,0.56617,0.05917,1923.1537,0.55499,0.05652,1522.4358,0.57673,0.0642,1203.8446,0.5721,0.06974,952.86591,0.60837,0.07059,754.27557,0.60822,0.07492,596.71857,0.63005,0.08094,471.96338,0.62991,0.08437,373.20856,0.64344,0.0882,295.47278,0.6411,0.09342,233.87738,0.7064,0.0985,185.05922,0.71714,0.10138,146.35823,0.72476,0.11137,115.77804,0.73579,0.11846,91.6721,0.73295,0.12293,72.51701,0.74849,0.12941,57.36816,0.75472,0.13658,45.3629,0.78984,0.14636,35.93134,0.79719,0.15568,28.40909,0.85816,0.16262,22.48202,0.87714,0.17021,17.79613,0.91994,0.1787,14.06813,0.92533,0.18728,11.1448,0.98185,0.18974,8.81772,0.99316,0.19452,6.97545,1.02476,0.17615,5.5173,1.08793,0.17754,4.36941,1.06052,0.17106,3.45686,1.08228,0.15229,2.73547,1.14863,0.14738,2.16054,1.16307,0.13627,1.70952,1.18861,0.11808,1.35352,1.17733,0.11619,1.07079,1.2065,0.11018,0.84734,1.17117,0.10522,0.67072,1.19868,0.09212,0.53067,1.27608,0.11423,0.41976,1.31399,0.12266,0.33183,1.24437,0.08197,0.26261,1.28146,0.12997,0.20791,1.31401,0.1655,0.16452,1.28161,0.16842,0.13007,1.30742,0.20185,0.10309,1.35881,0.17303,0.08153,1.37308,0.25827,0.06443,1.4552,0.27727,0.05102,1.33881,0.25034,0.04042,1.45625,0.30235,0.03192,1.45427,0.39354,0.02528,1.58515,0.43467,0.01999,1.50324,0.50454,25,78
7053270,15829.126,0.48245,-0.0008,12516.703,0.49902,0.00787,9909.4424,0.51457,0.01888,7835.48,0.51366,0.02086,6217.2461,0.53383,0.03656,4905.291,0.5405,0.0442,3881.2737,0.53267,0.04101,3070.9827,0.54181,0.04815,2430.7778,0.56565,0.05917,1923.1537,0.55313,0.05709,1522.4358,0.57603,0.06369,1203.8446,0.57461,0.06986,952.86591,0.60887,0.07064,754.27557,0.60781,0.07482,596.71857,0.63439,0.08046,471.96338,0.62815,0.08462,373.20856,0.63948,0.0883,295.47278,0.64679,0.09391,233.87738,0.7044,0.09791,185.05922,0.71625,0.10161,146.35823,0.72076,0.11218,115.77804,0.73364,0.11819,91.6721,0.73074,0.12263,72.51701,0.75162,0.12916,57.36816,0.75209,0.13606,45.3629,0.79192,0.14606,35.93134,0.79966,0.15596,28.40909,0.85872,0.16304,22.48202,0.87582,0.1695,17.79613,0.91769,0.1791,14.06813,0.92383,0.18752,11.1448,0.98304,0.18827,8.81772,0.99366,0.19391,6.97545,1.02425,0.17911,5.5173,1.09295,0.17702,4.36941,1.05933,0.17106,3.45686,1.08074,0.15264,2.73547,1.15266,0.14655,2.16054,1.16287,0.13581,1.70952,1.19161,0.11792,1.35352,1.17685,0.11698,1.07079,1.205,0.1106,0.84734,1.17199,0.10482,0.67072,1.20482,0.09308,0.53067,1.26757,0.11555,0.41976,1.30986,0.12161,0.33183,1.24138,0.08121,0.26261,1.28513,0.12571,0.20791,1.31337,0.16529,0.16452,1.28118,0.16584,0.13007,1.29942,0.2036,0.10309,1.35622,0.17667,0.08153,1.37731,0.25248,0.06443,1.45351,0.27385,0.05102,1.34083,0.24579,0.04042,1.43853,0.30765,0.03192,1.45902,0.39125,0.02528,1.57985,0.44058,0.01999,1.49432,0.50566,25,78
7053270,15829.126,0.48196,-0.00114,12516.703,0.49729,0.00812,9909.4424,0.51714,0.01885,7835.48,0.5133,0.02122,6217.2461,0.53236,0.03663,4905.291,0.54002,0.04478,3881.2737,0.5292,0.04099,3070.9827,0.54007,0.04886,2430.7778,0.56505,0.05953,1923.1537,0.55482,0.05644,1522.4358,0.57273,0.06385,1203.8446,0.57703,0.07017,952.86591,0.60942,0.0704,754.27557,0.6066,0.07496,596.71857,0.63391,0.08086,471.96338,0.62699,0.08522,373.20856,0.63743,0.0883,295.47278,0.64562,0.0937,233.87738,0.70306,0.09794,185.05922,0.71751,0.10133,146.35823,0.72327,0.11236,115.77804,0.73285,0.11824,91.6721,0.73369,0.12313,72.51701,0.75124,0.12984,57.36816,0.75049,0.13633,45.3629,0.78858,0.14626,35.93134,0.79676,0.15686,28.40909,0.85953,0.1628,22.48202,0.87751,0.1704,17.79613,0.92119,0.17899,14.06813,0.92628,0.18775,11.1448,0.98116,0.1883,8.81772,0.9942,0.19343,6.97545,1.02534,0.17715,5.5173,1.09021,0.17765,4.36941,1.05987,0.1712,3.45686,1.08561,0.15267,2.73547,1.15509,0.14874,2.16054,1.16196,0.13517,1.70952,1.18812,0.11765,1.35352,1.18277,0.11754,1.07079,1.20343,0.11089,0.84734,1.1716,0.10513,0.67072,1.21462,0.09564,0.53067,1.26989,0.11514,0.41976,1.31619,0.12382,0.33183,1.2434,0.08053,0.26261,1.27787,0.12604,0.20791,1.31017,0.16329,0.16452,1.27833,0.16525,0.13007,1.29809,0.20107,0.10309,1.35499,0.17776,0.08153,1.3715,0.2543,0.06443,1.45686,0.27024,0.05102,1.32434,0.24804,0.04042,1.43249,0.30662,0.03192,1.46177,0.3842,0.02528,1.59108,0.44228,0.01999,1.48872,0.50777,25,78
7053270,15829.126,0.48009,-0.00105,12516.703,0.49811,0.0077,9909.4424,0.51538,0.0184,7835.48,0.51276,0.02119,6217.2461,0.53617,0.03677,4905.291,0.54104,0.04491,3881.2737,0.53285,0.04046,3070.9827,0.53935,0.04885,2430.7778,0.56306,0.05927,1923.1537,0.55732,0.05691,1522.4358,0.57112,0.06402,1203.8446,0.57759,0.06995,952.86591,0.60863,0.07035,754.27557,0.60699,0.0753,596.71857,0.63222,0.08095,471.96338,0.63039,0.08385,373.20856,0.64127,0.08855,295.47278,0.64348,0.09401,233.87738,0.70179,0.0983,185.05922,0.719,0.10135,146.35823,0.72526,0.11148,115.77804,0.73492,0.11839,91.6721,0.73122,0.12314,72.51701,0.74992,0.12905,57.36816,0.75091,0.13624,45.3629,0.78358,0.14666,35.93134,0.7977,0.15621,28.40909,0.86166,0.16277,22.48202,0.8754,0.1694,17.79613,0.91619,0.17893,14.06813,0.92569,0.18772,11.1448,0.98035,0.18839,8.81772,0.99483,0.19474,6.97545,1.02386,0.17658,5.5173,1.09103,0.17669,4.36941,1.06155,0.17043,3.45686,1.08314,0.1521,2.73547,1.15378,0.14642,2.16054,1.16034,0.13694,1.70952,1.19123,0.11606,1.35352,1.17897,0.11585,1.07079,1.20423,0.11131,0.84734,1.17492,0.10593,0.67072,1.20039,0.09253,0.53067,1.26865,0.11616,0.41976,1.32078,0.12141,0.33183,1.2433,0.07905,0.26261,1.27989,0.12835,0.20791,1.3129,0.16566,0.16452,1.27874,0.16505,0.13007,1.29534,0.20183,0.10309,1.35806,0.17579,0.08153,1.37216,0.2527,0.06443,1.45396,0.27663,0.05102,1.33973,0.25171,0.04042,1.44508,0.30669,0.03192,1.46234,0.38901,0.02528,1.57903,0.43399,0.01999,1.50594,0.50251,25,78
7053270,15829.126,0.48228,-0.00069,12516.703,0.49917,0.00759,9909.4424,0.51729,0.01819,7835.48,0.51287,0.02064,6217.2461,0.5331,0.03674,4905.291,0.54124,0.0449,3881.2737,0.53041,0.04055,3070.9827,0.54003,0.04876,2430.7778,0.56527,0.05914,1923.1537,0.55554,0.05642,1522.4358,0.5773,0.0641,1203.8446,0.57605,0.06911,952.86591,0.6072,0.07103,754.27557,0.60646,0.07518,596.71857,0.62929,0.08083,471.96338,0.63119,0.08448,373.20856,0.63939,0.08813,295.47278,0.64662,0.09395,233.87738,0.70282,0.09785,185.05922,0.71835,0.10163,146.35823,0.72409,0.11288,115.77804,0.73077,0.11787,91.6721,0.73047,0.12328,72.51701,0.75201,0.12925,57.36816,0.75229,0.13658,45.3629,0.78851,0.14653,35.93134,0.79987,0.15704,28.40909,0.86421,0.16344,22.48202,0.87849,0.16999,17.79613,0.92058,0.17891,14.06813,0.9229,0.18756,11.1448,0.97956,0.18839,8.81772,0.99437,0.19453,6.97545,1.02466,0.17722,5.5173,1.08645,0.17661,4.36941,1.06047,0.17117,3.45686,1.08398,0.15144,2.73547,1.14739,0.14801,2.16054,1.15938,0.13547,1.70952,1.1889,0.11801,1.35352,1.17836,0.11756,1.07079,1.2091,0.11237,0.84734,1.17286,0.10365,0.67072,1.20333,0.09312,0.53067,1.27334,0.11549,0.41976,1.3106,0.12414,0.33183,1.23964,0.08156,0.26261,1.28283,0.12702,0.20791,1.30711,0.16502,0.16452,1.28246,0.16505,0.13007,1.30135,0.19834,0.10309,1.35916,0.1752,0.08153,1.3735,0.25625,0.06443,1.45352,0.26969,0.05102,1.33747,0.24888,0.04042,1.44714,0.30142,0.03192,1.45234,0.3967,0.02528,1.57688,0.43137,0.01999,1.51558,0.50158,25,78
