Cell,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
10548801,15829.126,0.5513,-0.00367,12516.703,0.5385,0.01072,9909.4424,0.46887,0.01078,7835.48,0.57245,0.03028,6217.2461,0.56545,0.03727,4905.291,0.55222,0.04772,3881.2737,0.55528,0.05028,3070.9827,0.58594,0.04916,2430.7778,0.55818,0.05697,1923.1537,0.52866,0.06576,1522.4358,0.56904,0.06558,1203.8446,0.58826,0.06953,952.86591,0.58037,0.07666,754.27557,0.62155,0.08523,596.71857,0.5401,0.08552,471.96338,0.55325,0.08865,373.20856,0.59908,0.08495,295.47278,0.67701,0.08517,233.87738,0.65696,0.09906,185.05922,0.68081,0.10032,146.35823,0.72878,0.12909,115.77804,0.65984,0.11992,91.6721,0.72209,0.11953,72.51701,0.80997,0.12795,57.36816,0.88788,0.14162,45.3629,0.77395,0.13342,35.93134,0.89786,0.15411,28.40909,0.87636,0.14719,22.48202,0.85258,0.17591,17.79613,1.03171,0.2028,14.06813,0.91993,0.18439,11.1448,1.11643,0.17322,8.81772,1.00084,0.1725,6.97545,0.86664,0.22152,5.5173,1.11809,0.20046,4.36941,1.09703,0.18174,3.45686,1.16902,0.18461,2.73547,1.13879,0.15471,2.16054,1.10978,0.13372,1.70952,1.04301,0.11766,1.35352,1.22783,0.07388,1.07079,1.28446,0.10705,0.84734,1.12344,0.14262,0.67072,1.15153,0.08553,0.53067,1.14439,0.06613,0.41976,0.84643,0.11231,0.33183,1.23831,0.11808,0.26261,1.31963,0.13475,0.20791,1.31446,0.11387,0.16452,1.19783,0.14594,0.13007,1.22651,0.18017,0.10309,1.31954,0.20122,0.08153,1.33874,0.18935,0.06443,1.48421,0.22954,0.05102,1.37018,0.2792,0.04042,1.67813,0.31463,0.03192,1.50405,0.55991,0.02528,1.59731,0.30743,0.01999,1.67512,0.42557,35,80
10548801,15829.126,0.50316,-0.00773,12516.703,0.45648,0.01079,9909.4424,0.56674,0.01808,7835.48,0.48498,0.03192,6217.2461,0.52708,0.03448,4905.291,0.5701,0.04516,3881.2737,0.54585,0.04527,3070.9827,0.53965,0.05436,2430.7778,0.57421,0.0577,1923.1537,0.50778,0.06716,1522.4358,0.60496,0.06365,1203.8446,0.51407,0.06979,952.86591,0.62489,0.06734,754.27557,0.59832,0.07659,596.71857,0.58218,0.07739,471.96338,0.65391,0.08581,373.20856,0.66317,0.08763,295.47278,0.70586,0.09626,233.87738,0.75515,0.09791,185.05922,0.6884,0.10752,146.35823,0.68246,0.10959,115.77804,0.68064,0.10609,91.6721,0.70421,0.11948,72.51701,0.73933,0.13173,57.36816,0.82777,0.13091,45.3629,0.88243,0.1367,35.93134,0.77866,0.15907,28.40909,0.86599,0.16047,22.48202,0.9707,0.17336,17.79613,0.86671,0.17722,14.06813,0.88887,0.20253,11.1448,0.99997,0.1476,8.81772,1.05534,0.16133,6.97545,0.89243,0.1924,5.5173,1.01187,0.08873,4.36941,1.08896,0.1599,3.45686,1.13513,0.17855,2.73547,1.27123,0.17196,2.16054,1.07191,0.12973,1.70952,1.13388,0.11971,1.35352,1.16467,0.09664,1.07079,1.21587,0.09618,0.84734,1.11711,0.1198,0.67072,1.12295,0.09778,0.53067,1.12191,0.04749,0.41976,1.29703,0.119,0.33183,1.2949,0.15795,0.26261,1.12605,0.1649,0.20791,1.34334,0.10867,0.16452,0.93357,0.13028,0.13007,1.0275,0.10339,0.10309,1.25522,0.23593,0.08153,1.50791,0.2437,0.06443,1.25303,0.09001,0.05102,1.44908,0.18997,0.04042,1.41007,0.27627,0.03192,1.76082,0.33739,0.02528,1.58297,0.37222,0.01999,1.91678,0.45965,45,79
10548801,15829.126,0.42513,-0.00723,12516.703,0.37454,0.01261,9909.4424,0.47892,0.02551,7835.48,0.50184,0.03201,6217.2461,0.41219,0.03634,4905.291,0.59513,0.04323,3881.2737,0.51905,0.0485,3070.9827,0.56801,0.04826,2430.7778,0.57547,0.05019,1923.1537,0.55343,0.06704,1522.4358,0.57795,0.06917,1203.8446,0.60145,0.06583,952.86591,0.5555,0.08342,754.27557,0.64997,0.07497,596.71857,0.54844,0.0721,471.96338,0.73001,0.09775,373.20856,0.61477,0.09463,295.47278,0.74812,0.08143,233.87738,0.62894,0.09894,185.05922,0.63697,0.09562,146.35823,0.64724,0.09182,115.77804,0.64689,0.10671,91.6721,0.72551,0.11627,72.51701,0.75607,0.12033,57.36816,0.8739,0.14133,45.3629,0.8038,0.14337,35.93134,0.82468,0.14031,28.40909,0.73172,0.18248,22.48202,1.00197,0.15169,17.79613,0.84157,0.14799,14.06813,0.94255,0.17683,11.1448,0.96491,0.18931,8.81772,0.87065,0.18998,6.97545,1.04008,0.18673,5.5173,1.11963,0.1502,4.36941,1.05017,0.19947,3.45686,1.08709,0.10923,2.73547,1.28617,0.21355,2.16054,1.24018,0.12717,1.70952,1.1262,0.13416,1.35352,1.20165,0.09235,1.07079,1.5465,0.11866,0.84734,1.25007,0.06896,0.67072,1.06301,0.1078,0.53067,1.27085,0.07717,0.41976,1.0858,0.1067,0.33183,1.06669,0.05898,0.26261,1.32194,0.11504,0.20791,1.13158,0.13484,0.16452,1.4345,0.14346,0.13007,1.30613,0.22549,0.10309,1.33305,0.19051,0.08153,1.52082,0.26198,0.06443,1.15433,0.14136,0.05102,1.54523,0.33028,0.04042,1.47004,0.33955,0.03192,1.60464,0.28625,0.02528,1.3976,0.32414,0.01999,1.51224,0.47147,35,78
10548801,15829.126,0.43025,-0.003,12516.703,0.56855,0.01063,9909.4424,0.46552,0.01252,7835.48,0.51561,0.02444,6217.2461,0.52072,0.03958,4905.291,0.38009,0.04089,3881.2737,0.57322,0.04638,3070.9827,0.54945,0.05167,2430.7778,0.56672,0.0468,1923.1537,0.60853,0.05885,1522.4358,0.66327,0.06887,1203.8446,0.47948,0.06849,952.86591,0.57332,0.07009,754.27557,0.53405,0.07564,596.71857,0.65718,0.08035,471.96338,0.65373,0.10143,373.20856,0.71287,0.08218,295.47278,0.60658,0.09677,233.87738,0.66982,0.10799,185.05922,0.70338,0.09694,146.35823,0.62353,0.1064,115.77804,0.70354,0.11042,91.6721,0.77129,0.11433,72.51701,0.66629,0.13409,57.36816,0.73283,0.12922,45.3629,0.72107,0.14089,35.93134,0.80423,0.16694,28.40909,0.83731,0.1487,22.48202,0.77555,0.14097,17.79613,0.95269,0.12171,14.06813,1.05905,0.1862,11.1448,0.91407,0.13014,8.81772,0.99697,0.18668,6.97545,0.98478,0.1773,5.5173,1.06322,0.18436,4.36941,1.04945,0.14676,3.45686,1.04801,0.09821,2.73547,1.05226,0.07677,2.16054,1.06884,0.14991,1.70952,1.12711,0.13739,1.35352,1.0908,0.09897,1.07079,1.18414,0.0598,0.84734,1.17126,0.12161,0.67072,1.0831,0.10344,0.53067,1.26577,0.13704,0.41976,1.35705,0.0737,0.33183,1.10699,0.07339,0.26261,1.27257,0.19744,0.20791,1.3327,0.13795,0.16452,1.33903,0.21399,0.13007,1.40794,0.11083,0.10309,1.41297,0.2435,0.08153,1.42586,0.32759,0.06443,1.20305,0.293,0.05102,1.39924,0.2457,0.04042,1.2195,0.40007,0.03192,1.4779,0.36969,0.02528,1.6778,0.25267,0.01999,1.65161,0.59267,35,76
10548801,15829.126,0.51611,0.00748,12516.703,0.49467,0.0146,9909.4424,0.50455,0.01566,7835.48,0.5291,0.03051,6217.2461,0.52348,0.03389,4905.291,0.54034,0.04771,3881.2737,0.49786,0.04799,3070.9827,0.51761,0.05025,2430.7778,0.56327,0.04521,1923.1537,0.58601,0.0601,1522.4358,0.56762,0.06349,1203.8446,0.58826,0.06666,952.86591,0.62249,0.08024,754.27557,0.59377,0.06169,596.71857,0.52175,0.07896,471.96338,0.57905,0.09078,373.20856,0.60699,0.08587,295.47278,0.77501,0.09339,233.87738,0.78798,0.09792,185.05922,0.62737,0.06985,146.35823,0.78136,0.09433,115.77804,0.70246,0.13202,91.6721,0.66757,0.10699,72.51701,0.7923,0.12931,57.36816,0.75198,0.12583,45.3629,0.86091,0.14806,35.93134,0.85291,0.13918,28.40909,0.83446,0.20083,22.48202,0.81492,0.20035,17.79613,0.89219,0.16847,14.06813,0.84409,0.1574,11.1448,0.9637,0.14017,8.81772,0.90764,0.19022,6.97545,0.94684,0.17247,5.5173,1.00205,0.11967,4.36941,1.12741,0.1152,3.45686,1.24314,0.18388,2.73547,1.11037,0.09687,2.16054,1.13185,0.11144,1.70952,1.03042,0.1247,1.35352,1.19331,0.12871,1.07079,1.43307,0.13894,0.84734,1.10086,0.13764,0.67072,1.20718,0.07785,0.53067,1.25862,0.11662,0.41976,1.4433,0.11469,0.33183,1.12252,0.11293,0.26261,1.17043,0.14263,0.20791,1.30018,0.11472,0.16452,1.27899,0.09439,0.13007,1.33231,0.17771,0.10309,1.47268,0.20895,0.08153,1.26692,0.32906,0.06443,1.36999,0.24238,0.05102,1.3218,0.15788,0.04042,1.21155,0.32086,0.03192,1.42475,0.29783,0.02528,1.66808,0.39311,0.01999,1.64154,0.54708,25,83
10548801,15829.126,0.39917,0.00152,12516.703,0.48955,0.00728,9909.4424,0.47082,0.01272,7835.48,0.46676,0.02425,6217.2461,0.46383,0.03283,4905.291,0.4553,0.04352,3881.2737,0.5396,0.04889,3070.9827,0.55548,0.0478,2430.7778,0.5604,0.05309,1923.1537,0.58319,0.05556,1522.4358,0.60721,0.07128,1203.8446,0.52688,0.06316,952.86591,0.63386,0.07987,754.27557,0.57971,0.08083,596.71857,0.56845,0.07427,471.96338,0.63129,0.07836,373.20856,0.4936,0.09738,295.47278,0.62659,0.09281,233.87738,0.6856,0.1083,185.05922,0.70255,0.08591,146.35823,0.7521,0.11303,115.77804,0.65747,0.12001,91.6721,0.73621,0.11727,72.51701,0.70961,0.13223,57.36816,0.93611,0.13183,45.3629,0.76923,0.14976,35.93134,0.84516,0.14419,28.40909,0.87237,0.15058,22.48202,0.82205,0.16765,17.79613,0.88444,0.1729,14.06813,0.87438,0.1826,11.1448,0.97534,0.11141,8.81772,0.98896,0.18223,6.97545,1.07858,0.12246,5.5173,1.08578,0.1804,4.36941,1.02041,0.17614,3.45686,1.0665,0.13257,2.73547,1.24831,0.09297,2.16054,1.09107,0.13994,1.70952,1.03328,0.0719,1.35352,1.11463,0.14727,1.07079,1.12196,0.08824,0.84734,1.26967,0.15866,0.67072,1.12453,0.07639,0.53067,1.16176,0.14969,0.41976,1.1211,0.08672,0.33183,1.11565,0.13044,0.26261,1.30478,0.13732,0.20791,1.22764,0.10502,0.16452,1.38974,0.15667,0.13007,1.13476,0.08799,0.10309,1.15146,0.27387,0.08153,1.33285,0.20306,0.06443,1.14416,0.21155,0.05102,1.26498,0.35232,0.04042,1.20291,0.34082,0.03192,1.22761,0.39332,0.02528,1.64711,0.43894,0.01999,1.33074,0.42939,25,77
10548801,15829.126,0.54493,0.00708,12516.703,0.47079,0.01033,9909.4424,0.50509,0.01657,7835.48,0.50545,0.02443,6217.2461,0.55208,0.03501,4905.291,0.44942,0.04384,3881.2737,0.63677,0.0542,3070.9827,0.5529,0.05767,2430.7778,0.54981,0.0571,1923.1537,0.59429,0.05237,1522.4358,0.4339,0.06878,1203.8446,0.51932,0.06851,952.86591,0.61457,0.07281,754.27557,0.58611,0.0709,596.71857,0.60324,0.07168,471.96338,0.54723,0.08734,373.20856,0.71074,0.08988,295.47278,0.64878,0.09146,233.87738,0.74558,0.10293,185.05922,0.68617,0.0915,146.35823,0.64789,0.10848,115.77804,0.67461,0.10949,91.6721,0.64032,0.12267,72.51701,0.73948,0.14294,57.36816,0.66964,0.13298,45.3629,0.7835,0.16288,35.93134,0.8926,0.16703,28.40909,0.87518,0.1527,22.48202,0.95046,0.17419,17.79613,0.89913,0.14748,14.06813,0.91744,0.2148,11.1448,1.08728,0.22959,8.81772,0.94495,0.18025,6.97545,1.09624,0.18364,5.5173,1.07738,0.17811,4.36941,1.08886,0.16555,3.45686,1.01576,0.14028,2.73547,1.17,0.15023,2.16054,1.09159,0.13338,1.70952,1.08766,0.09252,1.35352,1.29044,0.10255,1.07079,1.13935,0.13201,0.84734,1.05329,0.10617,0.67072,1.23988,0.05458,0.53067,1.12317,0.08079,0.41976,1.17367,0.10594,0.33183,1.02723,0.10325,0.26261,1.37878,0.12506,0.20791,1.27773,0.15665,0.16452,1.1929,0.10698,0.13007,1.03182,0.18002,0.10309,1.32966,0.14652,0.08153,1.18736,0.2423,0.06443,1.3569,0.12967,0.05102,1.4979,0.25438,0.04042,1.3675,0.27817,0.03192,1.46422,0.11519,0.02528,1.68726,0.41972,0.01999,1.62909,0.27251,25,79
10548801,15829.126,0.41815,-0.00599,12516.703,0.43765,0.00756,9909.4424,0.44055,0.02012,7835.48,0.48818,0.02791,6217.2461,0.48943,0.03312,4905.291,0.53778,0.04225,3881.2737,0.50965,0.04745,3070.9827,0.54991,0.05803,2430.7778,0.59964,0.05007,1923.1537,0.52549,0.05584,1522.4358,0.60797,0.06501,1203.8446,0.57128,0.06559,952.86591,0.54199,0.07353,754.27557,0.57152,0.07113,596.71857,0.68566,0.07795,471.96338,0.60587,0.09556,373.20856,0.54505,0.09993,295.47278,0.66173,0.09762,233.87738,0.60049,0.09788,185.05922,0.65617,0.10437,146.35823,0.58574,0.11815,115.77804,0.69401,0.11015,91.6721,0.64352,0.13395,72.51701,0.67489,0.13129,57.36816,0.64643,0.13709,45.3629,0.75077,0.15855,35.93134,0.84767,0.16151,28.40909,0.88219,0.15985,22.48202,0.90167,0.13125,17.79613,0.92189,0.22204,14.06813,0.89185,0.16729,11.1448,0.99166,0.19072,8.81772,1.00271,0.22309,6.97545,1.05091,0.19319,5.5173,1.00551,0.17539,4.36941,1.02766,0.2038,3.45686,1.16058,0.13065,2.73547,1.04436,0.08353,2.16054,1.06177,0.13339,1.70952,1.32276,0.03545,1.35352,1.166,0.17385,1.07079,1.3739,0.10841,0.84734,1.09275,0.10648,0.67072,1.26243,0.09084,0.53067,1.17535,0.13462,0.41976,1.425,0.07138,0.33183,1.2221,0.12321,0.26261,1.18852,0.1446,0.20791,1.28479,0.13407,0.16452,1.24996,0.09218,0.13007,1.23689,0.16371,0.10309,1.34353,0.32191,0.08153,1.44546,0.24454,0.06443,1.09291,0.21564,0.05102,1.42869,0.25281,0.04042,1.58614,0.3466,0.03192,1.58202,0.36251,0.02528,1.72628,0.47735,0.01999,1.50336,0.39825,45,83
10548801,15829.126,0.54828,0.00069,12516.703,0.45913,0.0098,9909.4424,0.55298,0.0221,7835.48,0.58064,0.02598,6217.2461,0.45756,0.03185,4905.291,0.58728,0.04274,3881.2737,0.55399,0.04649,3070.9827,0.56252,0.04446,2430.7778,0.60627,0.05253,1923.1537,0.46535,0.06097,1522.4358,0.56099,0.06312,1203.8446,0.65182,0.06813,952.86591,0.58962,0.07482,754.27557,0.61599,0.08336,596.71857,0.68283,0.06875,471.96338,0.62996,0.09377,373.20856,0.61978,0.09052,295.47278,0.69216,0.10301,233.87738,0.742,0.09333,185.05922,0.66248,0.09745,146.35823,0.83939,0.11718,115.77804,0.65543,0.1246,91.6721,0.6667,0.12118,72.51701,0.65907,0.11958,57.36816,0.88338,0.13895,45.3629,0.74837,0.14877,35.93134,0.83931,0.15123,28.40909,0.78284,0.17495,22.48202,0.94266,0.16474,17.79613,0.78932,0.18253,14.06813,0.99738,0.12232,11.1448,0.85674,0.17346,8.81772,0.88198,0.16489,6.97545,1.0155,0.17431,5.5173,1.14161,0.12424,4.36941,1.13139,0.14748,3.45686,0.982,0.10898,2.73547,1.21865,0.12719,2.16054,1.16228,0.12527,1.70952,1.16169,0.10856,1.35352,1.22091,0.12846,1.07079,1.09648,0.09751,0.84734,0.93907,0.09876,0.67072,1.27418,0.06913,0.53067,0.98658,0.11187,0.41976,1.0972,0.07931,0.33183,1.29718,0.06104,0.26261,1.06709,0.11295,0.20791,1.69532,0.16156,0.16452,1.30286,0.09358,0.13007,1.42244,0.23745,0.10309,1.23426,0.26203,0.08153,1.21235,0.21917,0.06443,1.20841,0.20251,0.05102,1.53048,0.29214,0.04042,1.39251,0.27216,0.03192,1.56571,0.38443,0.02528,1.83076,0.36556,0.01999,1.79762,0.42801,25,79
10548801,15829.126,0.4932,0.0089,12516.703,0.58475,0.0115,9909.4424,0.50379,0.0157,7835.48,0.60276,0.03165,6217.2461,0.52254,0.03501,4905.291,0.58599,0.05233,3881.2737,0.52464,0.04722,3070.9827,0.55885,0.05571,2430.7778,0.48149,0.05477,1923.1537,0.51793,0.06498,1522.4358,0.53276,0.06449,1203.8446,0.6551,0.06261,952.86591,0.58339,0.07857,754.27557,0.6102,0.08105,596.71857,0.50525,0.07522,471.96338,0.63415,0.09365,373.20856,0.59454,0.08655,295.47278,0.73822,0.0978,233.87738,0.66157,0.10794,185.05922,0.62097,0.08692,146.35823,0.67569,0.10237,115.77804,0.75717,0.12078,91.6721,0.69787,0.12276,72.51701,0.90098,0.1406,57.36816,0.86029,0.12992,45.3629,0.7499,0.15319,35.93134,0.85379,0.14874,28.40909,0.82058,0.16748,22.48202,0.91651,0.16593,17.79613,0.81754,0.17139,14.06813,0.93104,0.18399,11.1448,0.90173,0.13704,8.81772,1.03181,0.19181,6.97545,0.98894,0.15392,5.5173,1.03752,0.12817,4.36941,1.05645,0.14321,3.45686,1.11514,0.15482,2.73547,1.0845,0.16226,2.16054,1.11127,0.15744,1.70952,1.1261,0.12061,1.35352,1.12881,0.10787,1.07079,1.22025,0.11243,0.84734,1.29981,0.12036,0.67072,1.22166,0.12663,0.53067,1.10128,0.08249,0.41976,1.14322,0.08893,0.33183,1.38801,0.09,0.26261,1.25462,0.10794,0.20791,1.42994,0.10044,0.16452,1.34187,0.14836,0.13007,1.35229,0.15149,0.10309,1.45473,0.23822,0.08153,1.29523,0.27561,0.06443,1.38831,0.21129,0.05102,1.31265,0.3211,0.04042,1.36552,0.20237,0.03192,1.54851,0.34657,0.02528,1.5251,0.46201,0.01999,1.60945,0.54035,25,78
10548801,15829.126,0.50275,0.00506,12516.703,0.4761,0.00931,9909.4424,0.47842,0.01555,7835.48,0.49675,0.02508,6217.2461,0.48963,0.03719,4905.291,0.54152,0.0423,3881.2737,0.59055,0.04742,3070.9827,0.53576,0.05009,2430.7778,0.60652,0.05869,1923.1537,0.5654,0.06158,1522.4358,0.46787,0.07042,1203.8446,0.66441,0.06675,952.86591,0.60168,0.06788,754.27557,0.61987,0.06825,596.71857,0.59559,0.08196,471.96338,0.59063,0.09479,373.20856,0.71117,0.08599,295.47278,0.65675,0.09328,233.87738,0.62458,0.10507,185.05922,0.61414,0.10607,146.35823,0.81473,0.10418,115.77804,0.67754,0.09947,91.6721,0.72904,0.11642,72.51701,0.77791,0.12523,57.36816,0.85172,0.13414,45.3629,0.72639,0.15047,35.93134,0.90222,0.15062,28.40909,0.90456,0.19204,22.48202,0.94615,0.17361,17.79613,0.86382,0.13475,14.06813,0.9898,0.18399,11.1448,0.90586,0.18752,8.81772,0.87009,0.22771,6.97545,1.03385,0.2006,5.5173,1.05758,0.13803,4.36941,1.13913,0.16703,3.45686,1.18674,0.17255,2.73547,1.14231,0.17608,2.16054,1.22748,0.16929,1.70952,0.974,0.12416,1.35352,1.074,0.08874,1.07079,1.3691,0.12585,0.84734,1.15496,0.13954,0.67072,1.23405,0.08578,0.53067,1.31717,0.10326,0.41976,1.24295,0.1067,0.33183,1.51087,0.11328,0.26261,1.29328,0.15951,0.20791,1.20531,0.13303,0.16452,1.45192,0.08472,0.13007,1.12143,0.14146,0.10309,1.16264,0.08364,0.08153,1.33467,0.22593,0.06443,1.52521,0.17042,0.05102,1.34527,0.33065,0.04042,1.44131,0.16718,0.03192,1.44471,0.34369,0.02528,1.51184,0.49818,0.01999,1.6295,0.45831,25,78
10548801,15829.126,0.45235,-0.00377,12516.703,0.61944,0.01047,9909.4424,0.51368,0.0141,7835.48,0.42627,0.02751,6217.2461,0.51706,0.03885,4905.291,0.71116,0.04471,3881.2737,0.55631,0.04461,3070.9827,0.50926,0.05563,2430.7778,0.56301,0.05127,1923.1537,0.56347,0.06583,1522.4358,0.4882,0.06561,1203.8446,0.58664,0.06891,952.86591,0.57872,0.06721,754.27557,0.69948,0.06883,596.71857,0.59086,0.07666,471.96338,0.58554,0.09191,373.20856,0.62678,0.08914,295.47278,0.59409,0.0894,233.87738,0.729,0.09112,185.05922,0.62846,0.09992,146.35823,0.66108,0.1089,115.77804,0.64922,0.1043,91.6721,0.81043,0.11848,72.51701,0.79255,0.1394,57.36816,0.67476,0.1336,45.3629,0.81685,0.15713,35.93134,0.74459,0.16246,28.40909,0.82985,0.16636,22.48202,0.91861,0.15366,17.79613,0.88786,0.16186,14.06813,0.9573,0.16142,11.1448,0.74602,0.18596,8.81772,0.93511,0.18498,6.97545,1.02756,0.18032,5.5173,1.11137,0.13745,4.36941,1.17682,0.19479,3.45686,1.09897,0.14327,2.73547,1.03732,0.17468,2.16054,1.17758,0.0986,1.70952,1.17383,0.13313,1.35352,1.18593,0.10027,1.07079,1.20269,0.10029,0.84734,1.25319,0.10839,0.67072,1.42172,0.09608,0.53067,1.25997,0.10333,0.41976,1.06571,0.12076,0.33183,1.39336,0.12238,0.26261,1.10042,0.13717,0.20791,1.40126,0.10937,0.16452,1.27779,0.10313,0.13007,1.2246,0.17551,0.10309,1.4209,0.14097,0.08153,1.55093,0.19101,0.06443,1.42392,0.19941,0.05102,1.31591,0.36941,0.04042,1.44674,0.45305,0.03192,1.61021,0.32432,0.02528,1.50369,0.58416,0.01999,1.49457,0.67549,25,79
10548801,15829.126,0.60022,0.00264,12516.703,0.51151,0.00643,9909.4424,0.49789,0.02072,7835.48,0.67561,0.03024,6217.2461,0.51395,0.03432,4905.291,0.55521,0.04512,3881.2737,0.54747,0.04699,3070.9827,0.51673,0.04823,2430.7778,0.62221,0.06486,1923.1537,0.52575,0.06329,1522.4358,0.54325,0.05667,1203.8446,0.52393,0.05955,952.86591,0.64412,0.06161,754.27557,0.55225,0.0698,596.71857,0.63242,0.08403,471.96338,0.56875,0.08808,373.20856,0.69265,0.08285,295.47278,0.76236,0.08495,233.87738,0.6987,0.09507,185.05922,0.64703,0.09923,146.35823,0.68882,0.10372,115.77804,0.63755,0.10916,91.6721,0.73621,0.12797,72.51701,0.63175,0.12567,57.36816,0.69104,0.13687,45.3629,0.82096,0.1503,35.93134,0.77125,0.16335,28.40909,0.77884,0.17794,22.48202,0.88882,0.147,17.79613,0.90013,0.19305,14.06813,0.83887,0.17355,11.1448,0.9637,0.13834,8.81772,0.85446,0.20913,6.97545,0.98903,0.16263,5.5173,1.11534,0.14931,4.36941,1.03303,0.11083,3.45686,1.0391,0.17541,2.73547,1.00165,0.12922,2.16054,1.1591,0.15011,1.70952,1.24721,0.08013,1.35352,1.1861,0.12101,1.07079,1.14173,0.08296,0.84734,1.25243,0.02068,0.67072,1.20333,0.12041,0.53067,1.21407,0.10129,0.41976,1.43969,0.03727,0.33183,1.176,0.1243,0.26261,1.46595,0.06042,0.20791,1.12258,0.14325,0.16452,1.36302,0.0986,0.13007,1.2716,0.21712,0.10309,1.30547,0.23596,0.08153,1.13588,0.29904,0.06443,1.23508,0.10589,0.05102,1.36762,0.37482,0.04042,1.3022,0.37548,0.03192,1.59975,0.37705,0.02528,1.41266,0.35944,0.01999,1.74527,0.5527,25,72
10548801,15829.126,0.49466,0.00305,12516.703,0.3378,0.01007,9909.4424,0.45886,0.01617,7835.48,0.52965,0.02692,6217.2461,0.57163,0.03231,4905.291,0.55791,0.04626,3881.2737,0.51271,0.04924,3070.9827,0.63165,0.05363,2430.7778,0.56847,0.05928,1923.1537,0.54494,0.06523,1522.4358,0.5572,0.06546,1203.8446,0.59719,0.08451,952.86591,0.66504,0.07409,754.27557,0.59764,0.0804,596.71857,0.57168,0.08259,471.96338,0.64603,0.08202,373.20856,0.7013,0.09167,295.47278,0.69231,0.09357,233.87738,0.70732,0.09728,185.05922,0.65616,0.09832,146.35823,0.6708,0.10449,115.77804,0.65231,0.10295,91.6721,0.62687,0.11938,72.51701,0.86782,0.12074,57.36816,0.85002,0.14275,45.3629,0.79534,0.14953,35.93134,0.87678,0.14572,28.40909,0.91496,0.15352,22.48202,0.86141,0.16464,17.79613,0.87394,0.13272,14.06813,0.94346,0.19052,11.1448,0.93986,0.19881,8.81772,1.01013,0.22221,6.97545,1.0293,0.1119,5.5173,1.14045,0.17696,4.36941,1.14808,0.14079,3.45686,1.12044,0.18024,2.73547,1.18964,0.14186,2.16054,1.0471,0.13209,1.70952,1.19832,0.11641,1.35352,1.18283,0.09927,1.07079,1.28994,0.10419,0.84734,1.12231,0.11318,0.67072,1.30113,0.10928,0.53067,1.07344,0.10281,0.41976,1.20034,0.06895,0.33183,1.42767,0.02958,0.26261,1.28306,0.13949,0.20791,1.32885,0.146,0.16452,1.23316,0.16489,0.13007,1.22213,0.19545,0.10309,1.35789,0.19954,0.08153,1.64522,0.22837,0.06443,1.40346,0.20826,0.05102,1.41999,0.25727,0.04042,1.50009,0.28048,0.03192,1.52183,0.36654,0.02528,1.54156,0.41477,0.01999,1.8622,0.56061,25,73
10548801,15829.126,0.42995,-0.00369,12516.703,0.41292,0.00396,9909.4424,0.50923,0.01487,7835.48,0.48121,0.02671,6217.2461,0.49648,0.03511,4905.291,0.53283,0.05102,3881.2737,0.54064,0.04543,3070.9827,0.53284,0.05576,2430.7778,0.57575,0.05052,1923.1537,0.60869,0.06177,1522.4358,0.56636,0.0619,1203.8446,0.58292,0.06117,952.86591,0.60075,0.06565,754.27557,0.57434,0.07966,596.71857,0.60057,0.07612,471.96338,0.67494,0.09863,373.20856,0.63115,0.08441,295.47278,0.66777,0.08659,233.87738,0.69704,0.096,185.05922,0.78591,0.09967,146.35823,0.63395,0.11216,115.77804,0.67612,0.11214,91.6721,0.72487,0.11413,72.51701,0.86652,0.1486,57.36816,0.78866,0.13348,45.3629,0.78829,0.14899,35.93134,0.76448,0.15311,28.40909,0.94834,0.15435,22.48202,0.81676,0.15633,17.79613,0.91793,0.1767,14.06813,1.02255,0.17469,11.1448,0.95602,0.2211,8.81772,0.99697,0.18656,6.97545,0.99998,0.18109,5.5173,1.0707,0.15875,4.36941,0.99634,0.18097,3.45686,1.05349,0.15392,2.73547,1.15159,0.1932,2.16054,0.97075,0.1533,1.70952,1.02419,0.08443,1.35352,1.15432,0.04813,1.07079,1.1109,0.12112,0.84734,1.13979,0.10356,0.67072,1.0307,0.09558,0.53067,1.13578,0.09242,0.41976,1.14429,0.09037,0.33183,1.19426,0.14581,0.26261,1.30804,0.15023,0.20791,1.34287,0.09226,0.16452,1.3119,0.07971,0.13007,1.26844,0.12082,0.10309,1.53719,0.22431,0.08153,1.25966,0.28937,0.06443,1.31292,0.12131,0.05102,1.58672,0.37009,0.04042,1.19507,0.31265,0.03192,1.21708,0.42672,0.02528,1.74776,0.43894,0.01999,1.27443,0.40501,25,80
