Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
9103421,15829.126,0.47015,-0.02096,12516.703,0.47627,0.00293,9909.4424,0.5369,0.01427,7835.48,0.75672,0.02401,6217.2461,0.60171,0.03074,4905.291,0.47129,0.0377,3881.2737,0.31867,0.04684,3070.9827,0.74397,0.04549,2430.7778,0.57058,0.0645,1923.1537,0.90574,0.0538,1522.4358,0.61801,0.06601,1203.8446,0.62235,0.08613,952.86591,0.66167,0.09018,754.27557,0.73199,0.07034,596.71857,0.83642,0.07433,471.96338,0.85247,0.05689,373.20856,0.6457,0.09542,295.47278,0.7471,0.09782,233.87738,0.84712,0.09526,185.05922,0.96436,0.09313,146.35823,0.92202,0.10261,115.77804,0.80899,0.08575,91.6721,0.94059,0.11752,72.51701,0.7739,0.15302,57.36816,0.98182,0.15397,45.3629,0.56619,0.13349,35.93134,0.6691,0.18399,28.40909,0.89623,0.13277,22.48202,0.86724,0.16284,17.79613,1.01418,0.1262,14.06813,1.08352,0.18201,11.1448,0.95745,0.27963,8.81772,1.06261,0.30237,6.97545,1.02788,0.24817,5.5173,1.25078,0.11916,4.36941,0.6947,0.08587,3.45686,0.99892,0.07236,2.73547,1.4783,0.05813,2.16054,1.29196,0.15256,1.70952,1.48715,0.14222,1.35352,0.84407,0.10478,1.07079,1.08087,0.07987,0.84734,1.55494,0.22319,0.67072,1.57834,-0.00908,0.53067,1.34213,0.01703,0.41976,0.82572,0.14809,0.33183,0.9985,0.13472,0.26261,1.45826,0.12795,0.20791,0.90673,0.0182,0.16452,0.62108,0.19284,0.13007,0.83964,0.11782,0.10309,1.60391,0.19699,0.08153,1.214,-0.03676,0.06443,1.27128,0.23589,0.05102,1.86978,0.3277,0.04042,1.22091,0.0231,0.03192,0.99491,0.40205,0.02528,1.52525,0.05581,0.01999,1.7739,0.28704,25,72
9103421,15829.126,0.30783,-0.00057,12516.703,0.66427,0.00831,9909.4424,0.28618,0.0102,7835.48,0.37062,0.02688,6217.2461,0.48303,0.02579,4905.291,0.94009,0.03775,3881.2737,0.43286,0.04755,3070.9827,0.72803,0.04471,2430.7778,0.58389,0.05831,1923.1537,0.59009,0.06075,1522.4358,0.9262,0.05655,1203.8446,0.70795,0.07837,952.86591,0.44644,0.07644,754.27557,0.88157,0.081,596.71857,0.77088,0.0664,471.96338,0.69353,0.09392,373.20856,0.49561,0.07388,295.47278,0.70063,0.11582,233.87738,0.44186,0.0928,185.05922,0.9702,0.09797,146.35823,0.55653,0.12665,115.77804,1.00894,0.08783,91.6721,0.59478,0.13659,72.51701,0.65983,0.13239,57.36816,0.70544,0.1453,45.3629,0.55824,0.13824,35.93134,0.93755,0.14642,28.40909,0.9318,0.20014,22.48202,1.17234,0.15951,17.79613,0.7258,0.22452,14.06813,0.77908,0.21981,11.1448,1.0233,0.24985,8.81772,0.89014,0.24172,6.97545,1.08543,0.21021,5.5173,0.99984,0.16264,4.36941,0.89104,0.15564,3.45686,1.38736,0.02354,2.73547,1.03068,0.20428,2.16054,1.32855,0.16163,1.70952,1.21769,0.17317,1.35352,1.03,0.17151,1.07079,1.16187,-0.00034,0.84734,1.06749,0.11796,0.67072,1.00807,0.07927,0.53067,1.0071,0.11337,0.41976,1.59272,0.07742,0.33183,1.32564,0.09029,0.26261,1.25632,0.15483,0.20791,1.04854,0.05684,0.16452,0.94613,0.10616,0.13007,1.51299,0.22424,0.10309,1.86873,0.18242,0.08153,0.83081,0.37375,0.06443,2.01584,0.27299,0.05102,1.89855,0.14168,0.04042,1.61482,-0.01526,0.03192,1.5609,0.41452,0.02528,1.0083,0.01421,0.01999,1.35339,-0.09448,35,100
9103421,15829.126,0.27335,-0.00367,12516.703,0.34476,0.00217,9909.4424,0.64189,0.02169,7835.48,0.72496,0.02003,6217.2461,0.48828,0.03065,4905.291,0.30696,0.0468,3881.2737,0.69702,0.04312,3070.9827,0.63361,0.05304,2430.7778,0.40766,0.04789,1923.1537,0.34108,0.05825,1522.4358,0.72835,0.06852,1203.8446,0.70246,0.06737,952.86591,0.37084,0.08747,754.27557,0.64384,0.06913,596.71857,0.62782,0.06315,471.96338,0.52689,0.07162,373.20856,0.68954,0.1007,295.47278,0.51676,0.08646,233.87738,0.82893,0.11893,185.05922,0.45478,0.12945,146.35823,0.57574,0.1134,115.77804,0.86867,0.1045,91.6721,0.96197,0.07917,72.51701,0.51689,0.13542,57.36816,0.68581,0.13941,45.3629,0.942,0.15121,35.93134,0.86391,0.12318,28.40909,1.0629,0.19288,22.48202,0.86781,0.17551,17.79613,0.88904,0.08897,14.06813,1.21695,0.15566,11.1448,1.00368,0.18024,8.81772,1.30981,0.18962,6.97545,1.00426,0.26182,5.5173,1.08059,0.19766,4.36941,1.37826,0.12045,3.45686,1.21537,0.11462,2.73547,1.49172,0.07532,2.16054,0.79242,0.20795,1.70952,0.71096,0.19256,1.35352,1.07384,0.19961,1.07079,1.06091,0.21496,0.84734,1.55258,0.11801,0.67072,1.32028,0.02308,0.53067,1.40667,0.10128,0.41976,1.33949,0.13653,0.33183,1.82157,0.08211,0.26261,1.35717,0.13831,0.20791,1.23931,-0.00556,0.16452,1.21932,0.09868,0.13007,1.37575,0.34862,0.10309,1.34934,0.22575,0.08153,1.87342,0.01406,0.06443,1.05775,0.4734,0.05102,1.62366,0.59329,0.04042,1.34722,0.41576,0.03192,1.36363,-0.30891,0.02528,1.29325,0.61533,0.01999,1.09155,0.73266,25,73
9103421,15829.126,0.85159,-0.0039,12516.703,0.45787,0.01117,9909.4424,0.42719,0.0202,7835.48,0.66369,0.02097,6217.2461,0.29994,0.02847,4905.291,0.67436,0.05068,3881.2737,0.90129,0.0482,3070.9827,0.67964,0.04599,2430.7778,0.33231,0.07028,1923.1537,0.34108,0.05504,1522.4358,0.35013,0.05031,1203.8446,0.781,0.07019,952.86591,0.9354,0.08955,754.27557,0.50279,0.06449,596.71857,0.50927,0.08565,471.96338,0.76366,0.09923,373.20856,0.63869,0.05947,295.47278,0.65417,0.12116,233.87738,0.52436,0.11056,185.05922,0.66083,0.11095,146.35823,0.66161,0.10985,115.77804,0.67256,0.10642,91.6721,0.72615,0.09303,72.51701,1.07019,0.14863,57.36816,0.779,0.1318,45.3629,1.1065,0.16763,35.93134,1.05857,0.14791,28.40909,1.10972,0.14655,22.48202,1.04917,0.16039,17.79613,0.75766,0.19288,14.06813,1.06956,0.16024,11.1448,0.85563,0.14168,8.81772,0.7772,0.0381,6.97545,1.44326,0.16801,5.5173,1.02439,0.17376,4.36941,1.543,0.11403,3.45686,1.11514,0.15715,2.73547,0.92253,0.18813,2.16054,1.14712,0.06575,1.70952,1.40777,0.00965,1.35352,1.07927,0.15486,1.07079,1.35551,0.02403,0.84734,1.75549,0.04665,0.67072,1.02662,0.07046,0.53067,0.79018,0.11998,0.41976,1.47055,0.17572,0.33183,1.34529,0.12594,0.26261,1.10781,0.06452,0.20791,1.03526,0.23201,0.16452,1.02926,0.08164,0.13007,1.86327,0.22834,0.10309,1.18375,0.17038,0.08153,1.94194,0.52989,0.06443,1.70142,0.10661,0.05102,0.87412,0.10009,0.04042,1.14892,0.36467,0.03192,0.90137,0.5643,0.02528,1.38786,0.08016,0.01999,1.90247,0.25806,35,69
9103421,15829.126,0.63176,-0.00757,12516.703,0.46027,0.00759,9909.4424,0.31288,0.01711,7835.48,0.62979,0.0248,6217.2461,0.53097,0.04009,4905.291,0.30696,0.03782,3881.2737,0.88966,0.0496,3070.9827,0.69893,0.04847,2430.7778,0.83634,0.05466,1923.1537,0.7004,0.07186,1522.4358,0.6303,0.07344,1203.8446,0.36045,0.08597,952.86591,0.52276,0.07057,754.27557,0.74085,0.07598,596.71857,0.40934,0.09507,471.96338,0.60723,0.07259,373.20856,0.56391,0.08795,295.47278,0.78182,0.06782,233.87738,0.45925,0.14,185.05922,0.80154,0.127,146.35823,0.95616,0.08203,115.77804,0.75871,0.11535,91.6721,0.65166,0.14917,72.51701,0.84727,0.1652,57.36816,0.69641,0.173,45.3629,0.79296,0.11692,35.93134,0.93537,0.15498,28.40909,0.83936,0.13009,22.48202,0.83684,0.1679,17.79613,0.64332,0.17286,14.06813,0.74537,0.20181,11.1448,1.1105,0.13278,8.81772,1.36961,0.25028,6.97545,1.38749,0.0813,5.5173,0.94222,0.09963,4.36941,0.97737,0.16147,3.45686,0.99639,0.13943,2.73547,1.01165,0.27454,2.16054,1.53834,0.04659,1.70952,1.38707,0.10813,1.35352,1.14088,0.07086,1.07079,1.65692,0.11982,0.84734,0.93841,0.13086,0.67072,1.26025,0.13209,0.53067,1.25886,0.10328,0.41976,0.92826,0.07341,0.33183,1.1954,0.1101,0.26261,1.11488,0.01736,0.20791,1.30379,0.10678,0.16452,1.20665,0.10981,0.13007,1.26884,0.06443,0.10309,1.64125,0.10991,0.08153,1.27872,0.30776,0.06443,0.98427,0.29105,0.05102,1.32322,0.38885,0.04042,0.62687,0.1447,0.03192,1.08655,0.00747,0.02528,1.41778,0.66903,0.01999,1.08232,1.13253,25,85
9103421,15829.126,0.39841,0.01345,12516.703,0.57566,0.00745,9909.4424,0.38474,0.01693,7835.48,0.76338,0.02672,6217.2461,0.51074,0.03946,4905.291,0.31755,0.0385,3881.2737,0.6418,0.05319,3070.9827,0.41296,0.05333,2430.7778,0.79056,0.05919,1923.1537,0.47618,0.05526,1522.4358,0.35013,0.07393,1203.8446,0.94488,0.07027,952.86591,0.61067,0.09014,754.27557,0.80255,0.07648,596.71857,0.77153,0.08954,471.96338,0.4733,0.09745,373.20856,0.49963,0.08412,295.47278,0.71903,0.08819,233.87738,0.51104,0.09656,185.05922,0.87094,0.12692,146.35823,1.12487,0.10492,115.77804,0.83733,0.12037,91.6721,0.93675,0.12752,72.51701,0.7135,0.13216,57.36816,0.72939,0.11392,45.3629,1.1408,0.1343,35.93134,1.06836,0.16751,28.40909,0.90198,0.17803,22.48202,0.72875,0.1721,17.79613,0.80587,0.21909,14.06813,0.94613,0.21376,11.1448,0.89714,0.09087,8.81772,0.67535,0.24796,6.97545,1.31257,0.29714,5.5173,1.2205,0.08759,4.36941,1.18304,0.09841,3.45686,1.11599,0.06776,2.73547,1.10211,0.07082,2.16054,1.03351,0.21568,1.70952,1.40385,0.16947,1.35352,0.98786,-0.00065,1.07079,1.20107,0.1545,0.84734,1.21943,0.00233,0.67072,1.25224,0.12773,0.53067,1.12723,-0.03037,0.41976,1.55733,0.07165,0.33183,1.37409,0.16689,0.26261,0.80732,0.08917,0.20791,1.04997,0.12338,0.16452,1.2465,0.05268,0.13007,1.68394,0.11813,0.10309,0.87747,0.01771,0.08153,2.08103,0.467,0.06443,1.62191,0.09805,0.05102,1.12882,0.08552,0.04042,1.23922,0.38897,0.03192,1.3162,0.38288,0.02528,1.81584,0.32137,0.01999,1.09136,0.03308,25,85
9103421,15829.126,0.35962,0.00244,12516.703,0.44629,0.01127,9909.4424,0.73518,0.01635,7835.48,0.42601,0.02156,6217.2461,0.6249,0.03829,4905.291,0.59618,0.04427,3881.2737,0.45655,0.04696,3070.9827,0.70803,0.04971,2430.7778,0.64214,0.05235,1923.1537,0.54303,0.06753,1522.4358,1.1116,0.06721,1203.8446,0.78423,0.06955,952.86591,0.57632,0.05672,754.27557,0.65432,0.06594,596.71857,0.84102,0.1019,471.96338,0.5758,0.10083,373.20856,0.41644,0.07454,295.47278,0.51194,0.12718,233.87738,0.44186,0.10139,185.05922,0.48055,0.1073,146.35823,0.46829,0.10665,115.77804,0.48404,0.10037,91.6721,0.78317,0.0892,72.51701,0.5315,0.1185,57.36816,1.12139,0.12342,45.3629,1.19279,0.14902,35.93134,0.96223,0.13694,28.40909,0.78016,0.17295,22.48202,1.02637,0.14333,17.79613,1.04859,0.18313,14.06813,0.65739,0.08966,11.1448,1.12453,0.16168,8.81772,0.82986,0.23175,6.97545,0.8859,0.15849,5.5173,1.16407,0.33173,4.36941,1.27437,0.17061,3.45686,0.95546,0.32977,2.73547,1.04144,0.11921,2.16054,1.19424,0.19317,1.70952,1.30869,0.00554,1.35352,1.34283,0.10432,1.07079,1.21178,0.11261,0.84734,1.28001,0.1229,0.67072,0.82934,0.17208,0.53067,1.56099,-0.05817,0.41976,0.71707,0.13767,0.33183,1.49354,0.11125,0.26261,0.93218,0.3,0.20791,1.1326,0.02226,0.16452,1.44419,-0.02509,0.13007,1.23048,0.33457,0.10309,1.15144,0.22502,0.08153,1.29502,0.19619,0.06443,0.9958,0.3613,0.05102,1.53337,0.41304,0.04042,1.34017,0.12782,0.03192,1.13836,0.59159,0.02528,0.65783,0.61842,0.01999,1.88182,0.57405,25,95
9103421,15829.126,0.71141,-0.00721,12516.703,0.81674,0.00485,9909.4424,0.45629,0.03338,7835.48,0.44743,0.02302,6217.2461,0.58299,0.03166,4905.291,0.30696,0.03513,3881.2737,0.66283,0.0415,3070.9827,0.74843,0.05521,2430.7778,0.58355,0.04357,1923.1537,0.65934,0.07129,1522.4358,0.35013,0.06343,1203.8446,0.69225,0.06811,952.86591,0.54252,0.07388,754.27557,1.06986,0.08302,596.71857,0.55708,0.06563,471.96338,0.49159,0.07206,373.20856,0.58793,0.1061,295.47278,0.42824,0.10672,233.87738,0.44186,0.11989,185.05922,0.81452,0.1233,146.35823,0.96596,0.11754,115.77804,0.48404,0.12151,91.6721,0.72709,0.11953,72.51701,0.83042,0.12518,57.36816,0.90137,0.12171,45.3629,0.60451,0.13669,35.93134,0.9161,0.08095,28.40909,0.88595,0.21327,22.48202,0.62661,0.18518,17.79613,0.85456,0.09037,14.06813,0.96774,0.24505,11.1448,0.94922,0.1989,8.81772,0.83118,0.15876,6.97545,1.06059,0.13086,5.5173,0.82068,0.16726,4.36941,0.74255,0.19721,3.45686,0.73346,0.19621,2.73547,1.00508,0.20226,2.16054,0.72995,-0.01563,1.70952,0.92993,0.15523,1.35352,1.17234,-0.04348,1.07079,1.29859,0.12875,0.84734,1.16156,0.00742,0.67072,0.99568,0.03369,0.53067,1.74806,0.04179,0.41976,1.1516,0.11671,0.33183,1.40096,0.13513,0.26261,1.24947,-0.03169,0.20791,1.2156,0.07513,0.16452,1.20555,0.19894,0.13007,1.5111,0.05043,0.10309,1.22381,0.18456,0.08153,0.96504,0.25047,0.06443,1.24965,-0.25858,0.05102,1.23438,0.07742,0.04042,1.63015,0.04806,0.03192,1.69291,0.47234,0.02528,1.19713,0.6325,0.01999,1.65213,0.44065,25,78
9103421,15829.126,0.76664,0.01505,12516.703,0.4527,0.00742,9909.4424,0.6055,0.01947,7835.48,0.63433,0.02322,6217.2461,0.37858,0.03397,4905.291,0.36036,0.03546,3881.2737,0.45384,0.04102,3070.9827,0.41601,0.04902,2430.7778,0.33231,0.0491,1923.1537,0.42288,0.05841,1522.4358,0.35013,0.06514,1203.8446,0.78382,0.063,952.86591,0.7233,0.08224,754.27557,0.44606,0.06939,596.71857,0.85215,0.09258,471.96338,0.72936,0.06992,373.20856,0.74579,0.08723,295.47278,0.72873,0.07057,233.87738,0.71176,0.10938,185.05922,0.83184,0.12527,146.35823,0.64849,0.12097,115.77804,0.67586,0.11172,91.6721,0.70717,0.12919,72.51701,0.90115,0.10087,57.36816,0.75155,0.1413,45.3629,0.98339,0.1962,35.93134,0.85559,0.13814,28.40909,0.96626,0.13878,22.48202,0.70362,0.1859,17.79613,0.64332,0.14693,14.06813,1.12788,0.18143,11.1448,0.85787,0.14156,8.81772,1.07473,0.19092,6.97545,0.95552,0.11655,5.5173,0.74275,0.35955,4.36941,1.22858,0.27581,3.45686,1.3185,0.03593,2.73547,1.16898,0.0234,2.16054,1.56423,0.10016,1.70952,1.44038,0.20714,1.35352,0.86819,0.04477,1.07079,1.28138,-0.00515,0.84734,1.3893,0.03405,0.67072,1.10848,0.09869,0.53067,1.60426,0.09874,0.41976,1.15035,0.15152,0.33183,0.80949,0.0266,0.26261,0.69713,0.10157,0.20791,0.68986,0.1591,0.16452,1.44778,0.09188,0.13007,0.87453,-0.00866,0.10309,1.31867,0.16091,0.08153,1.11379,0.41655,0.06443,1.35352,0.2056,0.05102,1.09638,-0.09518,0.04042,1.66954,0.02971,0.03192,1.48654,0.66989,0.02528,1.44207,-0.38236,0.01999,1.84553,0.34073,35,89
9103421,15829.126,0.29411,0.00685,12516.703,0.67187,0.00658,9909.4424,0.68683,0.01874,7835.48,0.65327,0.02681,6217.2461,0.36638,0.03453,4905.291,0.30696,0.0417,3881.2737,0.37048,0.04811,3070.9827,0.5501,0.04856,2430.7778,0.3708,0.06918,1923.1537,1.05392,0.06341,1522.4358,0.49039,0.05203,1203.8446,0.6535,0.07293,952.86591,0.40848,0.07047,754.27557,1.03124,0.09768,596.71857,0.82059,0.08353,471.96338,0.40409,0.07906,373.20856,0.58318,0.08785,295.47278,0.74618,0.08888,233.87738,0.77399,0.09897,185.05922,0.45478,0.08512,146.35823,0.47743,0.11375,115.77804,0.66591,0.14453,91.6721,1.1939,0.12205,72.51701,1.13931,0.16144,57.36816,0.59372,0.1819,45.3629,0.55824,0.11162,35.93134,0.78267,0.11987,28.40909,0.60643,0.14378,22.48202,1.28894,0.14504,17.79613,0.79883,0.14332,14.06813,1.07701,0.25497,11.1448,0.96475,0.21913,8.81772,0.9889,0.16351,6.97545,1.14176,0.2512,5.5173,0.85924,0.11331,4.36941,0.92111,0.17232,3.45686,1.18742,0.16587,2.73547,1.02205,0.28257,2.16054,1.28924,0.26556,1.70952,1.48137,0.19679,1.35352,1.2124,0.12076,1.07079,1.56015,0.06531,0.84734,0.71633,0.11212,0.67072,1.1803,0.0639,0.53067,1.34236,0.03009,0.41976,1.33014,0.04256,0.33183,1.09108,0.04187,0.26261,0.86623,0.07184,0.20791,1.09704,0.13709,0.16452,1.28756,0.09361,0.13007,1.5514,0.01407,0.10309,1.4188,0.12919,0.08153,1.6015,0.07798,0.06443,1.70744,0.11506,0.05102,1.13235,0.19712,0.04042,1.53722,0.26546,0.03192,1.24504,0.18023,0.02528,1.71735,0.1276,0.01999,1.44311,0.20414,25,90
9103421,15829.126,0.46124,-0.01409,12516.703,0.37202,0.01416,9909.4424,0.28618,0.01307,7835.48,0.38697,0.03106,6217.2461,0.74185,0.02719,4905.291,0.44885,0.04661,3881.2737,0.31422,0.04025,3070.9827,0.6237,0.05377,2430.7778,0.60704,0.05248,1923.1537,0.75811,0.06085,1522.4358,0.7945,0.05118,1203.8446,0.95618,0.04696,952.86591,0.38144,0.05464,754.27557,0.67537,0.05074,596.71857,0.74056,0.06764,471.96338,0.40409,0.07873,373.20856,0.46728,0.09081,295.47278,0.93801,0.09276,233.87738,0.44186,0.08583,185.05922,0.7348,0.08536,146.35823,0.6817,0.14083,115.77804,0.48404,0.09788,91.6721,0.64298,0.12892,72.51701,0.76349,0.11559,57.36816,0.70092,0.12791,45.3629,1.30688,0.08679,35.93134,1.05365,0.16847,28.40909,0.72916,0.1859,22.48202,1.13828,0.12488,17.79613,0.73867,0.17569,14.06813,1.03718,0.27491,11.1448,1.27116,0.24467,8.81772,0.99724,0.13507,6.97545,1.0381,0.2665,5.5173,1.06483,0.08035,4.36941,1.00208,0.08793,3.45686,1.12167,0.11794,2.73547,1.46632,0.1504,2.16054,0.78111,0.12995,1.70952,0.9905,0.16226,1.35352,1.68717,0.10837,1.07079,1.43771,0.0856,0.84734,1.31687,0.18143,0.67072,1.12839,0.1626,0.53067,1.09234,0.12132,0.41976,1.18674,0.03351,0.33183,0.98801,0.05074,0.26261,1.49948,0.07677,0.20791,1.3703,0.23222,0.16452,1.10669,0.1288,0.13007,1.25291,0.17159,0.10309,1.381,0.26287,0.08153,0.54462,0.33566,0.06443,1.11405,0.33674,0.05102,1.54411,0.32529,0.04042,1.55513,0.16889,0.03192,2.13007,0.57053,0.02528,2.08523,0.60556,0.01999,0.9703,0.46296,35,85
9103421,15829.126,0.41384,-0.01273,12516.703,0.5262,0.01889,9909.4424,0.6329,0.01515,7835.48,0.66744,0.01563,6217.2461,0.50494,0.03291,4905.291,0.50733,0.04312,3881.2737,0.49987,0.04463,3070.9827,0.61743,0.05063,2430.7778,0.73265,0.04924,1923.1537,0.34108,0.06233,1522.4358,0.59263,0.07729,1203.8446,0.57563,0.05287,952.86591,0.37084,0.04743,754.27557,0.82023,0.0657,596.71857,0.43405,0.08662,471.96338,0.9297,0.08052,373.20856,0.41644,0.05947,295.47278,0.60252,0.09299,233.87738,0.77056,0.11518,185.05922,0.78369,0.11357,146.35823,0.8285,0.13225,115.77804,0.59244,0.09559,91.6721,0.59001,0.13377,72.51701,1.27983,0.12895,57.36816,0.77615,0.14352,45.3629,0.82885,0.16293,35.93134,1.05816,0.14076,28.40909,0.60643,0.14305,22.48202,0.93387,0.18306,17.79613,1.20792,0.14412,14.06813,0.65739,0.25753,11.1448,0.66793,0.23888,8.81772,1.05522,0.14655,6.97545,0.68251,0.13448,5.5173,1.01166,0.15194,4.36941,1.43317,0.18297,3.45686,0.69374,0.1915,2.73547,1.20215,0.14711,2.16054,1.0489,-0.01563,1.70952,1.1546,0.19535,1.35352,1.08921,0.0907,1.07079,1.0112,0.10416,0.84734,0.71633,0.06327,0.67072,1.18491,0.10646,0.53067,1.5504,0.15074,0.41976,1.02466,0.0762,0.33183,1.28955,0.02268,0.26261,1.42816,0.22532,0.20791,1.00403,0.20238,0.16452,1.24576,0.2519,0.13007,1.35846,0.13204,0.10309,1.55018,0.18512,0.08153,1.24419,0.31931,0.06443,1.38738,0.79551,0.05102,1.29156,0.23596,0.04042,1.7575,0.14798,0.03192,1.85543,0.2226,0.02528,1.85106,0.46141,0.01999,1.32564,0.5002,45,73
9103421,15829.126,0.78505,-0.00433,12516.703,0.44161,0.01129,9909.4424,0.81298,0.00212,7835.48,0.62217,0.03538,6217.2461,0.58838,0.03323,4905.291,0.58749,0.03899,3881.2737,0.45127,0.04333,3070.9827,0.88728,0.05702,2430.7778,0.64227,0.04728,1923.1537,0.52796,0.06536,1522.4358,0.94828,0.06644,1203.8446,0.64672,0.08555,952.86591,0.58712,0.07811,754.27557,0.58523,0.06754,596.71857,0.70585,0.05632,471.96338,0.40409,0.10236,373.20856,1.04682,0.09016,295.47278,0.75847,0.10913,233.87738,0.48416,0.11944,185.05922,0.75659,0.0838,146.35823,0.72444,0.10576,115.77804,0.71557,0.10804,91.6721,1.0173,0.12884,72.51701,0.66644,0.12733,57.36816,0.55408,0.12148,45.3629,0.84076,0.14469,35.93134,0.92467,0.11023,28.40909,0.80123,0.19253,22.48202,0.62661,0.1493,17.79613,1.09884,0.19208,14.06813,0.83102,0.2347,11.1448,0.85066,0.10113,8.81772,0.91405,0.10381,6.97545,1.0815,0.10764,5.5173,1.22563,0.02727,4.36941,1.21821,0.14129,3.45686,0.99559,0.18683,2.73547,1.15365,0.01137,2.16054,1.0608,0.08769,1.70952,1.13624,0.03697,1.35352,1.12709,0.19364,1.07079,1.07355,0.09308,0.84734,1.01222,0.12976,0.67072,1.43433,0.06237,0.53067,0.8226,0.14371,0.41976,1.40839,0.12014,0.33183,0.71758,0.14315,0.26261,1.33117,-0.07694,0.20791,0.9167,0.13569,0.16452,0.97187,0.0649,0.13007,0.8913,0.13522,0.10309,1.51176,-0.13029,0.08153,1.05848,0.25956,0.06443,1.30126,-0.03503,0.05102,0.78975,0.31647,0.04042,1.30422,0.42814,0.03192,1.24158,0.36253,0.02528,0.92654,0.41391,0.01999,1.30491,0.02946,45,82
9103421,15829.126,0.27335,0.00605,12516.703,0.27973,0.01541,9909.4424,0.8264,0.01823,7835.48,0.57012,0.02021,6217.2461,0.29994,0.03036,4905.291,0.52711,0.04172,3881.2737,0.73797,0.05001,3070.9827,0.4205,0.04552,2430.7778,0.82322,0.05269,1923.1537,0.34108,0.05456,1522.4358,0.54705,0.068,1203.8446,0.3935,0.06817,952.86591,0.73277,0.05323,754.27557,0.79917,0.05074,596.71857,0.69005,0.08689,471.96338,0.45256,0.08326,373.20856,0.55422,0.06825,295.47278,0.79268,0.07327,233.87738,0.48101,0.10443,185.05922,0.67205,0.07411,146.35823,0.46829,0.12841,115.77804,0.48404,0.12754,91.6721,0.60319,0.14767,72.51701,0.51689,0.12151,57.36816,0.85281,0.10733,45.3629,0.6701,0.11777,35.93134,0.58104,0.15229,28.40909,1.23503,0.12605,22.48202,0.86462,0.13939,17.79613,0.7716,0.16237,14.06813,0.80671,0.21489,11.1448,1.04932,0.26228,8.81772,0.70111,0.24307,6.97545,1.14723,0.29984,5.5173,1.09064,0.16118,4.36941,1.08181,0.33846,3.45686,0.95076,0.09324,2.73547,1.04308,0.22367,2.16054,1.33201,0.17674,1.70952,1.45907,0.20791,1.35352,1.11981,0.0773,1.07079,1.11772,0.1178,0.84734,1.59917,0.28726,0.67072,1.39238,0.09211,0.53067,0.88138,0.07241,0.41976,1.05163,0.01223,0.33183,1.01805,0.08795,0.26261,1.33309,-0.03693,0.20791,1.02889,0.06278,0.16452,1.26247,0.10845,0.13007,1.05576,0.26177,0.10309,1.60361,0.07205,0.08153,1.22612,0.24663,0.06443,1.02782,0.28451,0.05102,0.9532,0.45963,0.04042,1.24467,-0.0222,0.03192,1.49356,0.31507,0.02528,1.36987,0.16382,0.01999,2.70747,0.01156,45,81
