Battery,Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
3,9915915,15829.126,0.48435,-0.00606,12516.703,0.31211,0.01169,9909.4424,0.58282,0.02171,7835.48,0.6018,0.03787,6217.2461,0.48679,0.03311,4905.291,0.30696,0.04452,3881.2737,0.85478,0.05398,3070.9827,0.52203,0.04621,2430.7778,0.51268,0.05624,1923.1537,0.67963,0.05433,1522.4358,0.48957,0.05344,1203.8446,0.58242,0.06761,952.86591,0.41229,0.06718,754.27557,0.78368,0.08283,596.71857,0.58532,0.06869,471.96338,0.47467,0.10242,373.20856,0.62565,0.08085,295.47278,0.57401,0.11558,233.87738,0.60334,0.07913,185.05922,0.88352,0.12828,146.35823,0.68961,0.10235,115.77804,0.62042,0.07661,91.6721,0.829,0.12445,72.51701,0.98103,0.13697,57.36816,0.71795,0.13844,45.3629,0.66251,0.17435,35.93134,0.81701,0.1373,28.40909,1.08215,0.12537,22.48202,0.91039,0.1979,17.79613,0.89997,0.155,14.06813,1.05217,0.19088,11.1448,0.88855,0.19251,8.81772,1.21749,0.11061,6.97545,0.96382,0.09681,5.5173,0.96063,0.13877,4.36941,1.10608,0.19567,3.45686,0.9372,0.22005,2.73547,1.17866,0.11735,2.16054,1.11224,0.1933,1.70952,1.18106,0.03873,1.35352,1.14924,0.03239,1.07079,1.16765,0.10963,0.84734,1.22704,0.02136,0.67072,1.26255,0.14777,0.53067,0.90018,0.00619,0.41976,1.29685,0.01427,0.33183,1.20597,0.04952,0.26261,0.69799,0.16246,0.20791,1.15462,-0.00984,0.16452,1.57105,0.08938,0.13007,1.46393,0.1509,0.10309,1.14784,0.21123,0.08153,0.89121,0.20329,0.06443,1.08995,0.24592,0.05102,1.19667,0.33265,0.04042,1.67103,0.07368,0.03192,1.49164,0.24604,0.02528,2.17045,0.58166,0.01999,1.75707,0.5954,45,76
3,9915915,15829.126,0.49093,-0.00937,12516.703,0.70504,0.01357,9909.4424,0.28618,0.01966,7835.48,0.36645,0.03326,6217.2461,0.62636,0.03957,4905.291,0.40431,0.04842,3881.2737,0.69963,0.04212,3070.9827,0.5406,0.05368,2430.7778,0.64246,0.05795,1923.1537,0.45503,0.05968,1522.4358,0.46912,0.06104,1203.8446,0.70193,0.06038,952.86591,0.76066,0.07596,754.27557,0.65427,0.07904,596.71857,0.51439,0.09337,471.96338,0.61085,0.08719,373.20856,0.41644,0.07316,295.47278,0.5923,0.07945,233.87738,0.64812,0.08379,185.05922,0.45478,0.09758,146.35823,0.7513,0.09418,115.77804,0.79757,0.12024,91.6721,0.50134,0.09321,72.51701,0.59938,0.12974,57.36816,0.90341,0.17214,45.3629,1.04093,0.15292,35.93134,0.81701,0.11842,28.40909,0.82038,0.15379,22.48202,0.97535,0.14576,17.79613,0.7564,0.25918,14.06813,0.9575,0.1474,11.1448,1.05865,0.15607,8.81772,0.86445,0.25104,6.97545,1.01748,0.20018,5.5173,1.07483,0.16974,4.36941,0.78923,0.12468,3.45686,0.9473,0.02354,2.73547,1.11633,0.14454,2.16054,1.01573,0.19147,1.70952,1.08438,0.05502,1.35352,0.87374,0.09289,1.07079,1.20269,0.1132,0.84734,1.06078,0.13241,0.67072,1.14205,0.06485,0.53067,1.50241,0.09081,0.41976,0.9932,0.02313,0.33183,0.91378,0.11563,0.26261,0.86604,0.07228,0.20791,1.04761,0.18923,0.16452,1.04066,0.15164,0.13007,1.26207,0.07519,0.10309,1.64744,0.18214,0.08153,0.83015,0.29668,0.06443,1.50988,-0.0257,0.05102,1.0608,0.23537,0.04042,1.37461,0.24249,0.03192,1.7418,0.50342,0.02528,1.57224,0.29479,0.01999,2.04811,0.21865,25,66
3,9915915,15829.126,0.83379,0.00375,12516.703,0.52226,0.01243,9909.4424,0.61108,0.01883,7835.48,0.54806,0.0251,6217.2461,0.43601,0.03275,4905.291,0.35766,0.0454,3881.2737,0.6697,0.05172,3070.9827,0.65847,0.04993,2430.7778,0.611,0.04563,1923.1537,0.76677,0.05905,1522.4358,0.47775,0.05763,1203.8446,0.47811,0.05596,952.86591,0.69133,0.06916,754.27557,0.58252,0.07823,596.71857,0.71226,0.0757,471.96338,0.69383,0.06686,373.20856,0.92491,0.06985,295.47278,0.57946,0.10343,233.87738,0.92199,0.11334,185.05922,0.57952,0.07666,146.35823,0.89771,0.10293,115.77804,0.80978,0.12974,91.6721,0.72272,0.11065,72.51701,0.7186,0.12091,57.36816,0.70124,0.17231,45.3629,0.72281,0.14415,35.93134,0.81701,0.15568,28.40909,0.64956,0.15311,22.48202,0.86893,0.1388,17.79613,0.87528,0.17063,14.06813,1.21487,0.18804,11.1448,0.99636,0.17505,8.81772,0.91914,0.26035,6.97545,1.01314,0.22105,5.5173,1.00627,0.02727,4.36941,0.93584,0.05861,3.45686,0.97873,0.07768,2.73547,0.97099,0.06002,2.16054,1.13029,0.19444,1.70952,1.2057,0.12038,1.35352,1.10035,0.10248,1.07079,1.49454,0.01401,0.84734,1.2709,0.14685,0.67072,1.21448,0.05786,0.53067,0.79618,0.11199,0.41976,0.71707,0.06909,0.33183,1.1498,0.11351,0.26261,1.26628,0.07857,0.20791,1.13493,0.0637,0.16452,1.08697,0.16704,0.13007,1.42999,0.14558,0.10309,1.19486,0.20147,0.08153,1.13472,-0.10365,0.06443,1.45819,0.15092,0.05102,1.08969,0.20512,0.04042,1.56257,0.20358,0.03192,1.62518,0.59269,0.02528,0.99708,0.49947,0.01999,2.05969,0.56798,45,88
3,9915915,15829.126,0.64345,0.01104,12516.703,0.47666,0.0086,9909.4424,0.32757,0.01575,7835.48,0.5272,0.034,6217.2461,0.55926,0.03842,4905.291,0.38326,0.05246,3881.2737,0.39495,0.04834,3070.9827,0.73135,0.04534,2430.7778,0.33231,0.05313,1923.1537,0.41172,0.06137,1522.4358,0.52181,0.0508,1203.8446,0.42084,0.04781,952.86591,0.44691,0.08872,754.27557,0.73775,0.07841,596.71857,0.60071,0.06888,471.96338,0.81415,0.12214,373.20856,0.77746,0.1022,295.47278,0.52187,0.09691,233.87738,0.58261,0.10252,185.05922,0.6884,0.12583,146.35823,0.56138,0.09956,115.77804,0.65256,0.11531,91.6721,0.56858,0.11333,72.51701,0.77244,0.16147,57.36816,0.85841,0.16077,45.3629,0.95903,0.16271,35.93134,0.70016,0.12074,28.40909,0.84208,0.17121,22.48202,0.70735,0.17921,17.79613,0.92311,0.17749,14.06813,1.19211,0.16038,11.1448,0.66793,0.13606,8.81772,1.19638,0.20068,6.97545,0.99948,0.21889,5.5173,1.22855,0.08635,4.36941,1.28501,0.11656,3.45686,1.35347,0.03369,2.73547,1.21582,0.152,2.16054,1.19865,0.06071,1.70952,0.84123,0.03539,1.35352,1.45734,0.14664,1.07079,1.50178,0.02627,0.84734,0.90192,0.04797,0.67072,1.26695,0.10738,0.53067,1.37085,0.05902,0.41976,1.15027,0.04898,0.33183,1.13045,0.0504,0.26261,1.26652,0.11609,0.20791,1.38986,0.09487,0.16452,1.13777,0.09408,0.13007,1.20022,0.27018,0.10309,1.14182,0.2241,0.08153,0.87327,0.19003,0.06443,1.39628,0.34284,0.05102,1.62821,0.35832,0.04042,1.18921,0.27301,0.03192,1.41561,0.65968,0.02528,1.83207,0.34297,0.01999,1.3793,0.13982,45,82
3,9915915,15829.126,0.65911,-0.01503,12516.703,0.85072,0.00384,9909.4424,0.88193,0.01355,7835.48,0.29206,0.04012,6217.2461,0.53338,0.03014,4905.291,0.53207,0.04473,3881.2737,0.4261,0.05378,3070.9827,0.71324,0.04155,2430.7778,0.76684,0.05791,1923.1537,0.57575,0.06008,1522.4358,0.72896,0.0681,1203.8446,0.36045,0.06696,952.86591,0.62154,0.07431,754.27557,0.58435,0.07908,596.71857,0.48408,0.08585,471.96338,0.65892,0.08492,373.20856,0.63376,0.09294,295.47278,0.66026,0.0972,233.87738,1.00242,0.0919,185.05922,0.69758,0.09394,146.35823,0.79516,0.13482,115.77804,0.92614,0.10776,91.6721,1.08831,0.11128,72.51701,0.73353,0.13515,57.36816,1.0265,0.15506,45.3629,0.76964,0.14429,35.93134,0.92972,0.1423,28.40909,0.60643,0.13765,22.48202,1.03734,0.18273,17.79613,0.84744,0.22809,14.06813,0.84592,0.07654,11.1448,0.79825,0.20648,8.81772,1.01324,0.21691,6.97545,0.99395,0.11176,5.5173,0.95772,0.12775,4.36941,0.72605,0.06301,3.45686,0.98732,0.20286,2.73547,1.17369,0.29272,2.16054,0.90398,0.05705,1.70952,1.2725,0.03307,1.35352,1.32221,0.02632,1.07079,1.14421,0.00258,0.84734,1.24371,0.1004,0.67072,1.27283,0.16642,0.53067,1.37153,0.05648,0.41976,1.68839,0.05486,0.33183,0.94176,0.09156,0.26261,1.45796,0.09233,0.20791,1.30479,0.0146,0.16452,1.35979,0.15592,0.13007,1.21175,0.20826,0.10309,1.32966,0.19528,0.08153,1.44619,0.06417,0.06443,1.38593,-0.12107,0.05102,0.98554,0.21701,0.04042,1.6296,0.41531,0.03192,1.53315,0.06418,0.02528,1.27961,0.69345,0.01999,2.26177,0.16298,25,76
3,9915915,15829.126,0.63148,0.00363,12516.703,0.6913,0.00999,9909.4424,0.44594,0.01308,7835.48,0.74374,0.03594,6217.2461,0.6777,0.03363,4905.291,0.30696,0.04734,3881.2737,0.60384,0.0486,3070.9827,0.50069,0.05688,2430.7778,0.33231,0.06084,1923.1537,0.34108,0.06393,1522.4358,0.61617,0.06889,1203.8446,0.57158,0.05884,952.86591,0.37084,0.06397,754.27557,0.77348,0.06448,596.71857,0.77512,0.05873,471.96338,0.70125,0.08534,373.20856,0.5913,0.08837,295.47278,0.57739,0.07838,233.87738,0.62798,0.09292,185.05922,0.46936,0.10022,146.35823,0.62128,0.09638,115.77804,0.84796,0.09038,91.6721,0.70525,0.14948,72.51701,0.6503,0.1223,57.36816,0.89664,0.127,45.3629,0.86658,0.15879,35.93134,0.81701,0.15845,28.40909,0.67686,0.14932,22.48202,0.62661,0.11455,17.79613,0.91651,0.17756,14.06813,0.75103,0.18637,11.1448,0.86241,0.16325,8.81772,0.95336,0.23598,6.97545,1.03175,0.26915,5.5173,0.94982,0.1857,4.36941,1.15788,0.19112,3.45686,0.87383,0.04401,2.73547,0.9832,0.15951,2.16054,1.46396,0.10029,1.70952,1.32203,0.00613,1.35352,1.31573,0.12472,1.07079,1.05134,0.07781,0.84734,1.13249,0.13108,0.67072,1.43609,0.04334,0.53067,1.34226,0.07758,0.41976,0.93781,0.13588,0.33183,1.59025,0.09105,0.26261,1.20729,0.12137,0.20791,1.46396,0.11145,0.16452,1.543,0.19719,0.13007,1.20833,0.17363,0.10309,1.40793,0.13815,0.08153,1.28098,0.24955,0.06443,1.2288,0.42953,0.05102,1.15689,0.04164,0.04042,1.52704,0.17035,0.03192,1.37091,0.22697,0.02528,1.68687,-0.08364,0.01999,1.31529,0.67048,25,77
3,9915915,15829.126,0.45477,0.01352,12516.703,0.60656,0.00209,9909.4424,0.3737,0.01647,7835.48,0.40116,0.02409,6217.2461,0.3611,0.04012,4905.291,0.62621,0.04612,3881.2737,0.75079,0.04899,3070.9827,0.48556,0.05825,2430.7778,0.45828,0.05354,1923.1537,0.61049,0.05267,1522.4358,0.57413,0.06269,1203.8446,0.65911,0.05662,952.86591,0.66,0.07593,754.27557,0.72966,0.0697,596.71857,0.58305,0.07384,471.96338,0.59252,0.07863,373.20856,0.90082,0.09024,295.47278,0.63815,0.10106,233.87738,0.72705,0.08955,185.05922,0.45478,0.09117,146.35823,0.70354,0.11917,115.77804,0.68764,0.09687,91.6721,0.58066,0.13354,72.51701,0.71424,0.11583,57.36816,0.95305,0.14419,45.3629,0.82149,0.14117,35.93134,0.75321,0.17879,28.40909,0.94482,0.15527,22.48202,1.20188,0.18142,17.79613,1.01836,0.18535,14.06813,0.81196,0.16661,11.1448,0.93576,0.18523,8.81772,1.081,0.17621,6.97545,1.06357,0.26605,5.5173,1.21311,0.08433,4.36941,1.19598,0.13145,3.45686,1.04648,0.07863,2.73547,1.16189,0.18151,2.16054,1.25112,0.14282,1.70952,1.71798,0.04144,1.35352,1.08145,0.04972,1.07079,1.1796,0.12698,0.84734,1.15239,0.05122,0.67072,1.34271,0.15427,0.53067,1.46304,0.15511,0.41976,1.41481,0.07587,0.33183,1.34278,0.03246,0.26261,1.12466,0.14233,0.20791,1.32776,0.00967,0.16452,1.35799,0.09585,0.13007,1.23598,0.16986,0.10309,1.32966,0.15449,0.08153,1.02659,0.05606,0.06443,1.31035,0.0865,0.05102,1.3429,0.06545,0.04042,1.25916,0.36601,0.03192,1.68916,0.39955,0.02528,1.21293,0.46551,0.01999,2.14463,0.35825,45,80
3,9915915,15829.126,0.68949,-0.00926,12516.703,0.82449,0.01009,9909.4424,0.31065,0.01327,7835.48,0.67929,0.03581,6217.2461,0.37953,0.02933,4905.291,0.50281,0.03326,3881.2737,0.56763,0.05222,3070.9827,0.32305,0.04598,2430.7778,0.63448,0.05283,1923.1537,0.62029,0.05573,1522.4358,0.62013,0.05623,1203.8446,0.48778,0.06668,952.86591,0.45466,0.08456,754.27557,0.6555,0.08315,596.71857,0.81471,0.07242,471.96338,0.40409,0.09138,373.20856,0.48472,0.07787,295.47278,0.67998,0.09582,233.87738,0.74933,0.06739,185.05922,0.72203,0.10001,146.35823,0.88632,0.11799,115.77804,0.65746,0.10619,91.6721,0.70059,0.11832,72.51701,0.68224,0.12308,57.36816,0.65532,0.12429,45.3629,0.64126,0.16645,35.93134,0.91096,0.12636,28.40909,0.69566,0.1342,22.48202,0.81965,0.14903,17.79613,1.0711,0.18055,14.06813,0.80686,0.21624,11.1448,0.96461,0.19516,8.81772,1.0603,0.19292,6.97545,0.93195,0.20457,5.5173,0.996,0.17079,4.36941,1.08896,0.15079,3.45686,1.09984,0.25696,2.73547,1.10548,0.2652,2.16054,1.47685,0.17144,1.70952,1.3937,0.12606,1.35352,1.09568,0.07869,1.07079,0.916,0.12521,0.84734,0.92611,0.0332,0.67072,1.36459,0.12136,0.53067,1.25465,0.11281,0.41976,0.96068,0.11857,0.33183,1.25979,0.13344,0.26261,1.30633,0.01158,0.20791,1.23401,0.12975,0.16452,1.47404,0.10095,0.13007,1.04875,0.16211,0.10309,1.0778,0.19506,0.08153,1.3617,0.17437,0.06443,1.26099,0.2386,0.05102,1.32563,0.23946,0.04042,2.04068,0.42682,0.03192,2.15497,0.27254,0.02528,1.65115,0.79834,0.01999,1.80713,0.4676,45,78
3,9915915,15829.126,0.52903,0.00213,12516.703,0.39901,-0.00493,9909.4424,0.36841,0.01463,7835.48,0.53847,0.03174,6217.2461,0.78459,0.03492,4905.291,0.56367,0.04197,3881.2737,0.68782,0.05346,3070.9827,0.4848,0.03508,2430.7778,0.33231,0.06474,1923.1537,0.51393,0.06174,1522.4358,0.38669,0.06055,1203.8446,0.59976,0.04522,952.86591,0.77648,0.05511,754.27557,0.59795,0.06173,596.71857,0.39226,0.06802,471.96338,0.61115,0.08007,373.20856,0.69335,0.08585,295.47278,0.70579,0.09241,233.87738,0.60872,0.09097,185.05922,0.67701,0.11805,146.35823,0.65098,0.10614,115.77804,0.65226,0.12296,91.6721,0.66454,0.10372,72.51701,0.65279,0.13638,57.36816,0.90877,0.16181,45.3629,0.94814,0.16251,35.93134,0.58152,0.13799,28.40909,0.60643,0.14935,22.48202,0.87897,0.14641,17.79613,0.90367,0.19062,14.06813,0.66193,0.28083,11.1448,1.11922,0.1406,8.81772,0.75127,0.24318,6.97545,1.30693,0.15889,5.5173,0.92163,0.13394,4.36941,1.17874,0.19756,3.45686,0.94408,0.206,2.73547,1.12345,0.05646,2.16054,0.82569,0.04543,1.70952,1.5634,0.20104,1.35352,0.9194,0.01211,1.07079,1.01348,0.1196,0.84734,1.03993,0.04634,0.67072,1.17983,0.18175,0.53067,1.33672,0.12013,0.41976,1.47736,0.11875,0.33183,1.34502,0.00262,0.26261,1.15274,0.15532,0.20791,1.07288,0.03269,0.16452,0.96785,0.18578,0.13007,1.26725,0.201,0.10309,1.27592,0.18331,0.08153,1.40961,0.30915,0.06443,1.5272,-0.09607,0.05102,1.61471,0.02542,0.04042,1.64201,0.10271,0.03192,1.66884,0.37751,0.02528,1.2973,0.43493,0.01999,2.01412,-0.26177,35,82
3,9915915,15829.126,0.27335,-0.01167,12516.703,0.57513,-0.00623,9909.4424,0.64085,0.01091,7835.48,0.29206,0.03072,6217.2461,0.50932,0.03356,4905.291,0.58463,0.04225,3881.2737,0.4598,0.04257,3070.9827,0.74442,0.04803,2430.7778,0.719,0.06565,1923.1537,0.59233,0.06202,1522.4358,0.38638,0.06308,1203.8446,0.897,0.06386,952.86591,0.61629,0.07657,754.27557,0.70648,0.06873,596.71857,0.62699,0.07557,471.96338,0.70552,0.08555,373.20856,0.61195,0.10696,295.47278,0.62228,0.10786,233.87738,0.60217,0.0989,185.05922,0.64958,0.10769,146.35823,0.69208,0.09473,115.77804,0.62277,0.12461,91.6721,0.74089,0.07977,72.51701,0.63996,0.11734,57.36816,0.82843,0.1462,45.3629,0.6654,0.17297,35.93134,0.84064,0.1587,28.40909,1.01409,0.1656,22.48202,0.8549,0.14281,17.79613,1.06129,0.18091,14.06813,0.76614,0.18586,11.1448,1.06237,0.31021,8.81772,1.0324,0.1561,6.97545,0.89454,0.07203,5.5173,1.15017,0.24967,4.36941,0.88214,0.11074,3.45686,1.21085,0.29354,2.73547,1.07111,0.1644,2.16054,0.89364,0.2092,1.70952,1.17609,0.14068,1.35352,1.06131,0.16934,1.07079,1.15268,0.22023,0.84734,1.44619,0.22606,0.67072,0.92993,0.0339,0.53067,1.23258,0.10066,0.41976,1.27519,0.04236,0.33183,1.41098,0.02113,0.26261,0.93811,0.08426,0.20791,1.0842,0.1133,0.16452,1.55181,0.10995,0.13007,1.15249,0.14656,0.10309,1.30686,0.24094,0.08153,1.25273,0.14536,0.06443,1.45912,0.34126,0.05102,1.41038,0.11076,0.04042,1.6235,0.29371,0.03192,1.19736,0.31622,0.02528,1.89821,0.36937,0.01999,2.00359,0.37836,35,84
3,9915915,15829.126,0.71741,-0.00386,12516.703,0.52041,0.01345,9909.4424,0.64983,0.02036,7835.48,0.47131,0.03118,6217.2461,0.6766,0.03589,4905.291,0.69023,0.04243,3881.2737,0.4521,0.05304,3070.9827,0.62258,0.04688,2430.7778,0.42009,0.04902,1923.1537,0.69306,0.06395,1522.4358,0.35096,0.06886,1203.8446,0.38651,0.05869,952.86591,0.71585,0.08183,754.27557,0.68426,0.06349,596.71857,0.70962,0.07874,471.96338,0.40409,0.08805,373.20856,0.48351,0.08581,295.47278,0.79291,0.08952,233.87738,0.69875,0.07773,185.05922,0.59502,0.09609,146.35823,0.65522,0.10344,115.77804,0.75248,0.11638,91.6721,0.78656,0.13392,72.51701,0.69471,0.12105,57.36816,0.77428,0.14446,45.3629,0.67463,0.13593,35.93134,0.58104,0.17588,28.40909,0.7086,0.15216,22.48202,0.62661,0.15305,17.79613,1.023,0.14612,14.06813,0.90394,0.13795,11.1448,1.07756,0.20062,8.81772,0.80948,0.17503,6.97545,1.02731,0.19529,5.5173,0.82965,0.15538,4.36941,1.05071,0.07016,3.45686,1.52362,0.02354,2.73547,0.94533,0.1355,2.16054,0.88483,0.10876,1.70952,1.12504,0.15336,1.35352,1.22764,0.05451,1.07079,1.41952,0.14381,0.84734,1.23538,0.11358,0.67072,1.40235,0.11662,0.53067,1.03747,0.09122,0.41976,1.23137,0.05246,0.33183,1.86489,0.04768,0.26261,1.31139,0.17516,0.20791,1.49155,0.05773,0.16452,1.22759,0.14478,0.13007,1.11278,0.11063,0.10309,1.42887,0.07277,0.08153,1.56957,0.24802,0.06443,1.22688,0.38836,0.05102,1.14203,0.25216,0.04042,1.64491,0.4067,0.03192,1.40005,0.23736,0.02528,0.92899,0.15692,0.01999,1.07538,0.31673,25,80
3,9915915,15829.126,0.58942,-0.00503,12516.703,0.47107,0.00324,9909.4424,0.48964,0.01755,7835.48,0.61488,0.0371,6217.2461,0.54878,0.03755,4905.291,0.51894,0.04823,3881.2737,0.6794,0.04969,3070.9827,0.45189,0.04803,2430.7778,0.78954,0.05299,1923.1537,0.58552,0.0551,1522.4358,0.6123,0.05127,1203.8446,0.49179,0.06553,952.86591,0.41116,0.06122,754.27557,0.95137,0.08086,596.71857,0.68233,0.09727,471.96338,0.795,0.10545,373.20856,0.5191,0.07869,295.47278,0.54007,0.08685,233.87738,0.76586,0.10711,185.05922,0.74502,0.0949,146.35823,0.76347,0.09566,115.77804,0.94589,0.13511,91.6721,0.66968,0.13438,72.51701,0.83648,0.12166,57.36816,1.00618,0.13994,45.3629,0.97529,0.1247,35.93134,1.11163,0.16562,28.40909,0.84208,0.15298,22.48202,0.83735,0.13644,17.79613,0.677,0.21017,14.06813,1.19372,0.13019,11.1448,0.89537,0.23637,8.81772,0.67535,0.20818,6.97545,1.1264,0.30106,5.5173,1.08869,0.17392,4.36941,1.01524,0.10994,3.45686,0.99231,0.17228,2.73547,1.02052,0.18642,2.16054,0.86744,0.13937,1.70952,1.23062,0.08605,1.35352,1.28163,0.16045,1.07079,0.9498,0.0139,0.84734,1.09574,0.13117,0.67072,1.26169,0.10201,0.53067,1.67357,0.08194,0.41976,1.10506,0.10104,0.33183,1.40133,-0.01922,0.26261,1.21211,0.06106,0.20791,1.37198,0.09447,0.16452,1.2482,0.18344,0.13007,1.41682,0.1233,0.10309,1.04174,0.12628,0.08153,1.80011,0.09146,0.06443,1.31692,0.00541,0.05102,1.08643,0.1467,0.04042,1.48616,0.20272,0.03192,2.34934,0.92736,0.02528,1.76977,0.3228,0.01999,1.68012,0.29335,25,82
3,9915915,15829.126,0.64996,-0.00495,12516.703,0.37907,0.01474,9909.4424,0.44327,0.01387,7835.48,0.78426,0.03156,6217.2461,0.68577,0.0406,4905.291,0.62707,0.04631,3881.2737,0.5231,0.05025,3070.9827,0.61462,0.04905,2430.7778,0.60315,0.05073,1923.1537,0.74722,0.04612,1522.4358,0.57795,0.06379,1203.8446,0.76303,0.04489,952.86591,0.49739,0.0661,754.27557,0.65231,0.08347,596.71857,0.52416,0.0676,471.96338,0.54437,0.08515,373.20856,0.68884,0.07409,295.47278,1.01596,0.07769,233.87738,0.83299,0.0973,185.05922,0.67504,0.11827,146.35823,0.88563,0.11234,115.77804,0.61997,0.13916,91.6721,0.67716,0.12318,72.51701,0.84728,0.15765,57.36816,0.62551,0.1242,45.3629,0.66707,0.12526,35.93134,0.88139,0.16163,28.40909,0.85712,0.18588,22.48202,0.71134,0.14931,17.79613,0.89363,0.23177,14.06813,0.79851,0.17296,11.1448,0.76178,0.1455,8.81772,0.97502,0.20521,6.97545,1.1869,0.08772,5.5173,1.16315,0.11973,4.36941,1.09628,0.02481,3.45686,1.21744,0.04318,2.73547,1.25359,0.15137,2.16054,1.15639,0.12809,1.70952,1.49101,0.04646,1.35352,1.04418,0.05348,1.07079,1.2929,0.06236,0.84734,1.34155,0.06847,0.67072,1.00608,0.16803,0.53067,1.34748,0.19101,0.41976,1.13412,0.06293,0.33183,1.05157,0.03311,0.26261,1.34988,0.22173,0.20791,1.13281,0.0424,0.16452,1.17686,0.26559,0.13007,1.31123,0.23949,0.10309,1.2341,0.09639,0.08153,1.08672,0.2802,0.06443,1.35529,0.17833,0.05102,1.53809,0.2796,0.04042,1.2604,0.17289,0.03192,1.40327,0.65026,0.02528,1.95947,0.40745,0.01999,1.73222,0.44729,25,72
3,9915915,15829.126,0.3621,0.00155,12516.703,0.6434,0.01075,9909.4424,0.63313,0.01968,7835.48,0.5062,0.02803,6217.2461,0.29994,0.03635,4905.291,0.74782,0.04342,3881.2737,0.49439,0.04817,3070.9827,0.64288,0.05244,2430.7778,0.37119,0.05912,1923.1537,0.46425,0.06281,1522.4358,0.54506,0.05983,1203.8446,0.61051,0.07075,952.86591,0.54659,0.07603,754.27557,0.59262,0.07376,596.71857,0.5284,0.10569,471.96338,0.52857,0.06404,373.20856,0.45597,0.09024,295.47278,0.42824,0.06315,233.87738,0.46405,0.0914,185.05922,1.02144,0.12707,146.35823,0.76412,0.09499,115.77804,0.68245,0.10142,91.6721,0.66763,0.1016,72.51701,0.72172,0.10799,57.36816,0.60127,0.11167,45.3629,0.66572,0.17753,35.93134,1.02519,0.14535,28.40909,0.73487,0.18416,22.48202,0.82935,0.17162,17.79613,0.82314,0.17935,14.06813,1.02072,0.19098,11.1448,1.04459,0.28657,8.81772,1.01735,0.29032,6.97545,1.11957,0.24589,5.5173,1.14742,0.17392,4.36941,1.22097,0.21797,3.45686,1.00234,0.153,2.73547,1.05998,0.09161,2.16054,1.14158,0.03031,1.70952,1.07221,0.02222,1.35352,1.46086,0.08506,1.07079,1.42494,0.12079,0.84734,1.34742,0.04204,0.67072,1.19358,0.15332,0.53067,1.28497,0.18493,0.41976,1.13685,0.14425,0.33183,1.06198,0.07795,0.26261,1.46698,0.16456,0.20791,1.17041,0.11066,0.16452,1.29471,0.20716,0.13007,1.45897,0.1634,0.10309,1.11537,0.12509,0.08153,1.30862,0.52258,0.06443,1.73526,0.6219,0.05102,1.24593,0.02971,0.04042,1.11829,0.45,0.03192,1.6645,0.09032,0.02528,1.50065,0.09537,0.01999,2.28708,0.50504,25,69
