Battery,Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
4,9158093,15829.126,0.49599,-0.00628,12516.703,0.84445,0.01385,9909.4424,0.28618,0.02454,7835.48,0.63164,0.03571,6217.2461,0.59796,0.03439,4905.291,0.59999,0.03892,3881.2737,0.52574,0.04272,3070.9827,0.50182,0.04843,2430.7778,0.86559,0.06041,1923.1537,0.43566,0.05692,1522.4358,0.45538,0.05327,1203.8446,0.47022,0.06052,952.86591,0.64091,0.07755,754.27557,0.47264,0.07047,596.71857,0.40184,0.08634,471.96338,0.61654,0.08408,373.20856,0.55783,0.10187,295.47278,0.53718,0.12079,233.87738,0.76726,0.09508,185.05922,0.72004,0.07232,146.35823,0.8481,0.12423,115.77804,0.99899,0.14275,91.6721,0.67961,0.10159,72.51701,0.51689,0.14072,57.36816,0.77346,0.16194,45.3629,0.69436,0.1224,35.93134,0.86694,0.1331,28.40909,0.77939,0.1513,22.48202,0.86951,0.17654,17.79613,1.12668,0.15828,14.06813,0.6657,0.14444,11.1448,1.09081,0.16418,8.81772,0.8023,0.16034,6.97545,1.29407,0.162,5.5173,1.3695,0.11759,4.36941,0.99778,0.13289,3.45686,1.47144,0.03684,2.73547,1.06551,0.1106,2.16054,1.32545,0.0433,1.70952,1.47448,0.12887,1.35352,1.21424,0.20084,1.07079,0.99543,0.14411,0.84734,1.39928,0.03599,0.67072,1.26987,0.13436,0.53067,1.37307,0.10338,0.41976,1.24295,0.00726,0.33183,0.95104,0.09541,0.26261,1.4438,0.08274,0.20791,1.44176,0.15342,0.16452,0.98427,0.06862,0.13007,1.34797,0.12957,0.10309,0.89775,0.33468,0.08153,1.07878,0.29825,0.06443,1.34597,0.28653,0.05102,1.13111,0.17041,0.04042,1.19798,0.32262,0.03192,1.85424,0.37715,0.02528,1.62135,0.57599,0.01999,2.14301,0.58733,25,73
4,9158093,15829.126,0.78005,-0.00751,12516.703,0.5776,0.00947,9909.4424,0.36495,0.0194,7835.48,0.56642,0.03166,6217.2461,0.59779,0.03343,4905.291,0.66487,0.04359,3881.2737,0.63157,0.05659,3070.9827,0.41767,0.0467,2430.7778,0.33231,0.04398,1923.1537,0.65424,0.06569,1522.4358,0.35013,0.06381,1203.8446,0.42539,0.07032,952.86591,0.5626,0.08231,754.27557,0.49753,0.08382,596.71857,0.78889,0.08779,471.96338,0.6554,0.07727,373.20856,0.61132,0.0813,295.47278,0.66521,0.07553,233.87738,0.81217,0.0753,185.05922,0.80118,0.13608,146.35823,0.85317,0.13953,115.77804,0.77773,0.10044,91.6721,0.78126,0.13166,72.51701,0.93865,0.10981,57.36816,0.79462,0.1197,45.3629,0.72877,0.14034,35.93134,0.92581,0.14045,28.40909,0.86022,0.14226,22.48202,1.09242,0.19654,17.79613,0.88696,0.18506,14.06813,0.97412,0.17909,11.1448,0.94787,0.24468,8.81772,0.92646,0.18751,6.97545,0.88394,0.20314,5.5173,0.91806,0.15424,4.36941,0.8587,0.14943,3.45686,1.06955,0.1285,2.73547,1.51667,0.07592,2.16054,1.098,0.0865,1.70952,1.28467,0.12668,1.35352,1.29235,0.33308,1.07079,1.07992,0.1477,0.84734,0.95617,0.04582,0.67072,1.30825,0.03255,0.53067,1.13447,0.07979,0.41976,1.4023,0.08706,0.33183,1.28075,0.04885,0.26261,1.19461,0.07313,0.20791,1.60858,0.00033,0.16452,1.33898,0.18669,0.13007,1.38292,0.21628,0.10309,1.32574,-0.10518,0.08153,1.13605,0.20017,0.06443,1.26001,0.37692,0.05102,1.22869,0.25448,0.04042,1.39296,0.22416,0.03192,1.97053,0.30578,0.02528,1.735,0.38783,0.01999,1.65161,-0.12237,25,83
4,9158093,15829.126,0.61388,0.00564,12516.703,0.49966,0.008,9909.4424,0.49354,0.0197,7835.48,0.50079,0.03136,6217.2461,0.59732,0.03791,4905.291,0.65643,0.03746,3881.2737,0.38843,0.04504,3070.9827,0.5489,0.04853,2430.7778,0.60773,0.06277,1923.1537,0.56498,0.07078,1522.4358,0.94957,0.06785,1203.8446,0.56881,0.07225,952.86591,0.7783,0.0683,754.27557,0.46862,0.0847,596.71857,0.51077,0.09792,471.96338,0.79967,0.08588,373.20856,0.70516,0.11496,295.47278,0.7409,0.08063,233.87738,0.72345,0.09261,185.05922,0.51735,0.08755,146.35823,0.9343,0.11372,115.77804,0.48404,0.12747,91.6721,0.50134,0.11341,72.51701,0.90367,0.15711,57.36816,0.75799,0.15895,45.3629,0.85835,0.10863,35.93134,0.84947,0.13573,28.40909,0.86445,0.1161,22.48202,0.70585,0.17898,17.79613,0.7254,0.20102,14.06813,1.05399,0.21995,11.1448,0.73689,0.21049,8.81772,0.86284,0.10894,6.97545,0.9922,0.12536,5.5173,1.04494,0.20417,4.36941,0.92598,0.11836,3.45686,1.28396,0.16035,2.73547,1.12545,0.23826,2.16054,0.9675,0.10895,1.70952,1.23557,0.19489,1.35352,1.01192,0.13051,1.07079,0.94215,0.12795,0.84734,1.46752,0.06474,0.67072,1.15805,0.02445,0.53067,1.14473,0.08369,0.41976,1.10385,0.08723,0.33183,1.25251,0.04839,0.26261,1.38856,0.04339,0.20791,1.57084,0.09189,0.16452,1.01986,0.11832,0.13007,1.73935,0.27674,0.10309,1.13188,0.33701,0.08153,1.03901,0.0021,0.06443,1.32877,0.14734,0.05102,1.24653,0.30245,0.04042,1.78548,0.25544,0.03192,1.59167,0.46251,0.02528,2.23008,0.27627,0.01999,1.3397,0.38687,25,80
4,9158093,15829.126,0.41087,0.00911,12516.703,0.56416,0.00417,9909.4424,0.48742,0.01753,7835.48,0.49986,0.03054,6217.2461,0.63156,0.03783,4905.291,0.33775,0.0436,3881.2737,0.78374,0.05102,3070.9827,0.32305,0.04378,2430.7778,0.54628,0.06597,1923.1537,0.59663,0.0536,1522.4358,0.50244,0.05592,1203.8446,0.37752,0.06387,952.86591,0.60725,0.08309,754.27557,0.41598,0.06306,596.71857,0.72699,0.08228,471.96338,0.42349,0.08654,373.20856,0.57682,0.06769,295.47278,0.8838,0.08099,233.87738,0.56342,0.10366,185.05922,0.6884,0.13595,146.35823,0.55085,0.10147,115.77804,0.68121,0.09062,91.6721,0.74346,0.12274,72.51701,0.7526,0.1322,57.36816,0.62157,0.14117,45.3629,0.55824,0.16326,35.93134,0.75157,0.18251,28.40909,0.84208,0.16786,22.48202,0.78853,0.1457,17.79613,1.13204,0.13974,14.06813,0.79095,0.12188,11.1448,0.90349,0.11828,8.81772,1.0075,0.22287,6.97545,0.89756,0.08718,5.5173,0.91968,0.17023,4.36941,1.13828,0.22194,3.45686,0.9468,0.12679,2.73547,1.20927,0.19313,2.16054,1.45963,0.18778,1.70952,1.0605,0.109,1.35352,0.85396,0.10322,1.07079,1.41188,-0.032,0.84734,1.36944,0.03789,0.67072,1.27305,0.14024,0.53067,1.14124,0.06643,0.41976,1.5066,0.12212,0.33183,1.41164,0.00045,0.26261,1.74664,0.18077,0.20791,1.28029,0.0779,0.16452,1.19106,0.14021,0.13007,1.00588,0.15272,0.10309,1.34202,0.26941,0.08153,1.6099,0.28422,0.06443,1.76323,0.48501,0.05102,1.23672,0.26823,0.04042,1.20973,0.2802,0.03192,1.53778,0.0966,0.02528,1.85404,-0.32646,0.01999,1.02432,0.63079,45,80
4,9158093,15829.126,0.35681,0.00323,12516.703,0.30742,0.00621,9909.4424,0.64003,0.01187,7835.48,0.51561,0.02839,6217.2461,0.29994,0.03289,4905.291,0.57007,0.04538,3881.2737,0.67355,0.04857,3070.9827,0.55342,0.05355,2430.7778,0.33231,0.07484,1923.1537,0.72693,0.06596,1522.4358,0.45428,0.07187,1203.8446,0.59904,0.0777,952.86591,0.37084,0.10445,754.27557,0.64359,0.07007,596.71857,0.88209,0.09714,471.96338,0.77959,0.08473,373.20856,0.72633,0.09402,295.47278,0.49538,0.09744,233.87738,0.691,0.0844,185.05922,0.45478,0.0783,146.35823,0.67837,0.13073,115.77804,0.90625,0.15383,91.6721,0.51816,0.11714,72.51701,0.75081,0.10748,57.36816,0.84542,0.12577,45.3629,0.91592,0.14105,35.93134,0.58104,0.15568,28.40909,1.00117,0.15724,22.48202,0.80432,0.16101,17.79613,0.77574,0.23174,14.06813,1.20368,0.1657,11.1448,0.88755,0.2109,8.81772,0.83622,0.15163,6.97545,1.2193,0.20317,5.5173,0.95612,0.12444,4.36941,0.92202,0.26033,3.45686,0.86264,0.13749,2.73547,0.97103,0.08208,2.16054,1.24433,0.19971,1.70952,1.41017,0.17616,1.35352,1.44011,0.06084,1.07079,1.09878,0.0306,0.84734,1.28046,0.13922,0.67072,1.30743,0.04788,0.53067,1.321,0.0636,0.41976,1.01081,0.1067,0.33183,1.06268,0.12029,0.26261,1.39146,0.07434,0.20791,1.32482,0.198,0.16452,1.50303,0.21772,0.13007,1.38324,0.19339,0.10309,1.58633,0.02416,0.08153,1.29682,0.34036,0.06443,1.34287,0.27989,0.05102,1.57257,0.2789,0.04042,1.35961,0.02829,0.03192,1.84743,0.31619,0.02528,1.1914,0.40771,0.01999,1.91283,0.03415,25,76
4,9158093,15829.126,0.4372,0.00524,12516.703,0.4465,-0.00436,9909.4424,0.6442,0.01451,7835.48,0.58155,0.03312,6217.2461,0.65603,0.02946,4905.291,0.65288,0.04539,3881.2737,0.57354,0.05758,3070.9827,0.32305,0.05169,2430.7778,0.33231,0.05797,1923.1537,0.70454,0.06281,1522.4358,0.58658,0.07138,1203.8446,0.52568,0.06051,952.86591,0.51358,0.06295,754.27557,0.80487,0.08059,596.71857,0.5158,0.08533,471.96338,0.55021,0.06164,373.20856,0.6155,0.09247,295.47278,0.70851,0.09774,233.87738,0.87607,0.10841,185.05922,0.56223,0.11574,146.35823,0.58196,0.1054,115.77804,0.68445,0.12324,91.6721,0.75727,0.14402,72.51701,0.63906,0.12831,57.36816,0.7128,0.12826,45.3629,0.65348,0.16229,35.93134,1.01541,0.14503,28.40909,0.89115,0.15579,22.48202,1.05361,0.14432,17.79613,1.0592,0.22043,14.06813,0.90731,0.18857,11.1448,0.85291,0.18154,8.81772,1.18647,0.24452,6.97545,0.98215,0.27483,5.5173,1.16331,0.19069,4.36941,0.71293,0.23508,3.45686,1.36627,0.02354,2.73547,0.99231,0.01007,2.16054,1.19217,0.18433,1.70952,1.1142,0.15776,1.35352,1.17898,0.10258,1.07079,1.39054,0.14797,0.84734,1.3248,0.05926,0.67072,1.59646,0.09653,0.53067,0.76591,0.09599,0.41976,1.37558,0.06512,0.33183,1.26302,0.09554,0.26261,1.30227,0.06154,0.20791,2.20508,0.00311,0.16452,1.57274,0.04485,0.13007,1.36594,0.21937,0.10309,1.30328,0.03253,0.08153,1.2071,0.37816,0.06443,1.77291,0.19783,0.05102,1.66476,0.21139,0.04042,1.12107,0.37067,0.03192,1.53568,0.02556,0.02528,1.15368,0.35174,0.01999,1.23808,0.50504,45,81
4,9158093,15829.126,0.35999,-0.00891,12516.703,0.61888,0.00285,9909.4424,0.49833,0.00863,7835.48,0.30063,0.02777,6217.2461,0.37374,0.03361,4905.291,0.48956,0.04428,3881.2737,0.72556,0.05437,3070.9827,0.48455,0.0477,2430.7778,0.33231,0.05242,1923.1537,0.6518,0.0654,1522.4358,0.61628,0.06293,1203.8446,0.57846,0.0748,952.86591,0.37084,0.07821,754.27557,0.70763,0.06805,596.71857,0.45414,0.07476,471.96338,0.63786,0.09389,373.20856,0.41644,0.07626,295.47278,0.68899,0.1121,233.87738,0.78469,0.06595,185.05922,0.45478,0.10836,146.35823,0.71928,0.10345,115.77804,0.94698,0.15992,91.6721,0.93775,0.10013,72.51701,0.89878,0.13615,57.36816,0.79486,0.13229,45.3629,0.86061,0.14875,35.93134,0.6521,0.1677,28.40909,0.8765,0.14154,22.48202,0.62661,0.19948,17.79613,0.76674,0.15961,14.06813,0.65739,0.2313,11.1448,1.03467,0.23257,8.81772,1.09631,0.13766,6.97545,0.89716,0.12939,5.5173,0.7594,0.29118,4.36941,1.1284,0.13228,3.45686,1.17096,0.02354,2.73547,1.25635,0.03237,2.16054,1.22678,0.04118,1.70952,1.3812,0.11507,1.35352,1.28663,0.09095,1.07079,1.18948,0.11191,0.84734,1.13147,0.04957,0.67072,1.07723,0.05595,0.53067,1.27957,0.10247,0.41976,1.31572,0.06105,0.33183,1.06796,0.00223,0.26261,1.08369,0.04174,0.20791,1.09779,0.04543,0.16452,1.21658,0.23192,0.13007,1.3318,0.0659,0.10309,1.17345,0.3489,0.08153,1.54817,0.36273,0.06443,1.66475,0.09908,0.05102,0.91036,0.29477,0.04042,1.62517,0.03011,0.03192,1.66318,0.55405,0.02528,1.37183,0.08346,0.01999,1.8635,0.28692,25,74
4,9158093,15829.126,0.28236,-0.00827,12516.703,0.48243,0.00732,9909.4424,0.28618,0.01541,7835.48,0.35572,0.03296,6217.2461,0.52366,0.03492,4905.291,0.42967,0.04159,3881.2737,0.6438,0.04859,3070.9827,0.5104,0.0562,2430.7778,0.61997,0.05578,1923.1537,0.59279,0.06931,1522.4358,0.57795,0.06145,1203.8446,0.54238,0.07346,952.86591,0.87295,0.06271,754.27557,0.74752,0.07406,596.71857,0.74313,0.09391,471.96338,0.82539,0.10528,373.20856,0.67072,0.06532,295.47278,0.50492,0.09485,233.87738,0.45985,0.08093,185.05922,0.45478,0.08606,146.35823,0.63192,0.12177,115.77804,0.82122,0.10444,91.6721,0.64985,0.0915,72.51701,0.80179,0.11279,57.36816,0.77346,0.11006,45.3629,1.02308,0.126,35.93134,0.69432,0.19029,28.40909,0.82909,0.15472,22.48202,1.00966,0.14497,17.79613,0.83354,0.15239,14.06813,0.87585,0.13631,11.1448,0.92447,0.19651,8.81772,1.00835,0.18498,6.97545,1.05065,0.16405,5.5173,1.22184,0.14413,4.36941,1.1025,0.18251,3.45686,1.16083,0.06067,2.73547,1.38318,0.11728,2.16054,1.18814,0.08075,1.70952,1.26752,0.15334,1.35352,1.20105,0.10237,1.07079,1.1942,0.13155,0.84734,1.28234,0.10193,0.67072,0.93251,0.12699,0.53067,1.00803,0.03315,0.41976,1.186,0.06341,0.33183,0.85046,0.11844,0.26261,1.43745,0.08662,0.20791,1.16485,0.07271,0.16452,1.17035,0.08852,0.13007,1.4063,0.17757,0.10309,1.05033,0.14458,0.08153,1.41583,0.23855,0.06443,1.42747,0.05302,0.05102,1.38115,-0.1601,0.04042,1.77015,0.21517,0.03192,1.62224,0.2753,0.02528,1.93912,0.30867,0.01999,1.89792,0.51538,45,88
4,9158093,15829.126,0.44619,-0.00321,12516.703,0.27973,0.0005,9909.4424,0.45707,0.02506,7835.48,0.58663,0.02833,6217.2461,0.29994,0.03694,4905.291,0.36443,0.04769,3881.2737,0.5558,0.04724,3070.9827,0.77338,0.04253,2430.7778,0.46642,0.05901,1923.1537,0.48618,0.05766,1522.4358,0.54845,0.0621,1203.8446,0.82435,0.06889,952.86591,0.37084,0.06779,754.27557,0.6865,0.10605,596.71857,0.63647,0.07013,471.96338,0.52773,0.10489,373.20856,0.6011,0.10076,295.47278,0.60862,0.07355,233.87738,0.6048,0.104,185.05922,0.45478,0.10767,146.35823,0.78844,0.10875,115.77804,0.62706,0.1446,91.6721,0.607,0.12645,72.51701,0.67014,0.11178,57.36816,0.7284,0.14099,45.3629,0.71992,0.12221,35.93134,0.98734,0.14779,28.40909,0.96103,0.12624,22.48202,0.62661,0.11387,17.79613,0.83723,0.18936,14.06813,0.95383,0.2122,11.1448,0.93419,0.17991,8.81772,1.09165,0.1058,6.97545,1.02971,0.12198,5.5173,0.82219,0.15068,4.36941,0.87848,0.08008,3.45686,1.26304,0.05333,2.73547,0.74844,0.03238,2.16054,0.87588,0.12511,1.70952,1.17256,0.00829,1.35352,1.21309,0.05355,1.07079,0.83409,0.14225,0.84734,1.37424,0.17631,0.67072,1.38347,0.11431,0.53067,1.05329,0.06974,0.41976,1.10087,0.05111,0.33183,1.01508,0.09144,0.26261,1.46671,0.08019,0.20791,1.51516,0.21855,0.16452,1.45485,0.29304,0.13007,1.30788,0.21135,0.10309,1.34217,0.16325,0.08153,1.26272,0.28725,0.06443,1.38593,0.25438,0.05102,1.38454,0.19973,0.04042,1.58914,0.29882,0.03192,1.41553,0.58907,0.02528,1.29894,0.41916,0.01999,1.92838,0.36212,45,81
4,6201544,15829.126,0.49178,-0.0109,12516.703,0.44551,0.05848,9909.4424,0.50758,0.02036,7835.48,0.75183,0.03727,6217.2461,0.52366,0.03601,4905.291,0.35143,0.04197,3881.2737,0.54064,0.05185,3070.9827,0.75174,0.05584,2430.7778,0.70576,0.0571,1923.1537,0.3711,0.06137,1522.4358,0.52212,0.15431,1203.8446,0.58826,0.06953,952.86591,0.72155,0.07352,754.27557,0.6102,0.05074,596.71857,0.39226,0.05319,471.96338,0.60906,0.05671,373.20856,0.61556,0.05947,295.47278,0.61991,0.09187,233.87738,0.67395,0.08407,185.05922,0.6884,0.11573,146.35823,0.70354,0.11318,115.77804,0.48404,0.12278,91.6721,0.73621,0.10836,72.51701,1.05092,0.15407,57.36816,0.85785,0.16297,45.3629,1.40741,0.13215,35.93134,1.21628,0.15568,28.40909,0.60643,0.16433,22.48202,0.63514,0.24262,17.79613,0.64332,0.17935,14.06813,0.80956,0.1839,11.1448,0.9637,0.18051,8.81772,0.99697,0.22027,6.97545,1.0302,0.18109,5.5173,0.91988,0.17949,4.36941,0.98011,0.16555,3.45686,1.11514,0.12065,2.73547,1.13879,0.06869,2.16054,1.15519,0.11935,1.70952,1.17609,0.27634,1.35352,0.98056,0.06031,1.07079,1.20269,0.13591,0.84734,1.77613,0.06204,0.67072,1.22306,0.29603,0.53067,2.01185,0.10338,0.41976,1.14441,0.12768,0.33183,1.05746,-0.04509,0.26261,1.48258,-0.13064,0.20791,1.2797,0.07966,0.16452,1.24248,0.39266,0.13007,1.15603,0.17757,0.10309,0.73183,0.61144,0.08153,1.35024,0.22593,0.06443,1.38593,0.03755,0.05102,1.03753,0.28493,0.04042,1.36987,0.32475,0.03192,1.53778,0.37751,0.02528,0.17785,0.43894,0.01999,2.45015,0.64085,25,88
4,6201544,15829.126,0.49178,0.00374,12516.703,0.55689,0.01009,9909.4424,0.52791,0.01761,7835.48,0.51,0.00924,6217.2461,0.52366,0.04276,4905.291,0.53017,0.02192,3881.2737,0.54064,0.02907,3070.9827,0.8384,0.03226,2430.7778,0.52773,0.09048,1923.1537,0.56806,0.05618,1522.4358,0.80897,0.12947,1203.8446,0.49072,0.09869,952.86591,0.59901,0.07352,754.27557,0.76299,0.06233,596.71857,0.75383,0.05319,471.96338,0.63409,0.14431,373.20856,0.41644,0.09024,295.47278,0.66011,0.09084,233.87738,0.44186,0.09716,185.05922,0.63189,0.06985,146.35823,0.81643,0.11042,115.77804,0.88989,0.1388,91.6721,0.73621,0.12318,72.51701,0.75408,0.08131,57.36816,0.76767,0.08726,45.3629,0.73049,0.14744,35.93134,0.92366,0.14981,28.40909,0.84208,0.16433,22.48202,1.14955,0.15064,17.79613,1.11737,0.17935,14.06813,1.08074,0.17037,11.1448,0.96643,0.26834,8.81772,1.53271,0.18498,6.97545,1.26818,0.154,5.5173,1.12214,0.19048,4.36941,0.91921,0.15128,3.45686,1.46723,0.1548,2.73547,1.14148,0.19019,2.16054,0.88079,0.16043,1.70952,0.99125,0.12788,1.35352,0.90547,0.23147,1.07079,1.20269,0.04888,0.84734,1.2132,0.10529,0.67072,1.66176,-0.08186,0.53067,1.26658,-0.0371,0.41976,1.11808,0.19304,0.33183,1.03829,0.11351,0.26261,1.26628,-0.13333,0.20791,1.06813,-0.05484,0.16452,1.25482,0.02032,0.13007,1.31128,-0.38716,0.10309,1.32966,0.4615,0.08153,1.35334,0.00792,0.06443,1.38593,0.60379,0.05102,1.86701,0.5415,0.04042,1.26601,0.32475,0.03192,1.53778,0.37751,0.02528,0.32725,0.09901,0.01999,2.25136,-0.33717,25,73
4,6201544,15829.126,0.75963,-0.02835,12516.703,0.5139,0.03807,9909.4424,0.50758,0.02518,7835.48,0.61484,0.03186,6217.2461,0.57385,0.03601,4905.291,0.60017,0.02393,3881.2737,0.80362,0.06884,3070.9827,0.54945,0.04721,2430.7778,0.55857,0.0356,1923.1537,0.43381,0.04596,1522.4358,0.7611,0.04238,1203.8446,0.49479,0.06953,952.86591,0.52799,0.12547,754.27557,0.72709,0.07752,596.71857,0.75386,0.05363,471.96338,0.63409,0.08588,373.20856,0.41644,0.05947,295.47278,0.66011,0.09927,233.87738,0.70712,0.08544,185.05922,1.05718,0.06985,146.35823,0.6781,0.10469,115.77804,1.20007,0.07661,91.6721,0.93053,0.08539,72.51701,0.79425,0.08887,57.36816,0.7659,0.11129,45.3629,0.55824,0.1598,35.93134,0.64055,0.18229,28.40909,1.20092,0.19223,22.48202,0.80549,0.16754,17.79613,0.83196,0.17935,14.06813,0.78148,0.07723,11.1448,1.21597,0.18596,8.81772,1.22627,0.17545,6.97545,1.30544,0.2841,5.5173,0.78271,0.21226,4.36941,0.93146,0.07906,3.45686,1.40218,0.13151,2.73547,1.13879,0.19934,2.16054,1.13295,0.11097,1.70952,0.99209,0.06184,1.35352,1.11788,0.15289,1.07079,1.22246,0.04743,0.84734,1.2132,-0.01923,0.67072,1.04536,0.20264,0.53067,1.37864,-0.06155,0.41976,1.13966,0.1067,0.33183,1.61451,0.25704,0.26261,1.39659,0.2382,0.20791,1.91632,0.40316,0.16452,1.6647,-0.03167,0.13007,1.51788,0.39388,0.10309,1.3876,0.20122,0.08153,0.8138,-0.12229,0.06443,0.40085,0.47643,0.05102,1.80314,0.59392,0.04042,1.50644,-0.01231,0.03192,1.53778,0.37751,0.02528,1.59403,1.04844,0.01999,0.34704,1.84368,25,72
4,6201544,15829.126,0.88398,0.02595,12516.703,0.32397,0.03966,9909.4424,0.67513,0.04735,7835.48,0.4609,0.03162,6217.2461,0.73831,0.03054,4905.291,0.39315,0.02323,3881.2737,0.47525,0.04357,3070.9827,0.47858,0.05956,2430.7778,0.51348,0.07687,1923.1537,0.66457,0.04738,1522.4358,0.44272,0.04238,1203.8446,0.53121,0.06422,952.86591,0.62183,0.06197,754.27557,0.59938,0.11897,596.71857,0.55365,0.14037,471.96338,0.75226,0.07582,373.20856,0.73682,0.09024,295.47278,0.79201,0.06944,233.87738,0.76604,0.09969,185.05922,0.77226,0.15423,146.35823,0.80622,0.11646,115.77804,0.8025,0.08724,91.6721,0.67617,0.12318,72.51701,0.55317,0.15523,57.36816,0.8391,0.12074,45.3629,0.55824,0.12939,35.93134,0.69284,0.10968,28.40909,0.85341,0.20048,22.48202,0.62661,0.13674,17.79613,0.97078,0.1675,14.06813,0.71672,0.14459,11.1448,1.01893,0.15885,8.81772,0.9597,0.18498,6.97545,1.0302,0.1752,5.5173,1.14107,0.17392,4.36941,1.04446,0.14389,3.45686,0.89534,0.2057,2.73547,0.8641,0.1095,2.16054,1.45103,0.14811,1.70952,1.12641,0.22896,1.35352,1.00947,0.11596,1.07079,0.9818,0.10963,0.84734,1.10582,0.04351,0.67072,1.16619,0.03671,0.53067,1.47523,0.14592,0.41976,1.33835,0.04236,0.33183,1.95142,0.02532,0.26261,1.26628,0.0065,0.20791,0.86809,0.43707,0.16452,0.75832,0.15602,0.13007,1.44836,0.1504,0.10309,1.00494,0.21584,0.08153,1.57186,0.18427,0.06443,1.38593,-0.27819,0.05102,1.92564,0.5269,0.04042,1.93074,-0.33121,0.03192,1.09426,0.18922,0.02528,1.53483,0.14912,0.01999,0.3024,0.50697,35,80
4,6201544,15829.126,0.61048,0.01081,12516.703,0.36344,-0.01158,9909.4424,0.34576,0.02591,7835.48,0.44267,0.02967,6217.2461,0.60596,0.04868,4905.291,0.35619,0.05509,3881.2737,0.55227,0.04714,3070.9827,0.73617,0.06187,2430.7778,0.68751,0.05079,1923.1537,0.72559,0.04611,1522.4358,0.47309,0.07765,1203.8446,0.58826,0.06953,952.86591,0.42042,0.05176,754.27557,0.91917,0.08536,596.71857,0.69116,0.05985,471.96338,0.81395,0.07437,373.20856,0.7965,0.11234,295.47278,0.42824,0.10073,233.87738,0.53533,0.14496,185.05922,0.73444,0.1006,146.35823,0.46829,0.12351,115.77804,0.5132,0.09864,91.6721,1.02645,0.10799,72.51701,0.75047,0.10458,57.36816,0.77346,0.14573,45.3629,0.75821,0.14649,35.93134,0.75654,0.15568,28.40909,0.80801,0.14316,22.48202,0.75859,0.17725,17.79613,0.64332,0.15769,14.06813,0.72386,0.17197,11.1448,1.17612,0.13294,8.81772,0.79942,0.24636,6.97545,0.92556,0.17083,5.5173,0.92346,0.17392,4.36941,1.06917,0.16918,3.45686,1.33298,0.12442,2.73547,0.90031,0.26461,2.16054,0.99094,0.10372,1.70952,1.28248,0.01371,1.35352,1.15806,0.00498,1.07079,1.39113,0.14314,0.84734,0.96809,0.12744,0.67072,1.34084,0.08349,0.53067,1.0004,0.18544,0.41976,1.47783,0.03234,0.33183,1.46783,0.11351,0.26261,1.12556,0.03759,0.20791,1.74177,-0.13725,0.16452,1.4295,-0.06007,0.13007,0.58705,0.22005,0.10309,1.29465,0.20122,0.08153,1.50236,0.22593,0.06443,1.00707,0.0475,0.05102,0.94579,0.05784,0.04042,1.68454,0.21128,0.03192,1.53778,-0.21382,0.02528,2.0532,0.43894,0.01999,1.32826,0.29137,35,84
