Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
3,15829.126,0.44776088,-0.0060912045,12516.703,0.5564949,0.09776766,9909.4424,0.6418848,0.07402649,7835.48,0.61638254,-0.028211724,6217.2461,0.7500504,-0.06520395,4905.291,0.70598763,-0.043831404,3881.2737,0.5827346,0.04400522,3070.9827,0.517354,0.05361728,2430.7778,0.5777231,0.045657907,1923.1537,0.58810866,0.080766,1522.4358,0.490588,0.079704754,1203.8446,0.5006506,0.06381001,952.86591,0.50033677,0.04718061,754.27557,0.7439306,0.062462438,596.71857,0.89334434,0.1450062,471.96338,1.0499669,0.2609868,373.20856,0.8957611,0.33184788,295.47278,0.8030074,0.35330388,233.87738,0.897762,0.35676917,185.05922,0.95612067,0.32208905,146.35823,1.1706643,0.28165892,115.77804,1.3789111,0.33402896,91.6721,1.5144613,0.39880803,72.51701,1.7462885,0.5041322,57.36816,1.7751963,0.6728774,45.3629,1.7195444,0.7567577,35.93134,1.8327446,0.8129331,28.40909,1.8640504,0.9018099,22.48202,1.9998654,0.8888852,17.79613,2.3648,0.9501756,14.06813,2.814211,1.079425,11.1448,3.3031564,1.1887053,8.81772,4.0000896,1.7164782,6.97545,4.674903,2.455221,5.5173,5.423067,3.4864395,4.36941,6.1867666,4.6644435,3.45686,6.7621517,5.7951245,2.73547,7.0195155,6.426494,2.16054,7.4133005,6.5596313,1.70952,8.4087,6.0675383,1.35352,10.70743,5.116574,1.07079,15.43738,4.0906725,0.84734,20.799051,5.0466824,0.67072,22.42387,7.653352,0.53067,21.823353,10.848374,0.41976,19.653494,14.561269,0.33183,15.226606,20.393085,0.26261,4.4927287,21.784885,0.20791,-0.6311575,2.1102564,0.16452,11.697966,-4.964951,0.13007,19.419264,-6.9310193,0.10309,30.698845,-0.8988812,0.08153,34.41775,6.0398664,0.06443,30.333403,10.63308,0.05102,25.759645,13.436769,0.04042,22.612932,14.946769,0.03192,20.115967,14.5830145,0.02528,17.803759,12.73202,0.01999,15.489757,7.4812536,16,73
3,15829.126,0.43120572,0.0025578318,12516.703,0.4920636,0.040318858,9909.4424,0.59238464,0.024049718,7835.48,0.439755,0.054573823,6217.2461,0.4646064,0.038739186,4905.291,0.39359024,0.06353276,3881.2737,0.29944012,0.036325175,3070.9827,0.33123377,0.023225758,2430.7778,0.4019893,0.09767392,1923.1537,0.32224044,0.11098388,1522.4358,0.39712062,0.07806611,1203.8446,0.5874036,0.059833314,952.86591,0.56535184,0.14977011,754.27557,0.6950697,0.14257622,596.71857,0.6194755,0.12718195,471.96338,0.619815,0.04541188,373.20856,0.4697639,0.10357245,295.47278,0.5640232,0.08950869,233.87738,0.4947013,0.175814,185.05922,0.42906293,0.13870543,146.35823,0.49080372,0.08028409,115.77804,0.5712364,0.09865894,91.6721,0.59789795,0.14135039,72.51701,0.5140238,0.1568734,57.36816,0.5499452,0.18614808,45.3629,0.64021534,0.19747047,35.93134,0.6407221,0.19905613,28.40909,0.5815884,0.23089418,22.48202,0.62230366,0.1427212,17.79613,0.7153961,0.10996394,14.06813,0.68825215,0.038209688,11.1448,0.8805683,-0.007101682,8.81772,0.9549365,0.00014126585,6.97545,0.8661418,0.1030449,5.5173,0.84900635,0.0571885,4.36941,0.90255815,0.012925538,3.45686,0.82588345,0.027932514,2.73547,0.8072559,0.010173771,2.16054,0.88373315,-0.044161912,1.70952,0.8847082,-0.010919732,1.35352,1.0107107,0.07172517,1.07079,0.9576326,0.19136262,0.84734,0.8725477,0.32708284,0.67072,0.6977971,0.28292945,0.53067,0.559191,0.21004164,0.41976,0.495283,-0.048219334,0.33183,0.66363275,-0.3849477,0.26261,1.1321449,-0.48218867,0.20791,1.5830818,-0.3071609,0.16452,1.710053,0.22758554,0.13007,1.6362873,0.8046985,0.10309,1.231783,1.2462642,0.08153,0.54850847,1.3577396,0.06443,0.0671688,0.8958763,0.05102,-0.03474286,0.17029108,0.04042,0.2763951,-0.6824209,0.03192,1.4104066,-1.2961475,0.02528,2.8603032,-1.0308534,0.01999,4.169231,-0.023966473,29,81
3,15829.126,0.38309088,0.02050091,12516.703,0.35388097,0.01236369,9909.4424,0.23930553,0.069489405,7835.48,0.38316956,0.14665544,6217.2461,0.38380942,0.0958747,4905.291,0.39343622,0.100084364,3881.2737,0.3468441,0.08756191,3070.9827,0.32520804,0.093251824,2430.7778,0.32090536,0.010904091,1923.1537,0.41538557,0.0527691,1522.4358,0.36710665,0.056803014,1203.8446,0.5159208,0.059128564,952.86591,0.4146302,0.15538706,754.27557,0.35004756,0.1873825,596.71857,0.36770323,0.17638844,471.96338,0.25042424,0.16064468,373.20856,0.38939765,0.102110356,295.47278,0.28152975,0.06270584,233.87738,0.36421874,0.012069005,185.05922,0.44158778,0.04164316,146.35823,0.61681557,0.13040136,115.77804,0.6948805,0.13429976,91.6721,0.5543129,0.17292124,72.51701,0.5294246,0.19189584,57.36816,0.54301727,0.17646885,45.3629,0.5578643,0.16928492,35.93134,0.64621186,0.20802222,28.40909,0.6873942,0.2428761,22.48202,0.7934381,0.1963637,17.79613,0.7108322,0.20819964,14.06813,0.8187907,0.22993591,11.1448,0.9639736,0.32382613,8.81772,0.9976104,0.2963664,6.97545,1.0842482,0.29275602,5.5173,1.0967023,0.28654176,4.36941,1.0644667,0.19156422,3.45686,1.1342363,0.18223286,2.73547,1.1595535,0.1344064,2.16054,1.1991143,0.13010743,1.70952,1.2879957,0.13515492,1.35352,1.2739506,0.14322254,1.07079,1.3446422,0.1778446,0.84734,1.4590205,0.14718765,0.67072,1.5876248,0.29335615,0.53067,1.4510294,0.4221844,0.41976,1.307721,0.45321533,0.33183,1.2301764,0.29459584,0.26261,1.1274892,0.07337102,0.20791,1.3732995,-0.17167239,0.16452,1.616284,-0.27878806,0.13007,2.1066606,-0.13007005,0.10309,2.607224,0.3902437,0.08153,2.4876275,1.0858303,0.06443,2.2005405,1.6982027,0.05102,1.5045745,2.018988,0.04042,0.76713634,1.6152977,0.03192,0.5734112,0.7472883,0.02528,0.9761527,-0.3581489,0.01999,2.4352674,-1.3703419,34,60
3,15829.126,0.46621516,-0.030272972,12516.703,0.38423577,0.02871919,9909.4424,0.43706378,-0.023061927,7835.48,0.44324398,0.061575647,6217.2461,0.46909815,0.09072676,4905.291,0.42532048,0.0728916,3881.2737,0.42391405,0.15043904,3070.9827,0.3736036,0.115613036,2430.7778,0.39278904,0.046215873,1923.1537,0.48972818,0.018918294,1522.4358,0.4970605,-0.029753726,1203.8446,0.4278758,0.047554787,952.86591,0.54351604,-0.019395184,754.27557,0.59970737,0.115892984,596.71857,0.5915615,0.23179081,471.96338,0.5239824,0.2577388,373.20856,0.56830996,0.31596187,295.47278,0.5141993,0.3775284,233.87738,0.47658795,0.351877,185.05922,0.41761103,0.40368697,146.35823,0.3842158,0.35268,115.77804,0.5138986,0.32183936,91.6721,0.61486304,0.3362767,72.51701,0.66765803,0.4464883,57.36816,0.8012396,0.58766717,45.3629,0.85302293,0.6552311,35.93134,1.1347303,0.86868715,28.40909,1.1339128,1.0632576,22.48202,1.2448676,1.3291845,17.79613,1.29613,1.6657093,14.06813,1.4407432,1.9496349,11.1448,1.8042403,2.5027401,8.81772,2.4328609,3.3333492,6.97545,3.374112,4.3384404,5.5173,4.639661,5.3623347,4.36941,6.181689,6.2430205,3.45686,7.8483057,6.9291906,2.73547,9.377469,7.149961,2.16054,11.451124,7.003969,1.70952,14.196418,7.329836,1.35352,17.62505,8.260368,1.07079,19.981852,9.161023,0.84734,20.870895,9.930507,0.67072,21.181244,10.384034,0.53067,21.378798,10.601629,0.41976,21.785,10.661789,0.33183,22.11072,10.662331,0.26261,22.255379,10.484064,0.20791,22.698296,10.336413,0.16452,23.03782,10.211631,0.13007,23.30982,10.051341,0.10309,23.687796,9.954172,0.08153,23.91896,9.946564,0.06443,24.18173,10.046992,0.05102,24.250416,10.060726,0.04042,24.539848,10.009223,0.03192,24.677002,10.219847,0.02528,24.819645,10.465733,0.01999,25.280336,11.08435,27,71
3,15829.126,0.19406459,-0.035992783,12516.703,0.22459444,-0.07898864,9909.4424,0.21897253,0.0032646684,7835.48,0.45937082,0.026851665,6217.2461,0.39788094,0.032714453,4905.291,0.49608308,0.034864414,3881.2737,0.5746501,0.0042649982,3070.9827,0.55483323,0.04994769,2430.7778,0.54405665,-0.017473783,1923.1537,0.5565734,0.01584651,1522.4358,0.59142965,0.07470229,1203.8446,0.5745865,0.1286193,952.86591,0.5336862,0.103354566,754.27557,0.5526416,0.17634116,596.71857,0.5169969,0.14785443,471.96338,0.6118887,0.18566561,373.20856,0.5708292,0.18218662,295.47278,0.7390135,0.1482856,233.87738,0.7286087,0.22978628,185.05922,0.79839635,0.14240748,146.35823,0.7223773,0.12949647,115.77804,0.72254467,0.04441749,91.6721,0.88832444,0.0137094585,72.51701,0.96975136,0.057834048,57.36816,1.0421019,0.1468406,45.3629,1.0523939,0.23895553,35.93134,0.9073693,0.35317433,28.40909,0.8789634,0.36246103,22.48202,0.78458023,0.36644763,17.79613,0.72815126,0.310576,14.06813,0.5795707,0.2094841,11.1448,0.5092187,-0.042241763,8.81772,0.68819535,-0.29259992,6.97545,1.0246948,-0.56402206,5.5173,1.5959643,-0.5671804,4.36941,2.1072114,-0.1147597,3.45686,2.3415399,0.5856648,2.73547,2.11152,1.4449588,2.16054,1.5182805,1.8704056,1.70952,0.88514596,1.7744663,1.35352,0.44123927,1.061815,1.07079,0.58557624,-0.09050579,0.84734,1.9668614,-1.208624,0.67072,4.024023,-1.4318633,0.53067,6.0629354,-0.22930183,0.41976,7.296945,2.394926,0.33183,5.9096875,6.969071,0.26261,3.3889606,8.048507,0.20791,0.2610915,6.7621303,0.16452,-2.4611783,1.6054156,0.13007,1.317723,-5.588305,0.10309,8.092471,-9.533629,0.08153,15.642478,-8.754673,0.06443,21.597109,-3.8545172,0.05102,25.31218,3.766789,0.04042,18.079268,11.784709,0.03192,10.671522,11.774537,0.02528,5.754468,9.363664,0.01999,1.9893003,5.4797144,32,78
3,15829.126,1.0033853,-0.07866603,12516.703,0.9602828,0.0064835725,9909.4424,0.8731104,-0.048484128,7835.48,0.8106132,0.005131337,6217.2461,0.62338024,0.030417752,4905.291,0.5838056,0.02903847,3881.2737,0.52509105,0.0058953045,3070.9827,0.51102567,0.038065765,2430.7778,0.4333506,-0.02682769,1923.1537,0.44172254,-0.03250849,1522.4358,0.5296746,0.045911852,1203.8446,0.5980096,0.06446157,952.86591,0.5798707,0.025735144,754.27557,0.50628006,0.0602574,596.71857,0.502853,0.026540574,471.96338,0.469228,-0.015601573,373.20856,0.4963044,0.06272365,295.47278,0.53812927,0.012671295,233.87738,0.6220933,0.08148311,185.05922,0.5879746,0.057854775,146.35823,0.76402396,0.091258906,115.77804,0.7129482,0.15818414,91.6721,0.47795033,0.12681916,72.51701,0.64713633,0.06574472,57.36816,0.706829,0.006900194,45.3629,0.6096431,-0.06136113,35.93134,0.6206065,-0.020500477,28.40909,0.731591,-0.04013626,22.48202,0.72021884,0.027201686,17.79613,0.6821751,-0.08992432,14.06813,0.76197624,-0.08587901,11.1448,0.7108449,-0.059077483,8.81772,0.7565056,-0.06322162,6.97545,0.78138024,-0.006877226,5.5173,0.72012293,0.08946225,4.36941,0.5146499,0.13525818,3.45686,0.6300157,0.079277836,2.73547,0.59593326,0.046632875,2.16054,0.76475245,-0.07965101,1.70952,0.76241773,-0.06979202,1.35352,0.81117857,-0.05157016,1.07079,0.60707814,-0.015199033,0.84734,0.5407176,-0.028883424,0.67072,0.5682977,0.017639194,0.53067,0.5824986,0.095454276,0.41976,0.6771593,0.026916932,0.33183,0.6875533,0.026425492,0.26261,0.6855296,0.035914745,0.20791,0.79086363,0.05786256,0.16452,0.7458765,0.0762297,0.13007,0.52411026,0.12083311,0.10309,0.5547565,0.060249377,0.08153,0.55908227,0.023562025,0.06443,0.6461203,0.10155314,0.05102,0.7083892,0.10190949,0.04042,0.6810769,-0.0075652273,0.03192,0.75692636,0.014703113,0.02528,0.8329619,0.02770229,0.01999,0.9107057,0.095974796,50,108
3,15829.126,0.37031612,-0.059627634,12516.703,0.2531105,0.06236795,9909.4424,0.27488157,0.04420839,7835.48,0.3753436,0.050540987,6217.2461,0.34444746,0.077297874,4905.291,0.39648983,0.039759982,3881.2737,0.21597013,0.07993737,3070.9827,0.27415112,-0.006467697,2430.7778,0.36142597,-0.015190971,1923.1537,0.23500237,0.009215626,1522.4358,0.20268849,-0.090417475,1203.8446,0.4347706,-0.046410095,952.86591,0.40307775,0.036549065,754.27557,0.41191062,-0.024215829,596.71857,0.30186346,0.055830885,471.96338,0.30769554,0.06928561,373.20856,0.26202253,0.031407315,295.47278,0.2534465,0.007525,233.87738,0.25312725,-0.054752167,185.05922,0.10215345,-0.019301202,146.35823,0.13846597,-0.015351293,115.77804,0.28629366,0.059769195,91.6721,0.24284586,0.0025603948,72.51701,0.32117054,0.08176334,57.36816,0.42481026,0.033951875,45.3629,0.3034266,0.07090616,35.93134,0.2636685,0.0073076664,28.40909,0.32028624,-8.744147e-06,22.48202,0.42020783,0.071690954,17.79613,0.3333644,0.007006946,14.06813,0.42025658,0.040864084,11.1448,0.3961111,-0.005464372,8.81772,0.37915596,0.03890505,6.97545,0.5396225,0.055679712,5.5173,0.4462146,0.0844136,4.36941,0.50048643,0.10731679,3.45686,0.32455054,0.12674874,2.73547,0.32678625,0.046269525,2.16054,0.36032447,0.019175556,1.70952,0.27588943,0.011710185,1.35352,0.3774794,-0.02678616,1.07079,0.44134048,0.05046789,0.84734,0.46086043,0.08075844,0.67072,0.3938398,0.12654173,0.53067,0.38326988,0.12596987,0.41976,0.4135398,-0.0030518742,0.33183,0.47021815,0.009414556,0.26261,0.5249922,-0.02388477,0.20791,0.59856,-0.013725025,0.16452,0.6478231,0.01415703,0.13007,0.66599256,-0.008538124,0.10309,0.6110318,-0.014132065,0.08153,0.67810005,-0.040600043,0.06443,0.7888739,-0.051465657,0.05102,0.8871969,0.08351866,0.04042,0.95459265,0.28610072,0.03192,0.8923268,0.56543744,0.02528,0.67516744,0.6888222,0.01999,0.27986816,0.7049631,42,68
3,15829.126,0.5169894,0.013366136,12516.703,0.5184271,-0.0055998834,9909.4424,0.44067964,-0.031189736,7835.48,0.37584284,0.011863741,6217.2461,0.41959962,0.05736513,4905.291,0.41759816,0.038589712,3881.2737,0.3759903,0.04420078,3070.9827,0.4407563,0.019518282,2430.7778,0.43879494,0.044523638,1923.1537,0.44047782,-0.006724653,1522.4358,0.39976254,-0.016211044,1203.8446,0.41240427,-0.033163335,952.86591,0.39955977,0.0547716,754.27557,0.44327575,0.10933741,596.71857,0.46746528,0.09238576,471.96338,0.31504163,-0.020986062,373.20856,0.4630758,0.042760465,295.47278,0.42973682,-0.04015131,233.87738,0.49969617,-0.08259523,185.05922,0.5145717,-0.054244023,146.35823,0.54137725,-0.014923778,115.77804,0.38119313,0.017705988,91.6721,0.5791679,0.058084335,72.51701,0.42525533,0.121912874,57.36816,0.3638551,0.24022432,45.3629,0.26268938,0.18774492,35.93134,0.20864716,0.056797188,28.40909,0.37676004,0.048583444,22.48202,0.43363526,-0.09523715,17.79613,0.33514294,-0.10070531,14.06813,0.30912855,-0.11956309,11.1448,0.44051555,-0.0675451,8.81772,0.50738937,-0.051186632,6.97545,0.59583586,-0.030264538,5.5173,0.3577585,-0.0007524313,4.36941,0.3628392,-0.014779744,3.45686,0.46947196,0.03421616,2.73547,0.4902063,0.098614216,2.16054,0.48879734,0.08296876,1.70952,0.52651477,0.027007531,1.35352,0.4815489,0.079920694,1.07079,0.40613052,0.099404104,0.84734,0.19847569,0.14097331,0.67072,0.18167773,0.0135400025,0.53067,0.17985842,-0.04788817,0.41976,0.46388373,-0.08226535,0.33183,0.4180124,0.016368497,0.26261,0.4377587,0.0011871485,0.20791,0.43650922,-0.0014419826,0.16452,0.46034202,-0.008740586,0.13007,0.334631,0.010197672,0.10309,0.5095808,-0.009397102,0.08153,0.54098034,0.07233955,0.06443,0.5319934,0.1289874,0.05102,0.40619388,0.058387745,0.04042,0.46137688,0.029053103,0.03192,0.44098738,0.054966886,0.02528,0.4662158,0.039707746,0.01999,0.50133014,0.115322076,47,71
3,15829.126,0.27308342,-0.00032658593,12516.703,0.2543654,-0.021755379,9909.4424,0.27600977,-0.03156879,7835.48,0.26160917,-0.011092377,6217.2461,0.3464093,-0.047187608,4905.291,0.34061536,0.036466796,3881.2737,0.40698603,-0.016760763,3070.9827,0.30936334,-0.024366435,2430.7778,0.33643314,0.035635408,1923.1537,0.28121617,0.018260557,1522.4358,0.24709234,-0.035273355,1203.8446,0.3164235,0.027774367,952.86591,0.39278564,-0.0061252983,754.27557,0.22759596,0.059939187,596.71857,0.18983057,0.097938105,471.96338,0.32128218,0.12650523,373.20856,0.20511016,0.09626696,295.47278,0.15741679,0.094230466,233.87738,0.2458413,0.097767025,185.05922,0.27263293,0.10436483,146.35823,0.2376478,0.06833983,115.77804,0.39996925,0.048256885,91.6721,0.35638306,0.08976029,72.51701,0.3480865,0.15782219,57.36816,0.24226436,0.20512879,45.3629,0.24540862,0.11332044,35.93134,0.36782327,0.09191315,28.40909,0.50999427,0.15372592,22.48202,0.49300927,0.16443582,17.79613,0.40286282,0.13032581,14.06813,0.30735227,0.093042135,11.1448,0.2516426,0.06773476,8.81772,0.33374622,0.046591874,6.97545,0.25549856,-0.011035678,5.5173,0.4523865,-0.018673193,4.36941,0.3383141,0.010417777,3.45686,0.29468605,0.07010294,2.73547,0.34790614,0.042878408,2.16054,0.3213553,0.04058339,1.70952,0.3077524,0.049528528,1.35352,0.57691413,-0.014654157,1.07079,0.5308062,0.07150117,0.84734,0.6224517,0.09075513,0.67072,0.6223425,0.05383825,0.53067,0.48061183,0.08115998,0.41976,0.4869069,0.112678096,0.33183,0.42054287,0.07685719,0.26261,0.36736545,0.07330599,0.20791,0.41578248,0.013842973,0.16452,0.3098947,0.001201394,0.13007,0.29425427,-0.03292386,0.10309,0.39628103,-0.09116922,0.08153,0.41178682,-0.0073526474,0.06443,0.5568919,-0.10513137,0.05102,0.64685196,-0.0051462622,0.04042,0.81234574,0.089654595,0.03192,0.8626977,0.2629625,0.02528,0.81729275,0.45882466,0.01999,0.7458959,0.5708555,32,81
3,15829.126,0.43522617,0.026376676,12516.703,0.43751732,0.0076839505,9909.4424,0.5769411,0.033740606,7835.48,0.54601043,-0.044008788,6217.2461,0.5109486,-0.060559463,4905.291,0.4404032,0.013594034,3881.2737,0.42694482,0.02232087,3070.9827,0.38479832,0.081949,2430.7778,0.3236921,0.03566883,1923.1537,0.37869713,0.084945716,1522.4358,0.39860144,0.041508753,1203.8446,0.48074734,-0.03822237,952.86591,0.5740788,-0.043373477,754.27557,0.7378259,0.078774385,596.71857,0.6806334,0.15931006,471.96338,0.7078845,0.1465356,373.20856,0.6944105,0.15667246,295.47278,0.37443253,0.12949234,233.87738,0.45135146,0.0069472073,185.05922,0.50879365,-0.095958814,146.35823,0.71052235,-0.16558151,115.77804,0.79499584,-0.06099337,91.6721,0.8863864,0.041602436,72.51701,0.9368075,0.15500988,57.36816,1.0441163,0.27246746,45.3629,0.828472,0.3688672,35.93134,0.52583003,0.36547548,28.40909,0.48101142,0.24876392,22.48202,0.4775265,0.12180873,17.79613,0.63183653,-0.07801624,14.06813,0.77966666,-0.20946796,11.1448,1.0116411,-0.3188138,8.81772,1.2740598,-0.21763448,6.97545,1.4167991,0.0354178,5.5173,1.4679871,0.36157793,4.36941,1.2555084,0.682822,3.45686,0.9071631,0.730861,2.73547,0.60270935,0.5219558,2.16054,0.45406494,0.12378256,1.70952,0.6409671,-0.42300162,1.35352,1.1054943,-0.8034032,1.07079,2.001108,-0.87857115,0.84734,2.8998048,-0.34371898,0.67072,3.3023317,0.68519086,0.53067,2.9514961,1.8959824,0.41976,2.037029,2.6071124,0.33183,1.1415358,2.3939312,0.26261,0.5268325,1.3156949,0.20791,1.0729896,-0.37137732,0.16452,3.47248,-1.8715981,0.13007,8.0264845,-0.90753436,0.10309,12.069792,5.3123417,0.08153,10.731521,10.66745,0.06443,9.135676,12.446822,0.05102,7.884192,12.780112,0.04042,6.306048,12.752408,0.03192,3.5239434,11.819675,0.02528,-1.1056083,7.9262185,0.01999,-1.8599056,-1.6691576,27,102
3,15829.126,0.57284003,-0.01374614,12516.703,0.49121255,-0.03538772,9909.4424,0.41889778,0.039297152,7835.48,0.4908855,0.081459455,6217.2461,0.51159984,0.08130888,4905.291,0.6217469,0.043722037,3881.2737,0.4649868,0.03037877,3070.9827,0.6125059,-0.016413372,2430.7778,0.6110811,0.041730855,1923.1537,0.7068734,0.095748484,1522.4358,0.6675334,0.118217796,1203.8446,0.69897246,0.11909438,952.86591,0.56079966,0.15543441,754.27557,0.47117126,0.090894066,596.71857,0.44529635,0.024258714,471.96338,0.46174842,0.01376054,373.20856,0.5972673,-0.035108816,295.47278,0.55680436,-0.032961097,233.87738,0.68780595,-0.0024768831,185.05922,0.6352205,-0.060757738,146.35823,0.6287178,0.09219009,115.77804,0.57354,0.16778198,91.6721,0.57886535,0.13529961,72.51701,0.68137527,0.1535275,57.36816,0.72340584,0.18029061,45.3629,0.6890388,0.19424857,35.93134,0.65917367,0.24185477,28.40909,0.56699264,0.3295159,22.48202,0.54158884,0.33125216,17.79613,0.56150484,0.19763793,14.06813,0.5947136,0.09686685,11.1448,0.64368427,-0.0032995613,8.81772,0.8900143,-0.03573888,6.97545,1.0239681,0.04627276,5.5173,0.9037893,0.16455638,4.36941,0.8995602,0.15065429,3.45686,0.9324112,0.17925139,2.73547,0.8766409,0.201216,2.16054,0.78286815,0.18201865,1.70952,0.8888075,0.1644808,1.35352,0.7234842,0.08821185,1.07079,0.9224142,-0.023072671,0.84734,1.0005738,-0.056600567,0.67072,1.1409569,-0.038714122,0.53067,1.3217467,0.12687448,0.41976,1.2413727,0.3406392,0.33183,1.1840037,0.3577369,0.26261,0.9424515,0.42740119,0.20791,0.92745835,0.23234391,0.16452,0.90894854,0.07700624,0.13007,0.9795644,-0.122308984,0.10309,1.2938802,-0.18229608,0.08153,1.5876347,-0.090844676,0.06443,1.709677,0.21463251,0.05102,1.5667243,0.6161184,0.04042,1.48349,0.8490244,0.03192,1.1943481,1.0844691,0.02528,0.6308022,1.1161631,0.01999,0.16423693,0.57713395,49,56
3,15829.126,0.49926174,0.00040443524,12516.703,0.5272941,-0.043596294,9909.4424,0.70279753,-0.063675076,7835.48,0.7344803,-0.039332967,6217.2461,0.74205947,0.009958836,4905.291,0.65234935,0.06823597,3881.2737,0.6788536,0.041130368,3070.9827,0.63044465,0.07377373,2430.7778,0.7461602,0.07673476,1923.1537,0.8443859,0.12837747,1522.4358,0.82223904,0.08767707,1203.8446,0.86120796,0.0759415,952.86591,0.82119495,0.069828846,754.27557,0.73533416,0.05434345,596.71857,0.6713849,0.022831496,471.96338,0.6596884,0.012356582,373.20856,0.8358904,-0.0443989,295.47278,0.87173665,0.083335645,233.87738,0.85100085,0.0023196666,185.05922,0.6952925,-0.05167496,146.35823,0.8323626,-0.099846795,115.77804,0.9750576,-0.024448063,91.6721,0.9426283,0.12010205,72.51701,0.9972062,0.2497174,57.36816,0.7931994,0.31992415,45.3629,0.5744384,0.29315633,35.93134,0.52412766,0.11792004,28.40909,0.46074834,-0.0024822177,22.48202,0.4742673,-0.1987903,17.79613,0.77867615,-0.3034642,14.06813,1.3034135,-0.2988428,11.1448,1.6289532,-0.06492528,8.81772,1.7236058,0.40027988,6.97545,1.5676832,0.8138644,5.5173,1.060363,0.99785113,4.36941,0.8000871,0.9389578,3.45686,0.37308928,0.7041005,2.73547,0.41428736,-0.017973166,2.16054,1.1341246,-0.78863525,1.70952,2.3073268,-0.9721569,1.35352,3.3934162,-0.4720237,1.07079,3.8645933,0.7300865,0.84734,3.606384,2.0513186,0.67072,2.862438,2.8761668,0.53067,1.3826789,2.645435,0.41976,0.9908853,0.5680404,0.33183,2.914374,-2.0297716,0.26261,7.2425895,-3.6811361,0.20791,14.483023,-1.6700991,0.16452,19.8952,6.067865,0.13007,14.544195,11.79028,0.10309,10.200381,12.297145,0.08153,7.398099,11.603997,0.06443,4.9635954,10.524994,0.05102,2.2362788,8.624717,0.04042,-0.54769146,1.6227692,0.03192,4.7072563,-6.8473344,0.02528,11.521527,-9.082023,0.01999,19.465086,-7.2582417,43,62
3,15829.126,0.26308158,0.0031956611,12516.703,0.24955037,0.013970348,9909.4424,0.24497423,-0.02360728,7835.48,0.3238772,0.09862256,6217.2461,0.21784583,0.11226046,4905.291,0.25734207,0.01865333,3881.2737,0.40916005,-0.007269901,3070.9827,0.33529082,0.021731663,2430.7778,0.3067743,0.123542,1923.1537,0.12698004,0.02090777,1522.4358,0.26953188,0.022297587,1203.8446,0.18933275,-0.026131313,952.86591,0.24434659,0.006926882,754.27557,0.33201817,0.061450515,596.71857,0.21649328,0.082998805,471.96338,0.3650035,0.06837817,373.20856,0.3675411,0.16473572,295.47278,0.38548383,0.24590823,233.87738,0.34463271,0.18589684,185.05922,0.26445332,0.09371233,146.35823,0.25452408,0.045877587,115.77804,0.19222966,0.064356,91.6721,0.19196764,0.08688349,72.51701,0.3570247,0.06271654,57.36816,0.4252849,0.096253924,45.3629,0.2686738,0.053854395,35.93134,0.271562,0.049682375,28.40909,0.40663078,0.06152798,22.48202,0.38531646,0.085016176,17.79613,0.46922034,0.19256687,14.06813,0.5350045,0.17557368,11.1448,0.56055903,0.24379696,8.81772,0.53104836,0.3290218,6.97545,0.38318178,0.3481432,5.5173,0.43100432,0.2747113,4.36941,0.4997678,0.2532228,3.45686,0.55750793,0.20431836,2.73547,0.43856928,0.18892041,2.16054,0.3918238,0.12734498,1.70952,0.51676404,0.02107143,1.35352,0.5540105,-0.10345982,1.07079,0.67494017,-0.15494819,0.84734,0.89441067,-0.036067422,0.67072,1.0109786,0.13485914,0.53067,0.8639246,0.28932092,0.41976,0.87301725,0.41467658,0.33183,0.76799357,0.3863196,0.26261,0.57940257,0.27809805,0.20791,0.54389584,0.0052788733,0.16452,0.6849365,-0.18007313,0.13007,0.79957896,-0.25422475,0.10309,1.2717614,-0.18949209,0.08153,1.5297312,0.15651114,0.06443,1.478953,0.6544401,0.05102,1.2919433,1.0198249,0.04042,0.7036093,1.2475086,0.03192,0.19908598,1.0107292,0.02528,-0.16630521,0.33155376,0.01999,0.07425192,-0.52917504,34,98
